city,year,month,temp
Toronto,1967,4,7.3
Toronto,1967,5,10.2
Toronto,1967,6,20.9
Toronto,1967,7,20.9
Toronto,1967,8,19.9
Toronto,1967,9,16.1
Toronto,1967,10,10.4
Toronto,1967,11,2.6
Toronto,1967,12,0.0
Toronto,1968,1,-6.2
Toronto,1968,2,-5.9
Toronto,1968,3,2.1
Toronto,1968,4,9.3
Toronto,1968,5,11.5
Toronto,1968,6,18.0
Toronto,1968,7,21.5
Toronto,1968,8,20.9
Toronto,1968,9,18.6
Toronto,1968,10,12.2
Toronto,1968,11,4.3
Toronto,1968,12,-3.0
Toronto,1969,1,-4.1
Toronto,1969,2,-2.6
Toronto,1969,3,-0.2
Toronto,1969,4,8.4
Toronto,1969,5,13.1
Toronto,1969,6,17.5
Toronto,1969,7,22.2
Toronto,1969,8,23.0
Toronto,1969,9,17.8
Toronto,1969,10,10.6
Toronto,1969,11,4.9
Toronto,1969,12,-3.4
Toronto,1970,1,-7.4
Toronto,1970,2,-4.5
Toronto,1970,3,-0.3
Toronto,1970,4,8.4
Toronto,1970,5,13.6
Toronto,1970,6,19.6
Toronto,1970,7,22.5
Toronto,1970,8,22.2
Toronto,1970,9,17.6
Toronto,1970,10,12.3
Toronto,1970,11,6.3
Toronto,1970,12,-2.9
Toronto,1971,1,-6.8
Toronto,1971,2,-2.8
Toronto,1971,3,-0.7
Toronto,1971,4,6.2
Toronto,1971,5,13.5
Toronto,1971,6,19.8
Toronto,1971,7,21.4
Toronto,1971,8,20.7
Toronto,1971,9,19.2
Toronto,1971,10,14.6
Toronto,1971,11,4.4
Toronto,1971,12,0.8
Toronto,1972,1,-3.5
Toronto,1972,2,-4.8
Toronto,1972,3,-1.8
Toronto,1972,4,5.3
Toronto,1972,5,15.4
Toronto,1972,6,17.5
Toronto,1972,7,22.3
Toronto,1972,8,20.6
Toronto,1972,9,18.0
Toronto,1972,10,8.8
Toronto,1972,11,3.4
Toronto,1972,12,-0.7
Toronto,1973,1,-2.2
Toronto,1973,2,-4.8
Toronto,1973,3,4.9
Toronto,1973,4,7.8
Toronto,1973,5,12.0
Toronto,1973,6,20.0
Toronto,1973,7,22.9
Toronto,1973,8,23.7
Toronto,1973,9,18.0
Toronto,1973,10,12.7
Toronto,1973,11,5.5
Toronto,1973,12,-1.9
Toronto,1974,1,-2.9
Toronto,1974,2,-5.4
Toronto,1974,3,0.5
Toronto,1974,4,8.7
Toronto,1974,5,11.8
Toronto,1974,6,18.2
Toronto,1974,7,22.4
Toronto,1974,8,22.1
Toronto,1974,9,15.7
Toronto,1974,10,9.1
Toronto,1974,11,5.0
Toronto,1974,12,1.2
Toronto,1975,1,-0.9
Toronto,1975,2,-1.8
Toronto,1975,3,-0.6
Toronto,1975,4,4.4
Toronto,1975,5,17.0
Toronto,1975,6,20.1
Toronto,1975,7,23.3
Toronto,1975,8,21.8
Toronto,1975,9,15.4
Toronto,1975,10,12.0
Toronto,1975,11,8.5
Toronto,1975,12,-2.3
Toronto,1976,1,-6.4
Toronto,1976,2,-0.1
Toronto,1976,3,2.0
Toronto,1976,4,9.3
Toronto,1976,5,12.4
Toronto,1976,6,21.0
Toronto,1976,7,20.6
Toronto,1976,8,20.7
Toronto,1976,9,16.5
Toronto,1976,10,8.4
Toronto,1976,11,2.2
Toronto,1976,12,-5.0
Toronto,1977,1,-9.1
Toronto,1977,2,-3.8
Toronto,1977,3,4.1
Toronto,1977,4,8.9
Toronto,1977,5,16.5
Toronto,1977,6,18.6
Toronto,1977,7,22.3
Toronto,1977,8,20.5
Toronto,1977,9,17.2
Toronto,1977,10,10.2
Toronto,1977,11,5.9
Toronto,1977,12,-1.9
Toronto,1978,1,-6.7
Toronto,1978,2,-6.8
Toronto,1978,3,-1.2
Toronto,1978,4,5.9
Toronto,1978,5,14.3
Toronto,1978,6,18.5
Toronto,1978,7,21.5
Toronto,1978,8,21.1
Toronto,1978,9,16.5
Toronto,1978,10,10.1
Toronto,1978,11,4.6
Toronto,1978,12,-0.8
Toronto,1979,1,-5.9
Toronto,1979,2,-8.8
Toronto,1979,3,2.9
Toronto,1979,4,6.6
Toronto,1979,5,12.7
Toronto,1979,6,18.3
Toronto,1979,7,21.9
Toronto,1979,8,19.9
Toronto,1979,9,16.7
Toronto,1979,10,9.5
Toronto,1979,11,5.4
Toronto,1979,12,0.2
Toronto,1980,1,-3.5
Toronto,1980,2,-5.6
Toronto,1980,3,0.0
Toronto,1980,4,7.8
Toronto,1980,5,15.5
Toronto,1980,6,16.1
Toronto,1980,7,21.8
Toronto,1980,8,22.5
Toronto,1980,9,16.9
Toronto,1980,10,8.6
Toronto,1980,11,3.5
Toronto,1980,12,-4.3
Toronto,1981,1,-7.9
Toronto,1981,2,-0.4
Toronto,1981,3,1.9
Toronto,1981,4,8.3
Toronto,1981,5,13.3
Toronto,1981,6,18.9
Toronto,1981,7,22.2
Toronto,1981,8,20.8
Toronto,1981,9,16.1
Toronto,1981,10,8.3
Toronto,1981,11,5.1
Toronto,1981,12,-1.1
Toronto,1982,1,-7.8
Toronto,1982,2,-4.7
Toronto,1982,3,0.2
Toronto,1982,4,5.9
Toronto,1982,5,15.3
Toronto,1982,6,16.6
Toronto,1982,7,22.2
Toronto,1982,8,18.8
Toronto,1982,9,16.1
Toronto,1982,10,11.3
Toronto,1982,11,5.6
Toronto,1982,12,2.3
Toronto,1983,1,-2.3
Toronto,1983,2,-1.5
Toronto,1983,3,2.2
Toronto,1983,4,6.9
Toronto,1983,5,11.3
Toronto,1983,6,20.0
Toronto,1983,7,23.4
Toronto,1983,8,22.4
Toronto,1983,9,18.3
Toronto,1983,10,10.9
Toronto,1983,11,4.5
Toronto,1983,12,-4.2
Toronto,1984,1,-6.6
Toronto,1984,2,0.5
Toronto,1984,3,-2.6
Toronto,1984,4,8.2
Toronto,1984,5,11.7
Toronto,1984,6,19.7
Toronto,1984,7,21.2
Toronto,1984,8,22.3
Toronto,1984,9,15.6
Toronto,1984,10,12.0
Toronto,1984,11,4.8
Toronto,1984,12,1.7
Toronto,1985,1,-6.3
Toronto,1985,2,-3.4
Toronto,1985,3,2.1
Toronto,1985,4,8.6
Toronto,1985,5,14.7
Toronto,1985,6,17.1
Toronto,1985,7,21.0
Toronto,1985,8,20.5
Toronto,1985,9,18.4
Toronto,1985,10,11.4
Toronto,1985,11,4.7
Toronto,1985,12,-3.2
Toronto,1986,1,-3.9
Toronto,1986,2,-4.4
Toronto,1986,3,2.0
Toronto,1986,4,9.3
Toronto,1986,5,15.8
Toronto,1986,6,17.8
Toronto,1986,7,22.0
Toronto,1986,8,20.0
Toronto,1986,9,16.0
Toronto,1986,10,10.6
Toronto,1986,11,3.4
Toronto,1986,12,0.3
Toronto,1987,1,-2.5
Toronto,1987,2,-3.2
Toronto,1987,3,3.6
Toronto,1987,4,10.3
Toronto,1987,5,15.8
Toronto,1987,6,20.8
Toronto,1987,7,23.7
Toronto,1987,8,21.1
Toronto,1987,9,17.0
Toronto,1987,10,8.8
Toronto,1987,11,5.0
Toronto,1987,12,1.2
Toronto,1988,1,-3.1
Toronto,1988,2,-4.1
Toronto,1988,3,0.9
Toronto,1988,4,7.2
Toronto,1988,5,15.2
Toronto,1988,6,19.7
Toronto,1988,7,24.2
Toronto,1988,8,22.7
Toronto,1988,9,16.6
Toronto,1988,10,8.7
Toronto,1988,11,6.1
Toronto,1988,12,-1.0
Toronto,1989,1,-0.3
Toronto,1989,2,-4.5
Toronto,1989,3,-0.7
Toronto,1989,4,6.3
Toronto,1989,5,14.2
Toronto,1989,6,19.5
Toronto,1989,7,23.1
Toronto,1989,8,21.2
Toronto,1989,9,17.2
Toronto,1989,10,11.1
Toronto,1989,11,3.7
Toronto,1989,12,-7.8
Toronto,1990,1,0.6
Toronto,1990,2,-2.0
Toronto,1990,3,2.0
Toronto,1990,4,9.5
Toronto,1990,5,12.7
Toronto,1990,6,19.3
Toronto,1990,7,22.1
Toronto,1990,8,21.6
Toronto,1990,9,16.9
Toronto,1990,10,10.7
Toronto,1990,11,6.1
Toronto,1990,12,0.7
Toronto,1991,1,-3.9
Toronto,1991,2,-0.7
Toronto,1991,3,2.6
Toronto,1991,4,9.3
Toronto,1991,5,17.1
Toronto,1991,6,21.3
Toronto,1991,7,22.8
Toronto,1991,8,22.5
Toronto,1991,9,17.1
Toronto,1991,10,11.6
Toronto,1991,11,4.2
Toronto,1991,12,-0.5
Toronto,1992,1,-2.7
Toronto,1992,2,-2.0
Toronto,1992,3,0.0
Toronto,1992,4,6.6
Toronto,1992,5,13.9
Toronto,1992,6,17.5
Toronto,1992,7,19.0
Toronto,1992,8,19.1
Toronto,1992,9,16.4
Toronto,1992,10,9.1
Toronto,1992,11,4.4
Toronto,1992,12,0.4
Toronto,1993,1,-2.2
Toronto,1993,2,-6.2
Toronto,1993,3,0.0
Toronto,1993,4,7.8
Toronto,1993,5,13.7
Toronto,1993,6,18.3
Toronto,1993,7,22.8
Toronto,1993,8,22.5
Toronto,1993,9,15.2
Toronto,1993,10,9.5
Toronto,1993,11,4.5
Toronto,1993,12,-0.6
Toronto,1994,1,-10.0
Toronto,1994,2,-6.0
Toronto,1994,3,0.9
Toronto,1994,4,8.2
Toronto,1994,5,12.8
Toronto,1994,6,19.9
Toronto,1994,7,22.6
Toronto,1994,8,20.3
Toronto,1994,9,17.4
Toronto,1994,10,11.5
Toronto,1994,11,7.1
Toronto,1994,12,1.6
Toronto,1995,1,-1.3
Toronto,1995,2,-5.4
Toronto,1995,3,3.4
Toronto,1995,4,5.4
Toronto,1995,5,14.2
Toronto,1995,6,20.8
Toronto,1995,7,22.8
Toronto,1995,8,23.1
Toronto,1995,9,15.9
Toronto,1995,10,12.3
Toronto,1995,11,2.5
Toronto,1995,12,-3.3
Toronto,1996,1,-4.7
Toronto,1996,2,-3.8
Toronto,1996,3,-0.9
Toronto,1996,4,5.7
Toronto,1996,5,12.8
Toronto,1996,6,19.3
Toronto,1996,7,20.9
Toronto,1996,8,22.1
Toronto,1996,9,17.8
Toronto,1996,10,10.6
Toronto,1996,11,2.4
Toronto,1996,12,1.2
Toronto,1997,1,-4.6
Toronto,1997,2,-1.0
Toronto,1997,3,0.6
Toronto,1997,4,7.1
Toronto,1997,5,10.9
Toronto,1997,6,20.6
Toronto,1997,7,21.6
Toronto,1997,8,20.2
Toronto,1997,9,16.9
Toronto,1997,10,10.8
Toronto,1997,11,3.9
Toronto,1997,12,0.8
Toronto,1998,1,-0.7
Toronto,1998,2,1.4
Toronto,1998,3,3.5
Toronto,1998,4,9.8
Toronto,1998,5,18.0
Toronto,1998,6,19.6
Toronto,1998,7,22.3
Toronto,1998,8,22.7
Toronto,1998,9,19.4
Toronto,1998,10,12.2
Toronto,1998,11,6.3
Toronto,1998,12,2.3
Toronto,1999,1,-4.4
Toronto,1999,2,-0.1
Toronto,1999,3,1.7
Toronto,1999,4,8.9
Toronto,1999,5,16.4
Toronto,1999,6,21.1
Toronto,1999,7,24.7
Toronto,1999,8,20.9
Toronto,1999,9,19.1
Toronto,1999,10,10.8
Toronto,1999,11,6.8
Toronto,1999,12,1.0
Toronto,2000,1,-4.0
Toronto,2000,2,-0.8
Toronto,2000,3,5.4
Toronto,2000,4,7.5
Toronto,2000,5,15.2
Toronto,2000,6,18.7
Toronto,2000,7,20.9
Toronto,2000,8,21.3
Toronto,2000,9,16.9
Toronto,2000,10,12.0
Toronto,2000,11,5.1
Toronto,2000,12,-4.9
Toronto,2001,1,-2.2
Toronto,2001,2,-1.7
Toronto,2001,3,1.0
Toronto,2001,4,9.1
Toronto,2001,5,15.2
Toronto,2001,6,20.4
Toronto,2001,7,21.4
Toronto,2001,8,23.9
Toronto,2001,9,17.6
Toronto,2001,10,11.5
Toronto,2001,11,8.2
Toronto,2001,12,3.2
Toronto,2002,1,0.9
Toronto,2002,2,-0.2
Toronto,2002,3,1.7
Toronto,2002,4,8.3
Toronto,2002,5,12.2
Toronto,2002,6,19.7
Toronto,2002,7,24.5
Toronto,2002,8,22.9
Toronto,2002,9,20.8
Toronto,2002,10,10.3
Toronto,2002,11,4.3
Toronto,2002,12,-0.6
Toronto,2003,1,-6.1
Toronto,2003,2,-5.1
Toronto,2003,3,0.9
Toronto,2003,4,6.2
Toronto,2003,5,13.1
Toronto,2003,6,18.7
Toronto,2003,7,21.7
Toronto,2003,8,22.7
Toronto,2003,9,17.8
Toronto,2003,10,10.0
Toronto,2003,11,5.7
Toronto,2003,12,1.0
Toronto,2004,1,-7.9
Toronto,2004,2,-2.0
Toronto,2004,3,3.2
Toronto,2004,4,7.4
Toronto,2004,5,13.6
Toronto,2004,6,18.0
Toronto,2004,7,21.1
Toronto,2004,8,20.0
Toronto,2004,9,18.9
Toronto,2004,10,11.2
Toronto,2004,11,6.3
Toronto,2004,12,-1.5
Toronto,2005,1,-5.4
Toronto,2005,2,-2.2
Toronto,2005,3,-0.4
Toronto,2005,4,8.6
Toronto,2005,5,12.6
Toronto,2005,6,22.8
Toronto,2005,7,24.3
Toronto,2005,8,23.2
Toronto,2005,9,19.7
Toronto,2005,10,11.8
Toronto,2005,11,6.1
Toronto,2005,12,-2.2
Toronto,2006,1,1.1
Toronto,2006,2,-2.4
Toronto,2006,3,2.4
Toronto,2006,4,8.9
Toronto,2006,5,15.1
Toronto,2006,6,19.9
Toronto,2006,7,23.4
Toronto,2006,8,21.6
Toronto,2006,9,16.3
Toronto,2006,10,9.7
Toronto,2006,11,6.4
Toronto,2006,12,2.9
Toronto,2007,1,-1.7
Toronto,2007,2,-6.9
Toronto,2007,3,1.4
Toronto,2007,4,6.9
Toronto,2007,5,15.1
Toronto,2007,6,21.0
Toronto,2007,7,21.4
Toronto,2007,8,22.7
Toronto,2007,9,18.7
Toronto,2007,10,14.5
Toronto,2007,11,3.8
Toronto,2007,12,-1.2
Toronto,2008,1,-0.9
Toronto,2008,2,-3.5
Toronto,2008,3,-0.3
Toronto,2008,4,10.2
Toronto,2008,5,12.7
Toronto,2008,6,20.0
Toronto,2008,7,22.2
Toronto,2008,8,20.7
Toronto,2008,9,17.8
Toronto,2008,10,10.2
Toronto,2008,11,4.4
Toronto,2008,12,-1.8
Toronto,2009,1,-7.0
Toronto,2009,2,-2.0
Toronto,2009,3,2.1
Toronto,2009,4,8.6
Toronto,2009,5,14.1
Toronto,2009,6,18.2
Toronto,2009,7,19.8
Toronto,2009,8,21.6
Toronto,2009,9,17.9
Toronto,2009,10,9.5
Toronto,2009,11,7.6
Toronto,2009,12,-1.0
Toronto,2010,1,-4.2
Toronto,2010,2,-2.1
Toronto,2010,3,5.6
Toronto,2010,4,11.4
Toronto,2010,5,17.1
Toronto,2010,6,20.0
Toronto,2010,7,23.9
Toronto,2010,8,22.7
Toronto,2010,9,17.0
Toronto,2010,10,11.0
Toronto,2010,11,5.9
Toronto,2010,12,-2.8
Toronto,2011,1,-5.2
Toronto,2011,2,-3.8
Toronto,2011,3,0.8
Toronto,2011,4,7.7
Toronto,2011,5,14.5
Toronto,2011,6,19.8
Toronto,2011,7,24.9
Toronto,2011,8,22.5
Toronto,2011,9,18.5
Toronto,2011,10,11.5
Toronto,2011,11,7.6
Toronto,2011,12,2.0
Toronto,2012,1,-0.6
Toronto,2012,2,0.9
Toronto,2012,3,7.2
Toronto,2012,4,8.1
Toronto,2012,5,17.1
Toronto,2012,6,21.0
Toronto,2012,7,24.7
Toronto,2012,8,22.1
Toronto,2012,9,17.2
Toronto,2012,10,11.1
Toronto,2012,11,4.8
Toronto,2012,12,2.0
Toronto,2013,1,-1.0
Toronto,2013,2,-3.0
Toronto,2013,3,1.4
Toronto,2013,4,6.9
Toronto,2013,5,15.6
Toronto,2013,6,19.2
Toronto,2013,7,22.7
Toronto,2013,8,21.4
Toronto,2013,9,16.5
Toronto,2013,10,12.2
Toronto,2013,11,3.2
Toronto,2013,12,-3.0
Toronto,2014,1,-7.0
Toronto,2014,2,-6.2
Toronto,2014,3,-2.8
Toronto,2014,4,6.8
Toronto,2014,5,14.6
Toronto,2014,6,20.3
Toronto,2014,7,20.7
Toronto,2014,8,20.8
Toronto,2014,9,17.2
Toronto,2014,10,11.5
Toronto,2014,11,2.9
Toronto,2014,12,0.9
Toronto,2015,1,-6.1
Toronto,2015,2,-11.1
Toronto,2015,3,-0.8
Toronto,2015,4,8.2
Toronto,2015,5,16.3
Toronto,2015,6,18.1
Toronto,2015,7,21.9
Toronto,2015,8,21.1
Toronto,2015,9,20.0
Toronto,2015,10,10.7
Toronto,2015,11,7.5
Toronto,2015,12,5.1
Toronto,2016,1,-2.3
Toronto,2016,2,-1.2
Toronto,2016,3,3.5
Toronto,2016,4,6.2
Toronto,2016,5,15.5
Toronto,2016,6,20.1
Toronto,2016,7,23.8
Toronto,2016,8,24.4
Toronto,2016,9,19.8
Toronto,2016,10,12.5
Toronto,2016,11,7.8
Toronto,2016,12,-0.4
Toronto,2017,1,-0.5
Toronto,2017,2,1.0
Toronto,2017,3,0.1
Toronto,2017,4,9.7
Toronto,2017,5,12.8
Toronto,2017,6,19.4
Toronto,2017,7,21.8
Toronto,2017,8,20.6
Toronto,2017,9,19.2
Toronto,2017,10,14.0
Toronto,2017,11,4.8
Toronto,2017,12,-3.9
Toronto,2018,1,-4.4
Toronto,2018,2,-0.8
Toronto,2018,4,4.3
Toronto,2018,5,17.0
Toronto,2018,6,19.7
Toronto,2018,7,23.4
Toronto,2018,8,23.5
Toronto,2018,9,19.5
Toronto,2018,10,9.7
Toronto,2018,11,2.3
Toronto,2018,12,0.9
Toronto,2019,1,-5.4
Toronto,2019,2,-3.0
Toronto,2019,3,0.2
Toronto,2019,4,7.2
Toronto,2019,5,12.4
Toronto,2019,6,18.7
Toronto,2019,7,23.5
Toronto,2019,8,21.6
Toronto,2019,9,18.0
Toronto,2019,10,11.7
Toronto,2019,11,2.0
Toronto,2019,12,0.5
Toronto,2020,1,-0.5
Toronto,2020,2,-1.9
Toronto,2020,3,4.0
Toronto,2020,4,6.6
Toronto,2020,5,12.8
Toronto,2020,6,20.9
Toronto,2020,7,25.4
Toronto,2020,8,22.4
Toronto,2020,9,17.4
Toronto,2020,10,10.1
Toronto,2020,11,7.6
Toronto,2020,12,0.8
Vancouver,1896,2,4.9
Vancouver,1896,3,4.0
Vancouver,1896,4,7.3
Vancouver,1896,5,10.2
Vancouver,1896,6,13.5
Vancouver,1896,7,15.9
Vancouver,1896,8,15.2
Vancouver,1896,9,11.3
Vancouver,1896,10,8.9
Vancouver,1896,11,0.8
Vancouver,1896,12,5.6
Vancouver,1897,1,3.1
Vancouver,1897,2,4.1
Vancouver,1897,3,3.3
Vancouver,1897,4,8.8
Vancouver,1897,5,12.1
Vancouver,1897,6,14.6
Vancouver,1897,7,14.5
Vancouver,1897,8,16.4
Vancouver,1897,9,11.6
Vancouver,1897,10,8.9
Vancouver,1897,11,4.4
Vancouver,1897,12,4.2
Vancouver,1898,1,3.0
Vancouver,1898,2,5.7
Vancouver,1898,3,4.3
Vancouver,1898,4,8.0
Vancouver,1898,5,11.4
Vancouver,1898,6,14.0
Vancouver,1898,7,15.3
Vancouver,1898,8,15.9
Vancouver,1898,9,13.0
Vancouver,1898,10,9.1
Vancouver,1898,11,4.9
Vancouver,1898,12,3.2
Vancouver,1899,1,2.2
Vancouver,1899,2,1.7
Vancouver,1899,3,4.6
Vancouver,1899,4,7.6
Vancouver,1899,5,9.1
Vancouver,1899,6,12.5
Vancouver,1899,7,15.6
Vancouver,1899,8,13.6
Vancouver,1899,9,12.1
Vancouver,1899,10,8.4
Vancouver,1899,11,9.3
Vancouver,1899,12,5.0
Vancouver,1900,1,4.8
Vancouver,1900,2,3.3
Vancouver,1900,3,7.2
Vancouver,1900,4,8.9
Vancouver,1900,5,11.7
Vancouver,1900,6,13.9
Vancouver,1900,7,15.7
Vancouver,1900,8,14.4
Vancouver,1900,9,11.6
Vancouver,1900,10,8.8
Vancouver,1900,11,3.6
Vancouver,1900,12,5.5
Vancouver,1901,1,1.6
Vancouver,1901,2,3.7
Vancouver,1901,3,6.2
Vancouver,1901,4,7.1
Vancouver,1901,5,11.3
Vancouver,1901,6,12.5
Vancouver,1901,7,14.3
Vancouver,1901,8,15.2
Vancouver,1901,9,11.5
Vancouver,1901,10,10.5
Vancouver,1901,11,7.3
Vancouver,1901,12,3.7
Vancouver,1902,1,2.0
Vancouver,1902,2,5.7
Vancouver,1902,3,5.8
Vancouver,1902,4,7.9
Vancouver,1902,5,11.9
Vancouver,1902,6,13.3
Vancouver,1902,7,14.7
Vancouver,1902,8,14.8
Vancouver,1902,9,11.2
Vancouver,1902,10,9.0
Vancouver,1902,11,5.4
Vancouver,1902,12,3.6
Vancouver,1903,1,3.4
Vancouver,1903,2,1.6
Vancouver,1903,3,3.3
Vancouver,1903,4,7.0
Vancouver,1903,5,10.5
Vancouver,1903,6,13.8
Vancouver,1903,7,14.6
Vancouver,1903,8,14.5
Vancouver,1903,9,11.4
Vancouver,1903,10,8.6
Vancouver,1903,11,5.2
Vancouver,1903,12,4.1
Vancouver,1904,1,3.0
Vancouver,1904,2,2.6
Vancouver,1904,3,4.0
Vancouver,1904,4,8.8
Vancouver,1904,5,10.7
Vancouver,1904,6,12.7
Vancouver,1904,7,15.1
Vancouver,1904,8,14.1
Vancouver,1904,9,12.0
Vancouver,1904,10,9.6
Vancouver,1904,11,7.8
Vancouver,1904,12,4.7
Vancouver,1905,1,2.9
Vancouver,1905,2,3.0
Vancouver,1905,3,7.5
Vancouver,1905,4,8.7
Vancouver,1905,5,11.1
Vancouver,1905,6,14.0
Vancouver,1905,7,15.9
Vancouver,1905,8,14.6
Vancouver,1905,9,12.4
Vancouver,1905,10,6.7
Vancouver,1905,11,5.1
Vancouver,1905,12,4.3
Vancouver,1906,1,4.0
Vancouver,1906,2,4.5
Vancouver,1906,3,5.3
Vancouver,1906,4,9.4
Vancouver,1906,5,11.3
Vancouver,1906,6,13.1
Vancouver,1906,7,16.9
Vancouver,1906,8,15.2
Vancouver,1906,9,12.3
Vancouver,1906,10,9.6
Vancouver,1906,11,5.2
Vancouver,1906,12,3.6
Vancouver,1907,1,-3.0
Vancouver,1907,2,3.3
Vancouver,1907,3,4.4
Vancouver,1907,4,7.3
Vancouver,1907,5,11.7
Vancouver,1907,6,12.4
Vancouver,1907,7,15.8
Vancouver,1907,8,13.6
Vancouver,1907,9,12.0
Vancouver,1907,10,10.0
Vancouver,1907,11,7.6
Vancouver,1907,12,4.4
Vancouver,1908,1,3.9
Vancouver,1908,2,3.8
Vancouver,1908,3,5.7
Vancouver,1908,4,8.2
Vancouver,1908,5,10.8
Vancouver,1908,6,13.5
Vancouver,1908,7,16.1
Vancouver,1908,8,15.1
Vancouver,1908,9,11.3
Vancouver,1908,10,8.9
Vancouver,1908,11,8.3
Vancouver,1908,12,2.7
Vancouver,1909,1,-1.3
Vancouver,1909,2,4.2
Vancouver,1909,3,5.3
Vancouver,1909,4,7.7
Vancouver,1909,5,10.3
Vancouver,1909,6,13.5
Vancouver,1909,7,14.6
Vancouver,1909,8,13.7
Vancouver,1909,9,12.5
Vancouver,1909,10,9.2
Vancouver,1909,11,5.7
Vancouver,1909,12,1.0
Vancouver,1910,1,2.1
Vancouver,1910,2,0.9
Vancouver,1910,3,6.5
Vancouver,1910,4,7.7
Vancouver,1910,5,11.7
Vancouver,1910,6,12.7
Vancouver,1910,7,15.0
Vancouver,1910,8,13.5
Vancouver,1910,9,12.2
Vancouver,1910,10,9.5
Vancouver,1910,11,5.9
Vancouver,1910,12,5.1
Vancouver,1911,1,0.0
Vancouver,1911,2,2.3
Vancouver,1911,3,5.1
Vancouver,1911,4,6.2
Vancouver,1911,5,10.3
Vancouver,1911,6,12.8
Vancouver,1911,7,15.9
Vancouver,1911,8,14.6
Vancouver,1911,9,11.9
Vancouver,1911,10,8.2
Vancouver,1911,11,4.2
Vancouver,1911,12,4.5
Vancouver,1912,1,2.4
Vancouver,1912,2,4.5
Vancouver,1912,3,3.8
Vancouver,1912,4,7.9
Vancouver,1912,5,11.6
Vancouver,1912,6,13.9
Vancouver,1912,7,15.4
Vancouver,1912,8,14.8
Vancouver,1912,9,11.7
Vancouver,1912,10,7.9
Vancouver,1912,11,6.2
Vancouver,1912,12,4.1
Vancouver,1913,1,0.2
Vancouver,1913,2,2.0
Vancouver,1913,3,4.0
Vancouver,1913,4,8.1
Vancouver,1913,5,11.0
Vancouver,1913,6,13.9
Vancouver,1913,7,15.5
Vancouver,1913,8,15.7
Vancouver,1913,9,11.4
Vancouver,1913,10,7.7
Vancouver,1913,11,5.1
Vancouver,1913,12,3.7
Vancouver,1914,1,5.0
Vancouver,1914,2,3.4
Vancouver,1914,3,6.0
Vancouver,1914,4,8.8
Vancouver,1914,5,11.4
Vancouver,1914,6,13.6
Vancouver,1914,7,15.9
Vancouver,1914,8,14.5
Vancouver,1914,9,11.9
Vancouver,1914,10,10.3
Vancouver,1914,11,6.7
Vancouver,1914,12,1.4
Vancouver,1915,1,3.1
Vancouver,1915,2,5.2
Vancouver,1915,3,7.4
Vancouver,1915,4,10.0
Vancouver,1915,5,12.1
Vancouver,1915,6,14.7
Vancouver,1915,7,16.3
Vancouver,1915,8,16.6
Vancouver,1915,9,12.7
Vancouver,1915,10,9.8
Vancouver,1915,11,5.0
Vancouver,1915,12,4.2
Vancouver,1916,1,-3.8
Vancouver,1916,2,2.6
Vancouver,1916,3,5.6
Vancouver,1916,4,8.4
Vancouver,1916,5,10.8
Vancouver,1916,6,14.3
Vancouver,1916,7,15.1
Vancouver,1916,8,15.4
Vancouver,1916,9,12.3
Vancouver,1916,10,7.2
Vancouver,1916,11,4.3
Vancouver,1916,12,1.4
Vancouver,1917,1,1.8
Vancouver,1917,2,1.5
Vancouver,1917,3,4.2
Vancouver,1917,4,7.8
Vancouver,1917,5,11.0
Vancouver,1917,6,12.7
Vancouver,1917,7,15.5
Vancouver,1917,8,15.9
Vancouver,1917,9,13.1
Vancouver,1917,10,9.2
Vancouver,1917,11,8.9
Vancouver,1917,12,3.9
Vancouver,1918,1,4.9
Vancouver,1918,2,3.0
Vancouver,1918,3,5.4
Vancouver,1918,4,8.5
Vancouver,1918,5,11.0
Vancouver,1918,6,14.6
Vancouver,1918,7,16.0
Vancouver,1918,8,16.0
Vancouver,1918,9,13.7
Vancouver,1918,10,10.6
Vancouver,1918,11,6.8
Vancouver,1918,12,4.2
Vancouver,1919,1,4.6
Vancouver,1919,2,4.2
Vancouver,1919,3,6.0
Vancouver,1919,4,8.9
Vancouver,1919,5,11.5
Vancouver,1919,6,13.0
Vancouver,1919,7,15.3
Vancouver,1919,8,15.4
Vancouver,1919,9,13.3
Vancouver,1919,10,7.5
Vancouver,1919,11,5.7
Vancouver,1919,12,2.2
Vancouver,1920,1,2.7
Vancouver,1920,2,3.8
Vancouver,1920,3,6.3
Vancouver,1920,4,8.3
Vancouver,1920,5,10.2
Vancouver,1920,6,13.6
Vancouver,1920,7,16.2
Vancouver,1920,8,15.9
Vancouver,1920,9,12.5
Vancouver,1920,10,8.6
Vancouver,1920,11,6.6
Vancouver,1920,12,5.5
Vancouver,1921,1,3.9
Vancouver,1921,2,4.8
Vancouver,1921,3,6.3
Vancouver,1921,4,7.9
Vancouver,1921,5,11.1
Vancouver,1921,6,14.3
Vancouver,1921,7,15.1
Vancouver,1921,8,15.3
Vancouver,1921,9,12.4
Vancouver,1921,10,9.3
Vancouver,1921,11,5.7
Vancouver,1921,12,1.6
Vancouver,1922,1,1.3
Vancouver,1922,2,1.1
Vancouver,1922,3,4.9
Vancouver,1922,4,7.7
Vancouver,1922,5,11.1
Vancouver,1922,6,15.0
Vancouver,1922,7,15.6
Vancouver,1922,8,15.2
Vancouver,1922,9,13.0
Vancouver,1922,10,10.2
Vancouver,1922,11,4.7
