lat,lon,size_ha,province,cause,year
58.5603,-117.656,0.0,Alberta,Other / unknown,2023
48.5108,-123.7419,0.0,British Columbia,Other / unknown,2023
51.764,-120.928,0.0,British Columbia,Other / unknown,2023
51.4706,-120.8315,0.0,British Columbia,Human,2023
50.5513,-114.5427,0.0,Alberta,Human,2023
53.9229,-119.132,0.0,Alberta,Other / unknown,2023
51.6067,-118.9066,0.0,British Columbia,Other / unknown,2023
55.2668,-126.7306,0.0,British Columbia,Other / unknown,2023
54.6996,-126.8402,0.0,British Columbia,Other / unknown,2023
55.8867,-111.179,0.0,Alberta,Other / unknown,2023
55.3301,-121.4468,0.0,British Columbia,Other / unknown,2023
56.4379,-115.3251,0.0,Alberta,Human,2023
51.0865,-119.7754,0.0,British Columbia,Other / unknown,2023
50.9655,-115.0919,0.0,Alberta,Human,2023
55.756,-116.6626,0.0,Alberta,Other / unknown,2023
51.2715,-115.0077,0.0,Alberta,Human,2023
51.1269,-119.3268,0.0,British Columbia,Other / unknown,2023
51.5388,-117.4624,0.0,British Columbia,Other / unknown,2023
49.338,-117.6151,0.0,British Columbia,Other / unknown,2023
54.1176,-121.4195,0.0,British Columbia,Other / unknown,2023
55.0785,-117.63,0.0,Alberta,Human,2023
51.0111,-120.1454,0.0,British Columbia,Other / unknown,2023
50.776,-120.3833,0.0,British Columbia,Other / unknown,2023
49.7685,-119.8143,0.0,British Columbia,Other / unknown,2023
49.4729,-115.912,0.0,British Columbia,Other / unknown,2023
50.6976,-120.7376,0.0,British Columbia,Other / unknown,2023
50.6184,-126.0966,0.0,British Columbia,Other / unknown,2023
54.0683,-122.8403,0.0,British Columbia,Other / unknown,2023
50.8964,-120.1538,0.0,British Columbia,Other / unknown,2023
52.4648,-115.3267,0.0,Alberta,Other / unknown,2023
50.8087,-121.0182,0.0,British Columbia,Other / unknown,2023
53.7403,-120.9157,0.0,British Columbia,Other / unknown,2023
56.7662,-117.623,0.0,Alberta,Human,2023
51.127,-119.3265,0.0,British Columbia,Other / unknown,2023
50.882,-119.7572,0.0,British Columbia,Other / unknown,2023
55.9285,-110.7226,0.0,Alberta,Human,2023
50.7425,-120.1337,0.0,British Columbia,Other / unknown,2023
53.6324,-116.2955,0.0,Alberta,Human,2023
51.9615,-120.7466,0.0,British Columbia,Other / unknown,2023
58.2231,-118.128,0.0,Alberta,Other / unknown,2023
52.7936,-119.2513,0.0,British Columbia,Other / unknown,2023
50.9388,-126.9121,0.0,British Columbia,Other / unknown,2023
58.5238,-116.8468,0.0,Alberta,Human,2023
52.6525,-114.8211,0.0,Alberta,Unknown,2023
48.8645,-124.7228,0.0,British Columbia,Unknown,2023
54.0055,-123.8796,0.0,British Columbia,Human,2023
52.7173,-120.872,0.0,British Columbia,Unknown,2023
52.9433,-114.9442,0.0,Alberta,Human,2023
51.7792,-121.2205,0.0,British Columbia,Human,2023
49.3122,-115.0548,0.0,British Columbia,Unknown,2023
52.9491,-114.9442,0.0,Alberta,Human,2023
52.9518,-114.9442,0.0,Alberta,Human,2023
52.1237,-122.0274,0.0,British Columbia,Human,2023
49.7178,-119.8701,0.0,British Columbia,Unknown,2023
52.044,-121.7008,0.0,British Columbia,Human,2023
57.0908,-111.7488,0.0,Alberta,Human,2023
55.9565,-116.8388,0.0,Alberta,Human,2023
54.9261,-112.5468,0.0,Alberta,Human,2023
52.3041,-121.7785,0.0,British Columbia,Unknown,2023
52.3758,-125.1736,0.0,British Columbia,Human,2023
52.105,-121.9943,0.0,British Columbia,Human,2023
57.0746,-114.6175,0.0,Alberta,Other / unknown,2023
49.9792,-119.4398,0.0,British Columbia,Unknown,2023
53.9097,-119.174,0.0,Alberta,Human,2023
58.8876,-122.1163,0.0,British Columbia,Other / unknown,2023
54.2405,-128.1793,0.0,British Columbia,Other / unknown,2023
50.5312,-120.2048,0.0,British Columbia,Other / unknown,2023
55.296,-116.6707,0.0,Alberta,Human,2023
53.7525,-125.9188,0.0,British Columbia,Other / unknown,2023
54.0034,-123.4469,0.0,British Columbia,Other / unknown,2023
55.9138,-110.7341,0.0,Alberta,Human,2023
54.9082,-112.8655,0.0,Alberta,Human,2023
56.2889,-130.3188,0.0,British Columbia,Unknown,2023
49.4154,-119.8203,0.0,British Columbia,Human,2023
52.8647,-115.8188,0.0,Alberta,Other / unknown,2023
54.0908,-116.0516,0.0,Alberta,Other / unknown,2023
56.5412,-119.2387,0.0,Alberta,Other / unknown,2023
54.9477,-112.4034,0.0,Alberta,Human,2023
55.9256,-110.7266,0.0,Alberta,Human,2023
57.1638,-118.4288,0.0,Alberta,Other / unknown,2023
55.8098,-119.6744,0.0,Alberta,Human,2023
56.4697,-116.3933,0.0,Alberta,Human,2023
54.5224,-115.4856,0.0,Alberta,Other / unknown,2023
57.2329,-119.1771,0.0,Alberta,Other / unknown,2023
54.2851,-116.1744,0.0,Alberta,Other / unknown,2023
54.5654,-111.0044,0.0,Alberta,Human,2023
54.3555,-115.0868,0.0,Alberta,Human,2023
50.7505,-118.6158,0.0,British Columbia,Other / unknown,2023
50.6243,-118.8947,0.0,British Columbia,Other / unknown,2023
54.5628,-126.8831,0.0,British Columbia,Unknown,2023
50.5764,-118.8346,0.0,British Columbia,Other / unknown,2023
50.7035,-121.9058,0.0,British Columbia,Other / unknown,2023
56.7674,-118.5325,0.0,Alberta,Other / unknown,2023
50.4257,-119.3447,0.0,British Columbia,Human,2023
50.7116,-122.2811,0.0,British Columbia,Unknown,2023
50.8747,-121.7593,0.0,British Columbia,Other / unknown,2023
50.0949,-118.7991,0.0,British Columbia,Other / unknown,2023
50.0343,-118.583,0.0,British Columbia,Other / unknown,2023
54.91,-112.8654,0.0,Alberta,Human,2023
50.7773,-118.6281,0.0,British Columbia,Other / unknown,2023
49.4198,-115.6353,0.0,British Columbia,Other / unknown,2023
49.256,-119.5287,0.0,British Columbia,Human,2023
50.2276,-119.5026,0.0,British Columbia,Human,2023
49.2918,-120.5428,0.0,British Columbia,Other / unknown,2023
50.8231,-126.7123,0.0,British Columbia,Other / unknown,2023
49.1086,-115.2867,0.0,British Columbia,Other / unknown,2023
50.8628,-122.8475,0.0,British Columbia,Human,2023
55.9163,-110.7392,0.0,Alberta,Human,2023
49.1039,-118.927,0.0,British Columbia,Human,2023
50.7229,-120.6409,0.0,British Columbia,Human,2023
55.3991,-112.4412,0.0,Alberta,Unknown,2023
50.5108,-121.7629,0.0,British Columbia,Other / unknown,2023
54.3537,-116.9688,0.0,Alberta,Unknown,2023
53.7027,-115.1578,0.0,Alberta,Human,2023
55.1997,-127.9972,0.0,British Columbia,Other / unknown,2023
55.4985,-127.9203,0.0,British Columbia,Other / unknown,2023
55.3545,-114.755,0.0,Alberta,Human,2023
50.415,-118.4253,0.0,British Columbia,Other / unknown,2023
50.2052,-119.2772,0.0,British Columbia,Human,2023
51.1267,-119.3266,0.0,British Columbia,Other / unknown,2023
54.8034,-127.7053,0.0,British Columbia,Other / unknown,2023
50.3835,-118.89,0.0,British Columbia,Other / unknown,2023
50.8937,-122.8502,0.0,British Columbia,Human,2023
54.7339,-126.9987,0.0,British Columbia,Other / unknown,2023
50.2732,-117.8207,0.0,British Columbia,Human,2023
55.9226,-110.7337,0.0,Alberta,Human,2023
56.6319,-117.4768,0.0,Alberta,Human,2023
54.271,-115.7069,0.0,Alberta,Human,2023
50.6325,-122.3645,0.0,British Columbia,Other / unknown,2023
50.6185,-122.371,0.0,British Columbia,Other / unknown,2023
50.2775,-119.957,0.0,British Columbia,Other / unknown,2023
49.5325,-121.4208,0.0,British Columbia,Human,2023
55.9205,-110.7354,0.0,Alberta,Human,2023
51.0595,-118.5595,0.0,British Columbia,Other / unknown,2023
55.1839,-127.9369,0.0,British Columbia,Other / unknown,2023
52.7158,-115.4464,0.0,Alberta,Other / unknown,2023
55.344,-111.2647,0.0,Alberta,Human,2023
55.1117,-113.3058,0.0,Alberta,Other / unknown,2023
49.3518,-125.4515,0.0,British Columbia,Other / unknown,2023
52.016,-122.3617,0.0,British Columbia,Other / unknown,2023
49.899,-117.476,0.0,British Columbia,Other / unknown,2023
50.6318,-118.7802,0.0,British Columbia,Other / unknown,2023
55.3918,-126.3302,0.0,British Columbia,Other / unknown,2023
56.4486,-116.1214,0.0,Alberta,Human,2023
50.8939,-118.2104,0.0,British Columbia,Other / unknown,2023
52.8785,-116.881,0.0,Alberta,Other / unknown,2023
53.8479,-128.6738,0.0,British Columbia,Other / unknown,2023
49.3236,-117.3197,0.0,British Columbia,Other / unknown,2023
53.9833,-128.5542,0.0,British Columbia,Other / unknown,2023
53.706,-121.984,0.0,British Columbia,Other / unknown,2023
55.3171,-122.5252,0.0,British Columbia,Other / unknown,2023
49.6158,-117.7456,0.0,British Columbia,Human,2023
50.9282,-118.7083,0.0,British Columbia,Other / unknown,2023
50.6883,-126.5582,0.0,British Columbia,Other / unknown,2023
54.9125,-126.2373,0.0,British Columbia,Other / unknown,2023
58.444,-121.7676,0.0,British Columbia,Other / unknown,2023
50.1328,-115.8633,0.0,British Columbia,Other / unknown,2023
55.3196,-115.4629,0.0,Alberta,Human,2023
49.6275,-125.0944,0.0,British Columbia,Unknown,2023
52.1973,-119.2531,0.0,British Columbia,Other / unknown,2023
54.33,-126.11,0.0,British Columbia,Other / unknown,2023
54.0258,-124.6545,0.0,British Columbia,Other / unknown,2023
50.64,-114.4687,0.0,Alberta,Other / unknown,2023
54.8725,-122.289,0.0,British Columbia,Other / unknown,2023
49.5329,-117.0575,0.0,British Columbia,Other / unknown,2023
53.8225,-122.0705,0.0,British Columbia,Other / unknown,2023
49.7917,-119.7292,0.0,British Columbia,Other / unknown,2023
55.5811,-126.8854,0.0,British Columbia,Other / unknown,2023
56.4423,-111.177,0.0,Alberta,Human,2023
56.6502,-117.4165,0.0,Alberta,Other / unknown,2023
43.8671,-65.4255,0.0,Nova Scotia,Human,2023
45.2303,-64.3799,0.0,Nova Scotia,Human,2023
45.3945,-62.2585,0.0,Nova Scotia,Human,2023
45.0663,-64.5831,0.0,Nova Scotia,Human,2023
45.0665,-64.4193,0.0,Nova Scotia,Human,2023
44.971,-65.2111,0.0,Nova Scotia,Human,2023
44.5649,-65.5882,0.0,Nova Scotia,Human,2023
44.7101,-65.494,0.0,Nova Scotia,Human,2023
45.6583,-60.8178,0.0,Nova Scotia,Human,2023
43.871,-65.9631,0.0,Nova Scotia,Human,2023
43.872,-65.9681,0.0,Nova Scotia,Human,2023
45.0861,-62.868,0.0,Nova Scotia,Human,2023
46.394,-61.0761,0.0,Nova Scotia,Human,2023
44.3983,-65.6458,0.0,Nova Scotia,Human,2023
44.9792,-63.2081,0.0,Nova Scotia,Human,2023
45.0005,-64.2956,0.0,Nova Scotia,Human,2023
43.6608,-65.7373,0.0,Nova Scotia,Human,2023
44.5907,-65.1019,0.0,Nova Scotia,Human,2023
44.9674,-63.5012,0.0,Nova Scotia,Human,2023
45.6313,-61.8353,0.0,Nova Scotia,Human,2023
45.771,-62.1427,0.0,Nova Scotia,Human,2023
45.2875,-62.0894,0.0,Nova Scotia,Human,2023
45.38,-62.0563,0.0,Nova Scotia,Human,2023
46.0735,-60.2412,0.0,Nova Scotia,Human,2023
46.2776,-60.3118,0.0,Nova Scotia,Human,2023
45.0277,-63.2974,0.0,Nova Scotia,Human,2023
46.0473,-61.2767,0.0,Nova Scotia,Human,2023
45.0192,-64.5868,0.0,Nova Scotia,Human,2023
44.3943,-64.6635,0.0,Nova Scotia,Human,2023
44.3705,-64.4899,0.0,Nova Scotia,Human,2023
45.992,-60.9979,0.0,Nova Scotia,Human,2023
50.1412,-67.0935,0.0,Quebec,Other / unknown,2023
48.3591,-78.8845,0.0,Quebec,Human,2023
50.1469,-66.5072,0.0,Quebec,Human,2023
47.3943,-72.5895,0.0,Quebec,Human,2023
47.7796,-72.9319,0.0,Quebec,Human,2023
50.3,-66.4118,0.0,Quebec,Human,2023
45.2992,-71.9219,0.0,Quebec,Human,2023
46.896,-72.3642,0.0,Quebec,Human,2023
46.7502,-71.7263,0.0,Quebec,Human,2023
45.6079,-70.9409,0.0,Quebec,Human,2023
46.8636,-64.0129,0.0,Prince Edward Island,Human,2023
44.4913,-64.3101,0.0,Nova Scotia,Human,2023
44.2691,-64.588,0.0,Nova Scotia,Human,2023
44.3021,-64.3913,0.0,Nova Scotia,Human,2023
44.3737,-64.3638,0.0,Nova Scotia,Human,2023
44.0871,-64.5856,0.0,Nova Scotia,Human,2023
44.4071,-64.3402,0.0,Nova Scotia,Human,2023
44.3801,-65.0385,0.0,Nova Scotia,Human,2023
44.1216,-64.6061,0.0,Nova Scotia,Human,2023
44.248,-66.083,0.0,Nova Scotia,Human,2023
45.0953,-64.4775,0.0,Nova Scotia,Human,2023
45.0721,-64.2533,0.0,Nova Scotia,Human,2023
46.3995,-60.9699,0.0,Nova Scotia,Human,2023
45.1364,-61.883,0.0,Nova Scotia,Human,2023
56.1777,-116.7993,0.0,Alberta,Human,2023
45.4097,-62.0375,0.0,Nova Scotia,Human,2023
45.4304,-62.0323,0.0,Nova Scotia,Human,2023
45.431,-62.0315,0.0,Nova Scotia,Human,2023
44.5689,-64.2672,0.0,Nova Scotia,Human,2023
44.4769,-64.5115,0.0,Nova Scotia,Human,2023
44.5565,-64.3202,0.0,Nova Scotia,Human,2023
44.909,-65.218,0.0,Nova Scotia,Human,2023
63.6015,-135.9223,0.0,Yukon,Human,2023
62.613,-137.4787,0.0,Yukon,Unknown,2023
60.7317,-135.0999,0.0,Yukon,Human,2023
62.9679,-139.153,0.0,Yukon,Other / unknown,2023
53.6772,-112.8313,0.0,Parks Canada,Human,2023
53.6772,-112.8315,0.0,Parks Canada,Human,2023
48.7877,-125.1731,0.0,Parks Canada,Unknown,2023
51.409,-116.168,0.0,Parks Canada,Human,2023
51.5995,-116.3432,0.0,Parks Canada,Other / unknown,2023
50.8134,-115.9721,0.0,Parks Canada,Other / unknown,2023
53.6773,-112.8313,0.0,Parks Canada,Human,2023
50.6238,-115.8572,0.0,Parks Canada,Other / unknown,2023
52.9329,-118.0415,0.0,Parks Canada,Human,2023
61.9535,-140.4288,0.0,Yukon,Human,2023
51.3986,-116.1957,0.0,Parks Canada,Other / unknown,2023
50.8077,-116.0345,0.0,Parks Canada,Other / unknown,2023
53.0231,-118.0857,0.0,Parks Canada,Human,2023
55.9185,-110.734,0.0,Alberta,Human,2023
55.2268,-113.1778,0.0,Alberta,Unknown,2023
51.1649,-114.8531,0.0,Alberta,Human,2023
55.0794,-117.4873,0.0,Alberta,Human,2023
56.2685,-110.9319,0.0,Alberta,Human,2023
56.3238,-117.6543,0.0,Alberta,Human,2023
57.119,-117.5338,0.0,Alberta,Human,2023
51.1694,-114.8589,0.0,Alberta,Human,2023
55.9024,-110.7458,0.0,Alberta,Human,2023
53.3779,-117.6517,0.0,Alberta,Human,2023
56.6431,-119.443,0.0,Alberta,Other / unknown,2023
51.309,-115.9808,0.0,Parks Canada,Other / unknown,2023
57.5802,-118.1394,0.0,Alberta,Other / unknown,2023
60.6831,-135.0419,0.0,Yukon,Unknown,2023
60.6584,-135.1125,0.0,Yukon,Human,2023
45.0733,-64.6952,0.0,Nova Scotia,Human,2023
44.5516,-64.2278,0.0,Nova Scotia,Human,2023
44.4386,-66.1346,0.0,Nova Scotia,Human,2023
44.2537,-64.3939,0.0,Nova Scotia,Human,2023
44.6246,-63.6544,0.0,Nova Scotia,Human,2023
46.1087,-60.9249,0.0,Nova Scotia,Human,2023
45.6343,-62.5718,0.0,Nova Scotia,Human,2023
45.1122,-64.5749,0.0,Nova Scotia,Human,2023
45.136,-64.4939,0.0,Nova Scotia,Human,2023
45.0595,-63.7573,0.0,Nova Scotia,Human,2023
65.1904,-140.5055,0.0,Yukon,Unknown,2023
60.7406,-135.0585,0.0,Yukon,Human,2023
60.1219,-129.0243,0.0,Yukon,Other / unknown,2023
60.9562,-138.1044,0.0,Yukon,Human,2023
65.3559,-138.8472,0.0,Yukon,Unknown,2023
63.9514,-139.2086,0.0,Yukon,Unknown,2023
64.1237,-138.8494,0.0,Yukon,Other / unknown,2023
61.9817,-132.5031,0.0,Yukon,Other / unknown,2023
62.092,-136.4249,0.0,Yukon,Other / unknown,2023
64.1393,-138.845,0.0,Yukon,Unknown,2023
65.1847,-140.5148,0.0,Yukon,Other / unknown,2023
59.9311,-128.4753,0.0,Yukon,Human,2023
60.6247,-134.0232,0.0,Yukon,Other / unknown,2023
61.8529,-140.144,0.0,Yukon,Human,2023
62.3451,-140.8314,0.0,Yukon,Other / unknown,2023
61.188,-135.3984,0.0,Yukon,Human,2023
60.8139,-137.4096,0.0,Yukon,Human,2023
64.0854,-140.7429,0.0,Yukon,Unknown,2023
60.0628,-128.8023,0.0,Yukon,Human,2023
56.9798,-122.2804,0.0,British Columbia,Other / unknown,2023
50.664,-118.862,0.0,British Columbia,Other / unknown,2023
58.959,-122.162,0.0,British Columbia,Other / unknown,2023
53.5883,-125.0908,0.0,British Columbia,Other / unknown,2023
49.2462,-125.191,0.0,British Columbia,Other / unknown,2023
52.0678,-114.9963,0.0,Alberta,Human,2023
49.339,-117.3989,0.0,British Columbia,Other / unknown,2023
50.3911,-126.0356,0.0,British Columbia,Other / unknown,2023
49.6949,-119.6721,0.0,British Columbia,Other / unknown,2023
50.8966,-118.758,0.0,British Columbia,Other / unknown,2023
50.5908,-117.3826,0.0,British Columbia,Other / unknown,2023
53.6545,-122.807,0.0,British Columbia,Other / unknown,2023
53.7381,-124.7409,0.0,British Columbia,Other / unknown,2023
58.7047,-122.5228,0.0,British Columbia,Other / unknown,2023
55.6214,-116.6708,0.0,Alberta,Human,2023
55.3533,-115.6717,0.0,Alberta,Unknown,2023
56.5077,-114.5388,0.0,Alberta,Human,2023
56.0668,-120.962,0.0,British Columbia,Other / unknown,2023
49.5403,-115.5136,0.0,British Columbia,Other / unknown,2023
50.7573,-118.631,0.0,British Columbia,Other / unknown,2023
54.95,-129.2306,0.0,British Columbia,Other / unknown,2023
50.0091,-120.7256,0.0,British Columbia,Other / unknown,2023
51.3432,-118.8154,0.0,British Columbia,Other / unknown,2023
53.8313,-121.8017,0.0,British Columbia,Other / unknown,2023
49.6394,-120.679,0.0,British Columbia,Other / unknown,2023
49.3208,-117.1797,0.0,British Columbia,Other / unknown,2023
55.5436,-123.3658,0.0,British Columbia,Other / unknown,2023
49.7452,-119.5144,0.0,British Columbia,Other / unknown,2023
51.0868,-116.8425,0.0,British Columbia,Other / unknown,2023
55.3564,-115.6697,0.0,Alberta,Unknown,2023
52.8625,-114.9496,0.0,Alberta,Human,2023
52.1235,-121.3619,0.0,British Columbia,Other / unknown,2023
55.3636,-122.6027,0.0,British Columbia,Other / unknown,2023
50.5618,-118.9866,0.0,British Columbia,Other / unknown,2023
49.6749,-117.0684,0.0,British Columbia,Other / unknown,2023
52.1843,-121.1795,0.0,British Columbia,Other / unknown,2023
53.8592,-127.4811,0.0,British Columbia,Other / unknown,2023
55.9278,-110.7236,0.0,Alberta,Human,2023
55.917,-110.7385,0.0,Alberta,Human,2023
55.9256,-110.7222,0.0,Alberta,Human,2023
50.4266,-121.2472,0.0,British Columbia,Other / unknown,2023
55.4629,-124.1502,0.0,British Columbia,Other / unknown,2023
49.3763,-115.8587,0.0,British Columbia,Other / unknown,2023
51.0833,-118.3309,0.0,British Columbia,Other / unknown,2023
54.463,-121.5805,0.0,British Columbia,Other / unknown,2023
54.1825,-127.795,0.0,British Columbia,Other / unknown,2023
54.592,-118.3055,0.0,Alberta,Other / unknown,2023
53.9859,-121.3666,0.0,British Columbia,Other / unknown,2023
49.6595,-123.4469,0.0,British Columbia,Other / unknown,2023
49.4799,-119.2457,0.0,British Columbia,Other / unknown,2023
49.936,-119.5454,0.0,British Columbia,Other / unknown,2023
55.9246,-110.6912,0.0,Alberta,Human,2023
50.9427,-119.1246,0.0,British Columbia,Other / unknown,2023
55.2396,-114.7269,0.0,Alberta,Human,2023
52.139,-118.505,0.0,British Columbia,Other / unknown,2023
54.1661,-127.152,0.0,British Columbia,Other / unknown,2023
54.5827,-116.4239,0.0,Alberta,Other / unknown,2023
53.7538,-125.9154,0.0,British Columbia,Other / unknown,2023
55.5738,-127.2983,0.0,British Columbia,Unknown,2023
49.3617,-124.7528,0.0,British Columbia,Other / unknown,2023
50.7229,-119.1463,0.0,British Columbia,Other / unknown,2023
49.9616,-115.7306,0.0,British Columbia,Other / unknown,2023
54.9795,-127.8425,0.0,British Columbia,Other / unknown,2023
55.3717,-115.7206,0.0,Alberta,Unknown,2023
53.8116,-128.9529,0.0,British Columbia,Other / unknown,2023
50.5373,-122.7366,0.0,British Columbia,Other / unknown,2023
53.9342,-122.6444,0.0,British Columbia,Other / unknown,2023
53.5823,-116.2135,0.0,Alberta,Human,2023
54.3324,-123.4999,0.0,British Columbia,Other / unknown,2023
51.8564,-121.9855,0.0,British Columbia,Other / unknown,2023
49.7266,-125.6719,0.0,British Columbia,Other / unknown,2023
49.9101,-120.5808,0.0,British Columbia,Other / unknown,2023
50.1202,-117.6298,0.0,British Columbia,Other / unknown,2023
51.5061,-118.4585,0.0,British Columbia,Other / unknown,2023
56.3322,-121.8242,0.0,British Columbia,Other / unknown,2023
54.1197,-122.113,0.0,British Columbia,Other / unknown,2023
54.3069,-125.6154,0.0,British Columbia,Other / unknown,2023
51.0528,-116.8569,0.0,British Columbia,Other / unknown,2023
50.7893,-117.7361,0.0,British Columbia,Other / unknown,2023
58.8302,-122.4673,0.0,British Columbia,Other / unknown,2023
53.8845,-119.1066,0.0,Alberta,Unknown,2023
49.4961,-115.5202,0.0,British Columbia,Other / unknown,2023
57.7035,-117.9503,0.0,Alberta,Human,2023
58.8326,-122.9798,0.0,British Columbia,Other / unknown,2023
