ctuid,name,all_vm,south_asian,chinese,black,filipino,arab,latin_american,southeast_asian,west_asian,korean,japanese,white,indigenous,population
5350402.13,5350402.13,65.6,7.8,41.5,1.5,1.1,0.8,0.0,0.2,7.6,2.0,0.0,34.4,0.0,4735
5350403.01,5350403.01,84.9,10.7,58.2,4.4,0.9,3.1,0.4,0.4,2.5,0.5,0.6,14.6,0.5,6930
5350403.04,5350403.04,94.7,7.8,76.5,1.0,0.9,2.7,0.3,0.8,1.2,0.0,0.0,5.3,0.0,4305
5350403.05,5350403.05,80.2,7.0,66.4,0.9,0.8,0.0,0.2,0.7,1.1,0.8,0.2,19.8,0.0,4565
5350403.07,5350403.07,93.3,8.2,74.3,1.4,0.7,1.0,0.4,1.0,1.1,0.4,0.3,6.8,0.0,12440
5350403.09,5350403.09,94.7,9.3,77.6,1.3,0.6,0.5,1.1,0.7,0.3,0.0,0.0,5.2,0.0,4860
5350403.10,5350403.10,93.5,11.5,69.7,2.9,1.1,0.6,0.3,1.1,0.4,1.5,0.3,6.0,0.5,5775
5350403.11,5350403.11,94.9,17.8,64.3,2.6,2.0,1.4,0.7,1.1,0.7,0.0,0.2,5.1,0.0,10630
5350403.12,5350403.12,89.6,28.2,42.1,3.9,4.4,1.5,0.8,1.4,0.9,0.3,0.2,10.3,0.0,9890
5350403.13,5350403.13,76.6,19.8,37.7,3.9,3.9,2.4,0.5,0.7,0.4,0.5,0.3,23.1,0.3,6585
5350403.14,5350403.14,89.5,18.4,57.5,3.1,2.6,0.8,0.8,0.9,0.4,0.5,0.3,10.5,0.0,11275
5350403.15,5350403.15,91.2,5.9,73.4,1.6,1.1,0.6,0.4,1.4,2.5,1.7,0.0,8.7,0.1,12550
5350403.16,5350403.16,75.9,14.1,42.5,5.4,5.0,0.5,0.4,0.8,1.2,0.0,0.4,23.8,0.4,4730
5350410.02,5350410.02,62.1,8.0,15.1,4.1,20.4,0.5,1.4,1.9,2.5,5.3,0.0,37.9,0.0,4250
5350410.03,5350410.03,31.2,1.0,10.8,0.9,2.9,0.0,0.9,1.0,5.6,5.9,0.0,68.9,0.0,6835
5350410.04,5350410.04,22.9,2.4,5.6,2.2,3.3,0.0,0.0,0.0,3.4,3.5,0.4,76.7,0.3,3825
5350410.05,5350410.05,26.7,2.5,9.8,0.7,1.1,0.0,0.0,0.2,8.5,1.5,0.0,73.4,0.0,5940
5350410.07,5350410.07,53.1,10.7,17.6,4.0,8.7,0.0,1.2,1.3,2.5,4.1,0.0,46.7,0.0,3380
5350410.09,5350410.09,51.8,2.9,18.5,1.8,5.4,0.6,1.0,0.4,6.7,12.1,0.0,48.2,0.0,4685
5350410.10,5350410.10,33.8,3.4,10.5,0.5,2.0,0.5,0.9,0.7,5.4,8.7,0.0,66.1,0.0,3805
5350410.11,5350410.11,16.1,0.5,6.3,1.0,3.4,0.0,0.0,0.0,0.6,2.2,0.0,83.5,0.3,3870
5350410.12,5350410.12,26.8,2.9,6.1,1.7,2.6,0.3,2.0,0.6,5.7,2.9,0.0,73.2,0.0,7190
5350410.13,5350410.13,20.8,5.1,5.1,0.8,1.0,0.3,0.5,0.7,4.3,1.6,0.0,78.9,0.3,6430
5350410.14,5350410.14,37.5,4.3,12.8,2.4,3.9,0.5,1.3,0.8,3.1,5.6,0.0,62.6,0.0,5650
5350410.15,5350410.15,49.3,10.3,4.5,12.8,8.9,0.0,2.8,1.4,4.2,1.1,0.0,50.4,0.0,1795
5350411.01,5350411.01,60.0,17.4,6.2,3.7,15.2,0.6,2.3,2.5,4.7,2.7,0.0,39.3,0.8,5170
5350411.04,5350411.04,31.6,12.4,2.6,2.4,1.4,1.4,2.1,1.6,3.2,1.0,0.0,68.0,0.4,5225
5350411.07,5350411.07,27.1,5.0,6.4,2.4,1.9,0.9,2.4,1.6,3.4,1.1,0.0,72.6,0.3,4365
5350411.08,5350411.08,63.8,17.0,9.0,10.0,2.9,2.0,5.3,3.2,4.3,5.5,0.0,35.7,0.4,7135
5350411.09,5350411.09,44.0,12.9,9.8,4.3,4.1,0.7,1.4,2.2,3.8,1.4,0.4,56.0,0.0,6095
5350411.12,5350411.12,38.2,13.2,2.6,3.5,4.4,0.8,3.4,2.6,3.6,0.5,0.0,61.7,0.0,5370
5350411.15,5350411.15,38.8,12.6,4.6,7.1,0.9,1.7,3.8,2.0,1.8,0.9,0.4,61.1,0.0,4230
5350411.16,5350411.16,41.0,8.7,8.4,2.7,2.3,1.8,3.4,1.4,7.6,1.4,0.2,58.6,0.4,7110
5350411.17,5350411.17,55.5,7.2,30.3,2.1,1.6,2.0,0.7,0.8,6.2,2.0,0.0,44.5,0.0,10135
5350411.18,5350411.18,56.2,11.5,19.4,4.2,3.5,1.2,1.9,2.3,4.6,2.7,0.3,43.8,0.0,11190
5350411.19,5350411.19,36.4,3.7,17.1,1.0,1.2,1.0,0.5,0.9,5.4,3.9,0.0,63.5,0.2,9875
5350411.21,5350411.21,69.7,17.5,5.3,8.6,4.9,2.0,9.0,7.3,8.6,0.6,0.0,30.3,0.0,2545
5350411.22,5350411.22,50.1,15.1,7.5,4.8,2.6,0.6,4.3,5.2,3.9,1.9,0.0,49.5,0.4,5135
5350411.23,5350411.23,40.4,11.5,5.1,3.8,3.5,1.6,4.3,2.9,3.6,1.2,0.0,59.4,0.2,4810
5350411.24,5350411.24,81.5,47.9,4.0,6.4,2.5,1.9,3.5,7.8,2.7,0.8,0.0,18.5,0.0,7340
5350411.25,5350411.25,75.0,29.3,6.6,5.7,4.9,1.5,4.8,6.0,7.3,1.3,0.0,25.1,0.0,3340
5350411.26,5350411.26,47.2,10.4,6.3,4.7,2.9,3.6,5.0,3.8,3.3,1.1,0.4,52.4,0.5,5270
5350411.27,5350411.27,36.7,15.7,5.9,3.4,1.8,1.6,2.5,1.3,2.2,0.0,0.0,63.3,0.0,3790
5350411.28,5350411.28,36.2,7.4,17.4,0.9,0.8,0.9,0.3,0.0,1.7,5.6,0.0,63.7,0.0,4930
5350411.29,5350411.29,44.3,6.8,18.1,1.6,1.3,0.8,0.6,0.4,6.2,7.0,0.0,55.7,0.0,5845
5350411.30,5350411.30,41.2,5.9,15.8,0.8,3.9,0.8,1.4,1.6,2.9,5.2,0.0,58.9,0.0,6980
5350412.01,5350412.01,30.0,9.1,2.1,1.8,1.3,0.8,3.7,2.5,3.2,0.8,0.0,69.9,0.2,7120
5350412.02,5350412.02,28.7,8.8,1.2,5.3,1.4,2.2,4.4,1.5,1.4,1.1,0.0,70.4,0.8,10035
5350412.04,5350412.04,24.5,6.4,4.8,2.1,1.3,0.6,0.9,2.6,1.3,0.8,0.0,75.5,0.0,4350
5350412.06,5350412.06,18.3,3.9,3.4,1.2,0.9,1.7,4.0,0.0,1.4,0.8,0.0,81.1,0.6,3225
5350412.08,5350412.08,25.6,13.4,1.4,3.9,0.6,0.8,2.4,0.8,1.8,0.0,0.0,74.4,0.0,2535
5350412.10,5350412.10,38.9,21.3,1.3,2.1,2.0,0.8,4.4,1.7,3.0,0.4,0.4,60.9,0.2,5700
5350412.11,5350412.11,26.5,10.7,1.0,3.2,1.6,0.8,4.1,1.3,3.0,0.3,0.0,73.3,0.0,4390
5350412.12,5350412.12,45.6,10.7,5.0,4.6,4.0,2.2,5.5,6.5,0.8,1.3,0.0,54.3,0.0,3830
5350412.13,5350412.13,25.3,6.6,1.9,3.2,1.3,1.0,5.3,2.1,2.5,0.2,0.0,74.1,0.6,5220
5350412.14,5350412.14,12.5,3.4,1.8,0.8,0.6,0.5,2.6,0.0,1.8,0.0,0.0,87.5,0.0,3275
5350412.15,5350412.15,17.1,5.4,1.9,1.9,1.8,0.9,0.9,0.5,2.1,1.5,0.0,82.9,0.0,5600
5350412.18,5350412.18,20.7,7.0,5.1,0.3,0.6,2.5,0.8,1.3,1.8,0.4,0.0,79.3,0.1,7085
5350412.19,5350412.19,30.3,9.7,2.6,3.2,1.7,1.2,2.7,1.7,4.1,0.3,0.0,69.5,0.3,9255
5350412.20,5350412.20,26.6,6.0,2.0,2.0,2.2,2.4,2.9,3.2,2.6,0.5,0.0,73.4,0.0,5525
5350412.22,5350412.22,44.7,14.1,6.8,3.4,1.9,3.3,3.6,4.0,3.5,0.6,0.0,55.3,0.0,8910
5350412.24,5350412.24,55.9,13.0,7.6,4.2,2.9,2.1,5.6,8.0,5.3,1.4,0.0,43.8,0.3,8730
5350412.25,5350412.25,50.6,14.3,6.4,3.8,1.7,2.6,2.5,7.0,5.9,1.3,0.0,49.4,0.0,5470
5350412.26,5350412.26,62.0,14.3,11.1,3.8,1.6,5.4,5.6,7.9,7.3,0.7,0.0,38.0,0.0,6020
5350413.01,5350413.01,45.8,21.4,4.8,3.5,1.9,2.3,1.5,2.2,4.1,0.6,0.0,53.8,0.4,16325
5350413.02,5350413.02,53.5,17.5,8.4,5.5,2.0,2.6,3.0,4.7,4.6,0.6,0.0,46.4,0.1,15140
5350420.03,5350420.03,68.8,7.6,30.3,4.6,6.4,1.6,1.4,0.4,12.0,1.6,0.3,30.3,0.9,7025
5350420.05,5350420.05,86.1,5.8,58.9,3.2,1.5,1.9,0.6,0.9,8.4,2.2,0.1,13.8,0.1,7980
5350420.06,5350420.06,89.4,7.4,60.7,1.3,0.5,1.3,0.7,0.2,10.9,2.4,0.3,10.6,0.0,5035
5350420.08,5350420.08,54.0,4.7,15.2,4.2,4.2,2.5,1.0,0.6,16.0,2.6,0.2,45.0,1.0,4355
5350420.09,5350420.09,57.7,5.4,16.8,4.2,4.2,0.9,1.8,1.2,15.2,4.3,0.2,42.0,0.2,4845
5350420.10,5350420.10,92.0,9.3,68.7,0.7,1.1,2.0,0.0,0.3,6.3,0.8,0.0,8.0,0.0,3675
5350420.11,5350420.11,83.9,15.3,53.1,0.8,0.3,1.9,0.8,0.4,8.5,0.8,0.9,16.1,0.0,5915
5350420.13,5350420.13,75.2,8.8,33.3,2.5,2.1,1.2,1.2,0.7,15.5,7.0,0.2,24.8,0.0,6060
5350420.14,5350420.14,73.1,7.9,26.5,3.0,1.6,1.4,3.5,0.3,19.3,6.8,0.1,26.4,0.4,8655
5350420.15,5350420.15,81.3,5.9,49.2,0.9,0.9,1.1,0.0,1.3,13.0,4.4,0.0,18.9,0.0,2275
5350421.01,5350421.01,53.3,5.1,22.7,1.1,0.8,1.0,0.3,0.2,18.5,2.5,0.0,46.5,0.1,7170
5350421.04,5350421.04,47.7,3.9,7.7,2.6,3.8,0.3,2.4,2.6,18.9,3.5,0.0,51.2,1.1,3710
5350421.05,5350421.05,40.5,4.7,10.0,2.5,1.3,0.4,1.2,0.0,12.6,6.5,0.0,59.4,0.0,3410
5350421.06,5350421.06,53.4,4.1,15.0,1.3,2.5,0.8,0.7,0.9,20.5,5.4,0.2,46.5,0.0,4375
5350421.07,5350421.07,46.8,2.6,11.4,1.0,0.8,0.5,1.3,0.0,22.0,4.0,0.0,52.8,0.4,3855
5350422.02,5350422.02,62.0,7.9,16.5,4.8,4.6,2.5,1.7,0.4,18.4,1.6,0.0,37.6,0.4,6045
5350422.03,5350422.03,81.8,9.3,50.2,1.1,2.2,1.5,1.0,1.2,8.1,3.9,0.0,18.2,0.0,6770
5350422.04,5350422.04,90.4,9.1,66.4,0.3,0.9,2.7,0.0,0.3,5.1,3.2,0.5,9.6,0.0,3745
5350422.05,5350422.05,87.8,6.3,63.2,1.1,0.8,1.2,0.6,0.7,5.4,5.0,0.0,12.1,0.0,6730
5350422.06,5350422.06,56.6,5.4,15.1,2.7,5.6,1.4,3.3,0.8,16.6,3.0,0.5,42.1,1.3,5330
5350423.01,5350423.01,40.3,7.2,12.0,2.4,1.0,1.3,0.8,0.4,12.9,1.6,0.3,59.7,0.0,3535
5350423.02,5350423.02,46.2,6.4,12.1,1.9,4.0,0.9,1.1,0.3,15.0,2.4,0.2,53.3,0.4,7800
5350424.04,5350424.04,78.2,9.9,46.8,0.0,2.2,1.5,0.4,0.4,11.4,2.6,0.0,21.1,0.6,2320
5350424.05,5350424.05,77.3,12.8,36.7,3.7,2.1,2.2,1.7,0.2,12.0,2.7,0.6,22.4,0.2,8455
5350424.07,5350424.07,66.5,4.8,34.2,1.9,0.8,1.0,1.0,0.3,15.1,4.8,0.0,33.5,0.0,8300
5350424.08,5350424.08,56.7,6.5,26.7,1.2,0.9,2.3,1.1,0.4,13.1,2.4,0.3,43.0,0.3,7010
5350424.09,5350424.09,51.9,7.1,17.6,3.3,1.5,1.7,1.8,0.5,14.1,2.0,0.0,47.8,0.3,4760
5350424.10,5350424.10,38.4,7.4,10.2,1.3,0.9,2.5,0.4,0.0,10.8,1.2,0.3,61.5,0.0,6325
5350424.11,5350424.11,56.1,7.7,26.2,2.5,0.7,1.1,0.7,0.5,11.9,1.4,0.0,43.4,0.5,8845
5350424.13,5350424.13,82.3,7.0,49.9,2.4,0.4,1.7,2.5,1.2,8.1,5.2,0.4,17.7,0.0,4510
5350424.14,5350424.14,61.5,9.8,22.3,2.5,2.3,2.1,1.2,1.1,12.6,3.7,0.0,38.4,0.2,13145
5350424.15,5350424.15,72.1,9.8,36.0,1.8,1.2,1.6,1.6,0.5,13.9,2.4,0.7,27.8,0.1,9960
5350424.16,5350424.16,73.3,8.9,39.4,1.8,1.2,3.0,0.4,1.7,12.4,2.0,0.0,26.7,0.0,9000
5350430.03,5350430.03,29.3,10.1,8.6,3.0,1.7,0.9,1.3,0.4,0.4,0.6,0.3,69.4,1.3,5760
5350430.05,5350430.05,47.7,16.7,15.4,2.6,4.2,1.2,0.7,1.3,1.7,0.3,0.0,51.3,1.0,7550
5350430.06,5350430.06,64.2,23.0,24.2,3.7,3.5,1.0,1.6,0.4,1.2,0.2,0.6,35.7,0.1,7200
5350430.07,5350430.07,53.2,12.9,24.0,4.1,3.5,1.1,1.4,0.5,2.0,0.5,0.1,45.9,0.8,10265
5350430.08,5350430.08,56.9,17.5,23.1,2.5,3.5,1.5,0.9,1.1,0.6,0.6,0.2,42.7,0.5,6035
5350431.01,5350431.01,25.9,6.5,12.5,1.6,1.2,0.8,0.5,0.4,0.8,0.4,0.5,73.1,1.0,6420
5350431.02,5350431.02,38.6,8.8,19.1,1.3,0.7,1.3,1.1,0.7,1.7,1.3,0.6,60.0,1.4,6195
5350440.00,5350440.00,35.7,3.7,16.4,1.0,1.3,1.1,1.3,0.3,6.0,2.0,0.6,63.5,0.7,7555
5350441.02,5350441.02,31.2,3.6,5.6,2.7,4.2,2.3,1.5,0.0,8.1,1.2,0.0,68.4,0.6,4125
5350441.03,5350441.03,24.8,1.7,7.4,2.4,2.0,0.6,1.0,0.0,7.3,1.2,0.3,73.7,1.5,7160
5350441.04,5350441.04,30.5,4.9,9.0,1.7,0.7,1.0,0.3,0.3,8.6,0.7,0.0,69.5,0.0,5745
5350442.02,5350442.02,27.0,1.8,4.8,2.2,2.4,0.9,1.2,0.7,10.7,1.0,0.5,72.1,0.9,4335
5350442.03,5350442.03,22.0,3.1,7.1,0.7,0.6,0.6,0.6,0.4,7.6,0.7,0.0,77.1,0.8,5130
5350442.04,5350442.04,17.7,4.0,4.7,1.0,1.3,0.0,0.6,0.0,4.3,0.0,0.0,81.7,0.6,3585
5350442.05,5350442.05,39.2,5.6,13.9,1.7,1.9,0.6,3.4,1.1,6.0,1.4,0.1,59.2,1.6,7055
5350442.06,5350442.06,63.9,5.3,39.6,2.7,1.1,1.6,1.6,0.9,6.6,1.7,0.2,35.9,0.2,16705
5350450.02,5350450.02,19.1,3.0,2.8,1.7,2.2,1.1,1.1,2.1,3.2,0.0,0.0,80.0,0.9,2675
5350450.03,5350450.03,31.4,4.2,10.3,2.1,1.6,0.4,1.4,2.1,6.1,1.0,0.3,67.5,1.1,7950
5350450.05,5350450.05,42.3,3.0,13.1,3.1,3.6,3.9,1.5,4.9,6.8,0.6,0.0,57.2,0.5,6195
5350450.06,5350450.06,56.6,5.9,36.3,1.9,1.4,0.8,0.8,0.0,4.2,2.7,0.7,42.6,0.8,8315
5350451.01,5350451.01,19.4,0.0,5.2,0.7,2.1,0.0,0.7,0.5,6.6,0.0,0.0,78.9,1.4,2110
5350451.02,5350451.02,20.1,2.2,2.6,2.4,2.7,0.2,2.1,1.6,4.4,0.7,0.2,78.0,1.8,5275
5350451.03,5350451.03,31.2,2.6,7.8,2.8,2.8,1.3,0.9,2.4,6.9,1.0,0.1,66.9,2.1,6820
5350451.05,5350451.05,30.1,5.5,5.4,3.2,0.6,1.3,2.1,1.2,7.2,1.4,0.0,69.1,0.7,6030
5350451.06,5350451.06,36.2,6.7,5.4,3.5,2.8,0.8,1.5,3.2,8.0,2.0,0.0,63.0,0.9,6615
5350451.07,5350451.07,40.8,5.2,9.4,2.1,3.8,1.0,1.7,4.0,8.6,1.7,0.4,58.8,0.4,4985
5350452.01,5350452.01,18.9,2.8,2.1,2.3,2.3,0.0,0.0,0.0,6.7,0.0,0.0,79.3,1.8,3040
5350452.02,5350452.02,28.9,2.3,1.9,5.6,3.9,0.4,2.0,4.1,5.8,0.6,0.3,69.3,1.9,5090
5350452.03,5350452.03,22.8,3.1,4.2,3.3,1.2,0.4,1.1,1.0,5.7,0.0,0.3,76.0,1.3,5240
5350452.05,5350452.05,52.8,8.0,12.5,3.5,2.7,2.7,2.6,3.6,11.0,1.3,0.0,46.4,0.7,6370
5350452.06,5350452.06,51.8,7.4,14.8,4.5,4.7,2.2,1.9,5.8,6.5,1.0,0.0,47.7,0.4,4620
5350452.07,5350452.07,20.1,2.7,2.5,2.0,1.3,0.7,1.9,1.5,4.6,0.0,0.8,77.6,2.3,5295
5350455.00,5350455.00,16.3,4.4,3.6,2.0,0.8,0.9,0.8,0.3,1.6,0.0,0.3,81.9,1.8,8795
5350456.01,5350456.01,42.7,6.1,18.5,3.2,1.4,1.5,2.2,1.4,5.1,1.2,0.1,56.3,0.9,11650
5350456.02,5350456.02,34.7,5.0,12.7,3.2,1.2,0.4,1.6,1.1,6.3,0.7,0.3,64.0,1.3,9960
5350456.03,5350456.03,9.8,0.5,2.0,2.4,1.5,0.0,0.9,0.0,0.8,0.0,0.0,88.3,1.9,3720
5350460.01,5350460.01,20.8,5.4,5.9,1.5,0.9,0.6,0.8,0.8,3.7,0.3,0.3,78.5,0.8,8575
5350460.02,5350460.02,19.7,4.4,5.4,2.3,1.0,0.3,1.3,1.0,2.6,0.9,0.0,79.2,1.0,3505
5350461.01,5350461.01,23.2,10.1,3.0,3.7,1.0,1.4,1.1,0.4,1.0,0.2,0.0,76.4,0.6,7210
5350461.02,5350461.02,10.9,3.0,1.6,0.9,0.4,0.3,1.1,0.3,1.2,0.3,0.0,87.9,1.1,7910
5350470.00,5350470.00,3.1,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.5,92.0,4.8,2920
5350471.00,5350471.00,6.9,0.7,1.6,0.7,0.0,0.0,0.0,0.6,2.0,0.0,0.0,88.6,4.5,3420
5350472.00,5350472.00,23.4,4.7,6.4,2.1,2.6,0.3,1.4,0.8,2.7,0.2,0.0,74.8,1.8,8320
5350473.01,5350473.01,12.6,2.3,2.7,1.7,0.9,0.4,0.6,1.1,1.4,0.0,0.6,84.7,2.8,6315
5350473.02,5350473.02,17.3,1.2,4.4,2.5,2.0,0.4,0.9,1.7,2.2,1.2,0.5,80.0,2.7,6890
5350473.03,5350473.03,9.4,1.0,1.9,2.7,0.4,0.0,1.0,0.7,0.8,0.0,0.3,88.9,1.6,3660
5350474.00,5350474.00,7.4,1.4,1.1,0.4,0.7,0.0,0.7,0.2,1.4,0.4,0.0,90.9,1.8,5910
5350475.00,5350475.00,10.7,2.1,2.1,1.9,0.5,0.3,0.6,0.2,1.1,0.6,0.1,85.8,3.5,7490
5350476.01,5350476.01,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,30.4,69.6,230
5350476.02,5350476.02,5.4,1.8,1.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,3.9,2205
5350480.01,5350480.01,16.5,3.4,1.0,2.9,3.7,0.0,3.7,0.5,0.5,0.0,0.0,81.4,2.1,4145
5350480.03,5350480.03,52.4,16.3,4.4,2.9,2.3,2.0,4.4,6.0,6.3,0.0,0.0,47.0,0.8,3075
5350480.04,5350480.04,34.8,17.4,3.5,3.5,0.0,1.7,2.1,2.1,3.8,0.0,0.0,64.5,1.0,1435
5350480.05,5350480.05,34.6,9.2,2.6,4.2,2.3,0.3,4.5,2.6,5.9,0.5,0.0,64.1,1.3,6440
5350480.06,5350480.06,14.3,3.0,0.0,0.4,1.1,0.0,4.2,2.1,2.3,0.0,0.0,84.8,0.8,2370
5350481.02,5350481.02,17.1,3.5,1.5,2.8,2.8,0.4,2.3,1.6,1.6,0.0,0.0,78.2,4.6,3950
5350481.04,5350481.04,45.3,13.8,5.0,3.1,2.5,2.6,4.2,6.1,5.1,0.0,0.0,54.0,0.7,6510
5350481.05,5350481.05,19.7,4.7,1.2,1.8,1.1,1.2,5.2,2.7,0.8,0.5,0.0,78.7,1.5,3685
5350482.00,5350482.00,32.0,9.6,2.4,3.3,1.5,1.1,3.4,2.1,5.3,1.1,0.0,67.4,0.6,10725
5350483.01,5350483.01,12.4,2.7,1.0,1.8,1.2,0.6,2.2,1.2,0.0,0.0,0.0,85.3,2.3,5450
5350483.02,5350483.02,24.6,6.1,0.4,4.6,1.2,2.6,2.6,1.6,2.8,1.0,0.1,74.6,0.8,6850
5350484.02,5350484.02,10.1,2.6,0.6,1.6,1.2,0.2,1.3,0.0,0.2,0.0,0.4,88.1,1.8,6615
5350484.03,5350484.03,24.6,7.5,0.4,4.8,1.7,2.5,2.2,1.9,1.9,0.0,0.0,74.1,1.3,6350
5350484.04,5350484.04,4.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2,0.0,930
5350485.02,5350485.02,17.1,3.2,0.4,4.4,0.5,1.9,1.7,1.7,0.7,0.3,0.1,80.6,2.3,8335
5350485.03,5350485.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,0.0,80
5350485.04,5350485.04,9.3,1.2,0.5,2.3,0.0,0.0,3.0,0.0,0.6,0.0,0.4,88.2,2.5,3860
5350485.05,5350485.05,28.8,7.6,1.0,7.4,1.3,0.9,3.9,1.2,1.5,1.1,0.0,70.0,1.2,4990
5350500.01,5350500.01,34.2,9.0,2.7,5.7,3.6,2.3,1.9,4.0,0.7,0.7,0.0,65.1,0.7,3655
5350500.02,5350500.02,30.6,6.2,2.3,8.4,2.7,2.6,1.8,1.4,0.5,0.7,0.3,67.6,1.9,4775
5350501.01,5350501.01,25.7,9.3,1.4,3.4,3.4,2.8,1.7,0.0,0.5,0.2,0.2,73.4,0.9,5520
5350501.02,5350501.02,34.7,11.5,9.6,2.2,2.1,2.0,1.8,0.4,0.9,1.5,0.4,64.4,0.9,7115
5350502.01,5350502.01,40.1,9.1,2.2,7.2,10.3,3.4,2.4,1.9,0.0,0.7,0.5,59.0,0.9,5525
5350502.02,5350502.02,32.3,4.4,5.1,3.8,7.7,1.0,0.6,1.0,2.0,0.8,0.8,66.1,1.4,2525
5350503.00,5350503.00,42.8,10.6,2.7,9.4,4.7,5.2,4.1,1.6,0.7,0.4,0.2,56.3,0.8,4945
5350504.00,5350504.00,31.9,8.6,5.0,5.0,1.3,3.3,1.9,1.8,1.9,0.0,0.6,67.7,0.6,3375
5350505.01,5350505.01,28.9,10.5,7.2,2.0,1.3,1.4,0.0,1.2,0.9,1.3,0.8,70.7,0.3,4505
5350505.02,5350505.02,39.9,18.6,9.5,0.8,0.7,3.3,1.1,1.3,0.0,2.7,0.0,59.6,0.5,5655
5350506.00,5350506.00,31.2,11.7,7.3,0.4,1.0,2.5,0.8,0.8,0.6,3.3,1.5,68.8,0.0,2610
5350507.00,5350507.00,21.8,5.0,7.3,2.1,0.3,2.6,1.2,1.1,0.7,0.0,0.8,77.1,1.1,3780
5350508.00,5350508.00,28.4,13.5,4.8,2.8,0.0,0.7,2.0,1.9,0.0,0.7,0.0,71.0,0.4,3450
5350509.01,5350509.01,27.1,7.5,5.6,2.2,2.9,0.0,2.1,2.9,0.7,0.6,0.5,72.4,0.6,5085
5350509.02,5350509.02,19.1,4.1,4.8,1.6,3.2,0.3,0.0,0.9,0.3,1.0,0.0,80.4,0.6,3450
5350510.00,5350510.00,19.0,2.5,2.9,1.8,1.5,1.8,1.5,1.8,0.4,0.6,0.3,80.4,0.7,5375
5350511.01,5350511.01,65.0,16.6,0.7,13.1,5.4,12.4,3.6,3.0,5.2,0.9,0.0,33.9,1.2,6080
5350511.02,5350511.02,36.8,7.2,1.5,10.1,3.5,2.9,1.8,3.3,2.0,0.8,0.0,62.6,0.5,4650
5350512.00,5350512.00,54.5,14.4,2.8,6.5,13.4,7.6,1.2,1.6,1.8,0.4,0.0,44.8,0.7,6040
5350513.01,5350513.01,40.1,8.7,11.8,4.0,3.6,3.7,2.5,2.1,0.3,0.7,0.6,59.4,0.5,6780
5350513.02,5350513.02,55.0,18.4,4.1,5.0,5.9,9.2,2.8,3.6,2.0,0.4,0.0,44.5,0.5,6170
5350513.03,5350513.03,64.9,20.1,2.4,6.5,16.3,8.1,1.7,2.4,1.2,0.0,0.0,34.5,0.5,2910
5350513.04,5350513.04,37.1,10.5,4.7,6.0,1.9,2.0,3.6,1.3,0.8,1.9,0.0,62.5,0.4,3745
5350514.01,5350514.01,46.6,21.9,9.9,0.0,0.9,7.3,0.9,0.0,2.1,0.0,0.0,53.4,0.0,2330
5350514.02,5350514.02,67.8,26.1,6.9,12.7,4.0,7.7,1.2,1.3,4.4,1.2,0.0,31.4,0.8,5450
5350515.01,5350515.01,28.1,6.0,2.6,5.0,6.0,2.6,2.3,1.0,0.5,0.0,0.5,70.7,1.2,4185
5350515.02,5350515.02,38.9,9.5,8.0,4.7,3.4,4.6,0.9,1.4,1.6,1.6,0.0,60.1,1.1,3510
5350516.01,5350516.01,47.2,15.8,5.4,4.2,5.7,5.2,2.5,2.2,1.5,0.2,0.6,52.4,0.4,5395
5350516.02,5350516.02,47.7,14.7,2.8,9.9,3.5,3.6,5.8,1.8,0.6,0.9,1.1,50.6,1.7,4800
5350516.03,5350516.03,44.0,13.1,2.5,4.3,9.0,5.9,3.5,0.7,0.0,0.8,0.2,55.1,0.9,5630
5350516.04,5350516.04,59.7,29.4,2.2,9.9,5.0,5.1,4.0,0.6,0.5,0.9,0.0,39.1,1.2,6255
5350516.05,5350516.05,46.5,15.7,3.7,7.7,5.8,5.0,3.9,0.8,1.0,0.0,0.2,52.3,1.3,6210
5350516.06,5350516.06,51.1,13.5,1.6,13.3,6.4,4.1,4.2,1.3,1.4,0.5,0.7,48.1,0.8,4375
5350516.08,5350516.08,56.8,14.7,4.8,10.8,11.4,4.8,2.7,0.5,1.8,0.5,0.5,41.9,1.3,6210
5350516.09,5350516.09,49.5,10.3,6.4,10.7,4.9,5.5,3.0,1.5,0.9,1.7,0.8,49.9,0.7,6895
5350516.11,5350516.11,39.1,11.9,10.4,3.8,0.5,4.2,1.8,1.4,1.0,1.7,0.7,61.1,0.0,4185
5350516.16,5350516.16,45.4,12.6,10.8,7.4,2.6,3.3,1.0,0.8,0.8,1.8,0.6,53.4,1.1,5025
5350516.17,5350516.17,43.6,13.7,5.5,9.7,3.2,1.1,1.4,2.5,0.9,0.0,0.0,55.6,0.6,3245
5350516.18,5350516.18,38.0,6.4,6.0,3.5,3.8,4.4,3.0,1.1,3.5,1.3,1.0,61.0,1.0,3525
5350516.20,5350516.20,57.1,25.8,5.7,5.9,3.6,4.8,3.6,1.6,0.8,0.0,0.7,42.5,0.4,6105
5350516.21,5350516.21,55.1,20.0,9.4,8.1,1.6,4.1,2.2,2.0,1.3,1.3,0.7,44.5,0.4,2775
