ctuid,name,english,french,mandarin,punjabi,cantonese,spanish,arabic,tagalog,italian,vietnamese,portuguese,urdu,other,population
8250002.31,8250002.31,76.0,0.3,0.3,1.5,0.6,1.8,0.5,3.9,0.0,0.6,0.2,0.9,13.4,4380
8250002.32,8250002.32,86.7,0.3,0.4,0.1,0.3,1.3,0.0,1.4,0.0,0.7,0.6,0.3,7.9,3495
8250002.33,8250002.33,82.5,0.2,1.7,1.0,0.7,1.0,1.0,0.5,0.0,0.3,1.0,0.9,9.2,2935
8250002.34,8250002.34,85.7,0.2,3.2,0.7,0.6,1.3,0.3,0.6,0.0,0.6,0.1,0.5,6.2,5010
8250002.35,8250002.35,76.7,0.4,1.5,1.0,0.4,3.4,0.7,3.4,0.1,0.1,0.7,0.1,11.5,3405
8250002.36,8250002.36,81.3,0.8,0.9,0.6,0.2,2.0,0.5,2.4,0.0,0.0,0.9,0.2,10.2,3285
8250002.37,8250002.37,84.5,0.2,0.5,0.8,0.2,2.4,0.6,1.5,0.0,0.0,0.2,0.3,8.8,3315
8250002.38,8250002.38,78.6,0.5,1.2,0.6,0.3,3.0,0.7,2.4,0.0,0.3,0.4,0.4,11.6,14060
8250002.39,8250002.39,81.3,0.2,2.6,0.5,0.4,1.0,0.5,1.7,0.0,0.3,0.2,0.7,10.6,6660
8250002.40,8250002.40,82.3,0.4,1.4,0.7,0.4,2.2,0.5,2.3,0.0,0.2,0.1,0.5,9.0,9200
8250003.00,8250003.00,95.1,0.5,0.2,0.0,0.5,0.2,0.2,0.6,0.0,0.3,0.2,0.0,2.2,3295
8250004.00,8250004.00,93.0,1.0,0.2,0.0,0.3,0.5,0.0,1.1,0.0,0.2,0.0,0.0,3.7,3090
8250005.00,8250005.00,80.9,0.5,0.7,0.2,0.2,1.7,0.5,4.1,0.0,0.5,0.0,0.2,10.5,2095
8250006.00,8250006.00,81.8,0.8,0.7,0.0,0.3,1.3,0.2,4.7,0.0,0.2,0.1,0.0,9.9,6070
8250007.01,8250007.01,87.8,0.5,0.7,0.0,0.2,1.4,0.5,1.2,0.0,0.1,0.2,0.1,7.3,5700
8250007.02,8250007.02,85.3,0.4,0.5,0.1,0.4,1.9,0.6,1.5,0.1,0.1,0.0,0.0,9.1,5935
8250007.03,8250007.03,91.5,0.5,1.2,0.0,0.6,0.5,0.2,0.3,0.1,0.0,0.0,0.2,4.9,5620
8250007.05,8250007.05,94.0,0.0,2.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,670
8250007.06,8250007.06,88.4,0.6,2.4,0.0,0.3,0.6,0.3,0.7,0.0,0.0,0.4,0.0,6.3,3400
8250007.07,8250007.07,84.8,0.4,3.9,0.7,1.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,8.7,1410
8250008.00,8250008.00,94.0,0.4,0.7,0.0,0.0,0.2,0.2,1.1,0.2,0.0,0.0,0.0,3.2,2845
8250009.00,8250009.00,86.2,0.6,1.2,0.0,0.2,1.4,0.6,2.4,0.0,0.4,0.2,0.0,6.8,2500
8250010.00,8250010.00,78.1,0.5,0.4,0.1,0.5,2.6,1.1,3.1,0.0,0.2,0.2,0.2,13.0,7000
8250011.00,8250011.00,92.6,0.2,0.3,0.0,0.6,0.6,0.0,1.3,0.2,0.0,0.0,0.3,3.9,3170
8250012.00,8250012.00,83.2,0.6,0.4,0.0,0.4,0.9,0.5,4.0,0.0,0.0,0.1,0.1,9.8,3910
8250013.00,8250013.00,77.0,0.4,1.1,0.1,0.8,1.0,0.8,5.0,0.1,0.1,0.1,0.1,13.4,4665
8250014.00,8250014.00,91.3,1.0,0.6,0.1,0.3,1.0,0.0,1.2,0.0,0.2,0.0,0.1,4.2,4710
8250015.00,8250015.00,93.9,0.4,0.3,0.0,0.4,0.3,0.1,0.3,0.1,0.0,0.1,0.6,3.5,3540
8250016.00,8250016.00,94.2,0.7,0.4,0.0,0.2,0.3,0.1,0.2,0.0,0.0,0.0,0.0,3.9,4545
8250017.01,8250017.01,82.9,0.4,0.5,0.1,0.4,1.3,1.5,2.4,0.0,0.1,0.4,0.1,9.9,5085
8250017.03,8250017.03,84.2,1.0,0.4,0.0,0.3,1.0,2.0,1.4,0.0,0.3,0.3,0.6,8.5,3480
8250017.04,8250017.04,79.4,0.8,1.9,0.0,1.3,1.2,1.3,1.7,0.1,0.2,0.3,0.2,11.6,4510
8250017.05,8250017.05,74.0,0.4,4.5,0.1,2.3,0.3,1.4,1.3,0.1,0.7,0.3,0.4,14.2,3540
8250017.06,8250017.06,75.7,0.4,4.3,0.2,2.8,0.7,1.1,0.7,0.1,0.6,0.1,0.8,12.5,5090
8250018.01,8250018.01,87.1,0.2,0.7,0.0,0.3,0.8,1.5,2.0,0.0,0.0,0.0,0.0,7.4,2950
8250018.02,8250018.02,87.9,0.5,0.2,0.0,0.2,0.9,0.5,0.5,0.0,0.0,0.0,1.7,7.6,2115
8250019.00,8250019.00,84.9,0.5,0.2,0.1,0.1,1.2,1.5,2.2,0.0,0.0,0.2,0.3,8.8,5035
8250020.00,8250020.00,85.8,0.8,0.7,0.2,0.4,1.2,1.5,1.5,0.3,0.0,0.0,0.0,7.6,5165
8250021.01,8250021.01,86.8,0.9,0.5,0.0,0.4,0.9,0.5,1.3,0.0,0.2,0.4,0.0,8.1,2770
8250021.02,8250021.02,89.7,1.3,1.0,0.0,0.5,2.1,0.5,0.3,0.0,0.0,0.3,0.0,4.3,1940
8250022.01,8250022.01,88.7,2.2,1.0,0.0,0.3,1.3,0.3,0.2,0.0,0.0,0.0,0.0,6.0,4670
8250022.02,8250022.02,87.1,0.7,0.7,0.0,0.5,1.7,1.0,0.0,0.0,0.0,0.0,0.0,8.3,2995
8250023.00,8250023.00,94.1,1.0,0.4,0.0,0.2,0.7,0.0,0.0,0.1,0.1,0.0,0.0,3.4,5230
8250024.00,8250024.00,91.0,1.3,0.3,0.2,0.2,1.0,0.4,0.3,0.1,0.1,0.1,0.0,5.0,7125
8250025.00,8250025.00,90.9,0.7,0.4,0.0,0.5,0.9,0.2,0.6,0.0,0.0,0.1,0.1,5.6,5325
8250026.00,8250026.00,84.5,0.7,0.4,0.0,0.3,0.9,0.6,0.4,0.0,0.0,0.0,0.0,12.2,3395
8250027.01,8250027.01,86.3,0.5,0.5,0.0,0.2,1.1,0.5,1.5,0.0,0.3,0.3,0.8,8.0,3060
8250027.02,8250027.02,92.6,0.3,0.6,0.0,0.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,5.3,1760
8250027.03,8250027.03,87.3,1.4,1.1,0.0,0.6,1.1,0.8,1.7,0.0,0.0,0.0,0.0,6.0,1775
8250028.00,8250028.00,96.7,0.4,0.5,0.0,0.2,0.2,0.1,0.1,0.1,0.2,0.0,0.0,1.5,4035
8250029.00,8250029.00,83.5,0.7,1.3,0.1,0.8,1.8,0.7,2.0,0.0,0.0,0.3,0.1,8.7,7075
8250030.00,8250030.00,86.5,0.4,0.8,0.2,0.5,1.1,0.6,0.8,0.2,0.1,0.1,0.1,8.6,4740
8250031.01,8250031.01,79.6,0.7,1.9,0.1,0.9,2.3,0.7,1.8,0.1,0.1,0.9,0.2,10.7,5195
8250031.02,8250031.02,89.5,0.7,1.0,0.1,0.3,1.2,0.3,0.1,0.1,0.0,0.2,0.0,6.5,4485
8250032.00,8250032.00,95.0,0.7,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.2,3.4,2210
8250033.01,8250033.01,90.4,0.6,0.2,0.3,0.3,1.1,0.5,1.1,0.0,0.0,0.2,0.0,5.3,3170
8250033.02,8250033.02,90.6,0.4,0.1,0.3,0.2,0.7,0.3,2.0,0.0,0.1,0.0,0.2,5.1,5310
8250034.00,8250034.00,94.3,0.7,0.0,0.0,0.2,0.6,0.1,0.0,0.0,0.2,0.4,0.1,3.4,4225
8250035.01,8250035.01,80.7,0.4,0.2,0.3,0.3,1.1,1.4,2.1,0.0,3.3,0.1,0.1,10.0,6900
8250035.02,8250035.02,87.7,1.2,0.0,0.0,0.6,1.2,0.9,0.6,0.0,1.8,0.9,0.0,5.1,1670
8250036.01,8250036.01,81.5,0.6,0.3,0.4,0.3,1.0,1.0,3.0,0.0,2.7,0.1,0.3,8.8,3545
8250036.02,8250036.02,77.0,0.7,0.1,0.0,0.7,0.7,2.2,2.8,0.0,5.3,0.3,0.0,10.2,3365
8250037.00,8250037.00,73.4,0.2,0.1,0.5,0.5,1.2,3.1,2.6,0.0,4.4,0.1,0.0,13.9,4085
8250038.02,8250038.02,71.1,0.5,0.0,0.4,1.4,1.0,6.2,2.9,0.0,2.8,0.0,0.5,13.2,3810
8250038.03,8250038.03,60.7,0.2,0.4,0.1,2.0,1.1,3.8,4.9,0.0,3.7,0.1,0.8,22.2,4195
8250038.04,8250038.04,64.5,0.6,0.3,0.3,2.1,2.2,2.3,7.0,0.1,5.5,0.1,0.3,14.7,5985
8250038.05,8250038.05,66.6,0.5,0.0,0.5,2.6,2.0,2.5,4.3,0.0,7.0,0.1,0.2,13.7,4730
8250038.06,8250038.06,75.3,0.4,0.2,0.3,1.1,1.8,2.7,4.1,0.0,2.6,0.1,0.4,11.0,6540
8250038.07,8250038.07,70.0,0.3,0.1,0.4,1.2,1.3,5.5,4.5,0.0,2.2,0.1,0.2,14.2,4550
8250038.08,8250038.08,59.2,0.2,0.5,0.2,2.9,1.6,2.8,7.0,0.0,3.5,0.0,0.1,22.0,4720
8250038.10,8250038.10,61.8,0.5,0.3,4.3,2.9,1.6,5.7,2.9,0.3,2.3,0.1,0.7,16.6,5360
8250038.11,8250038.11,56.4,0.6,0.5,2.6,2.3,1.2,4.6,7.0,0.1,1.4,0.0,1.3,22.0,5190
8250038.12,8250038.12,67.3,0.5,0.2,2.2,1.7,2.1,4.5,2.6,0.2,1.4,0.2,2.1,15.0,5060
8250038.13,8250038.13,57.9,0.3,0.5,8.6,1.6,1.0,4.1,2.3,0.1,1.3,0.1,2.4,19.8,5245
8250038.14,8250038.14,66.4,0.4,0.1,3.9,1.2,1.7,4.4,2.9,0.0,2.2,0.2,1.2,15.4,5630
8250038.15,8250038.15,54.8,0.3,0.3,6.8,2.5,1.2,2.4,4.9,0.1,1.3,0.3,2.1,23.0,5840
8250038.17,8250038.17,64.2,0.5,0.2,8.0,0.2,2.3,1.4,3.4,0.0,0.7,0.0,2.2,16.9,6035
8250038.18,8250038.18,54.4,0.2,0.1,14.6,0.7,1.6,0.8,4.4,0.0,0.3,0.1,4.0,18.8,6125
8250038.20,8250038.20,57.2,0.2,0.4,1.0,1.7,1.0,1.5,7.9,0.0,11.7,0.1,0.6,16.7,6825
8250038.21,8250038.21,74.3,0.2,0.1,1.1,1.8,1.4,2.6,3.6,0.0,5.1,0.3,0.3,9.2,5275
8250038.22,8250038.22,51.9,0.2,0.3,14.6,4.5,0.8,2.1,1.9,0.0,6.9,0.2,1.1,15.5,4550
8250038.23,8250038.23,66.8,0.5,0.1,2.0,1.0,1.4,4.5,2.9,0.1,2.1,0.0,1.4,17.2,5000
8250038.24,8250038.24,48.7,0.3,0.3,9.2,2.6,2.1,1.0,6.6,0.0,6.0,0.1,2.1,21.0,5715
8250038.25,8250038.25,67.1,0.3,0.3,5.6,1.6,1.5,3.4,3.0,0.0,2.2,0.1,1.7,13.2,4900
8250038.27,8250038.27,43.2,0.1,0.2,27.0,1.7,0.5,0.6,2.4,0.0,3.8,0.0,3.1,17.4,5715
8250038.28,8250038.28,54.4,0.5,0.0,9.7,0.8,2.6,1.8,4.2,0.0,0.5,0.0,3.2,22.3,4180
8250038.30,8250038.30,43.1,0.6,0.1,25.7,0.4,1.4,0.5,5.0,0.0,0.3,0.0,2.7,20.2,5410
8250038.35,8250038.35,31.8,0.3,0.1,31.4,0.2,0.6,0.7,3.3,0.0,0.4,0.0,7.1,24.1,10040
8250038.36,8250038.36,38.5,0.4,0.2,26.6,0.5,1.3,0.3,5.0,0.0,0.2,0.0,3.6,23.4,12965
8250038.37,8250038.37,55.2,0.6,0.5,9.5,0.5,2.0,0.8,5.3,0.0,0.3,0.2,2.8,22.3,6650
8250038.38,8250038.38,47.7,0.6,0.1,18.8,0.2,1.7,0.6,3.9,0.0,0.7,0.0,4.2,21.5,7355
8250038.39,8250038.39,30.7,0.1,0.0,37.4,0.5,0.5,0.0,2.6,0.0,0.5,0.0,9.5,18.2,3650
8250038.40,8250038.40,29.9,0.1,0.0,34.5,0.1,0.7,0.3,3.9,0.0,0.2,0.0,6.6,23.7,4670
8250038.41,8250038.41,31.2,0.0,0.0,35.4,0.1,0.4,0.3,3.8,0.0,0.0,0.0,6.5,22.3,3860
8250038.42,8250038.42,34.1,0.0,0.0,32.4,1.0,1.0,0.4,4.2,0.0,1.4,0.0,4.9,20.6,3670
8250038.43,8250038.43,34.6,0.0,0.3,29.1,0.2,0.9,0.3,5.6,0.0,0.5,0.0,5.5,23.0,4970
8250038.44,8250038.44,33.8,0.6,0.0,25.0,0.0,1.1,0.7,2.9,0.0,0.5,0.0,10.6,24.8,4275
8250038.45,8250038.45,44.4,0.2,0.0,22.8,0.2,1.1,0.5,3.9,0.0,0.4,0.0,4.9,21.6,4275
8250038.46,8250038.46,38.5,0.2,0.0,21.4,0.2,1.0,0.6,3.6,0.0,0.6,0.0,9.3,24.6,4185
8250038.47,8250038.47,36.5,0.1,0.2,31.3,0.3,1.6,0.6,3.3,0.0,0.9,0.1,6.3,18.8,4980
8250038.48,8250038.48,41.1,0.2,0.1,24.9,0.7,1.2,0.9,3.6,0.0,0.6,0.0,3.3,23.4,4535
8250038.49,8250038.49,36.1,0.3,0.0,33.6,0.7,0.9,0.9,3.1,0.0,0.8,0.0,3.7,19.9,4520
8250039.00,8250039.00,69.0,0.1,0.6,0.1,0.7,2.1,1.7,5.0,0.0,2.3,0.1,0.6,17.7,6740
8250040.00,8250040.00,82.5,0.8,0.1,0.3,0.7,0.9,1.7,1.1,0.6,0.4,0.3,0.5,10.1,5930
8250041.00,8250041.00,86.8,0.5,0.8,0.2,1.3,1.1,1.0,0.4,0.4,0.3,0.2,0.1,6.9,6605
8250042.01,8250042.01,71.6,0.5,3.6,0.2,8.0,1.2,1.4,1.2,0.1,0.6,0.5,1.1,10.0,4665
8250042.02,8250042.02,85.2,1.0,2.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,8.3,980
8250043.00,8250043.00,65.8,0.5,4.1,0.4,5.1,2.6,0.9,1.4,0.1,0.4,0.3,0.3,18.1,7450
8250044.00,8250044.00,83.3,0.7,1.0,0.2,0.4,1.9,1.0,0.8,0.1,0.2,0.5,0.2,9.7,9265
8250045.01,8250045.01,72.0,0.3,0.9,0.0,0.3,2.4,1.9,0.7,0.0,0.0,0.4,0.3,20.8,3470
8250045.02,8250045.02,78.3,0.6,1.7,0.1,0.6,1.7,1.0,0.7,0.0,0.0,1.0,0.2,14.1,6255
8250046.01,8250046.01,65.3,0.5,2.1,0.3,2.0,1.8,1.8,1.9,0.1,0.2,0.8,1.0,22.2,7330
8250046.02,8250046.02,83.4,0.2,2.4,0.3,0.3,1.0,0.5,0.5,0.1,0.1,0.3,0.1,10.8,4580
8250047.00,8250047.00,75.5,0.3,0.9,0.0,0.7,1.2,2.6,3.8,0.4,0.2,0.4,0.4,13.6,5280
8250048.00,8250048.00,80.6,0.6,0.8,0.0,0.9,0.9,2.8,0.4,0.1,0.1,0.2,0.9,11.7,6105
8250049.01,8250049.01,89.8,0.6,0.2,0.0,0.2,0.7,1.2,1.0,0.0,0.0,0.1,0.0,6.2,4165
8250049.04,8250049.04,86.6,0.6,0.4,0.0,1.2,1.0,0.3,1.0,0.1,0.0,0.1,0.4,8.3,3385
8250049.05,8250049.05,80.1,0.2,2.2,0.6,1.8,1.7,1.1,0.7,0.0,0.1,0.2,0.4,10.9,4170
8250049.06,8250049.06,87.2,0.2,1.3,0.4,0.7,0.6,1.2,0.5,0.0,0.0,0.1,0.2,7.6,4260
8250049.07,8250049.07,82.8,1.0,2.8,0.3,1.3,0.3,1.3,0.0,0.0,0.0,0.0,0.8,9.4,1975
8250050.01,8250050.01,90.8,0.5,0.0,0.1,0.3,0.5,0.3,1.6,0.0,0.1,0.3,0.3,5.2,3855
8250050.07,8250050.07,93.5,0.3,0.2,0.0,0.2,0.5,0.0,0.6,0.0,0.0,0.0,0.0,4.7,3095
8250050.10,8250050.10,78.2,0.6,3.8,0.3,0.6,2.5,0.7,0.5,0.0,0.2,0.4,0.4,11.8,8060
8250050.12,8250050.12,77.7,0.8,4.7,0.5,1.1,1.1,0.5,0.2,0.0,0.2,0.1,0.3,12.8,6605
8250050.13,8250050.13,69.6,0.6,4.7,0.0,1.5,3.0,1.1,0.6,0.0,0.5,0.0,0.8,17.6,3310
8250050.14,8250050.14,86.4,0.5,2.2,0.0,0.9,0.9,0.2,0.1,0.0,0.0,0.1,0.2,8.5,4255
8250050.15,8250050.15,83.9,0.3,2.2,0.6,1.1,2.0,0.7,0.3,0.0,0.4,0.0,0.1,8.4,3575
8250050.16,8250050.16,72.6,0.4,5.8,0.3,1.1,2.6,0.8,0.6,0.0,0.4,0.0,0.5,14.9,5565
8250050.17,8250050.17,87.1,0.3,1.2,0.5,0.5,0.7,0.6,0.7,0.0,0.0,0.1,0.7,7.6,5430
8250050.18,8250050.18,83.4,0.6,0.9,0.9,1.5,1.5,0.6,0.4,0.0,0.2,0.0,0.9,9.1,2350
8250050.19,8250050.19,75.3,1.2,2.6,0.6,1.1,3.0,1.1,0.8,0.0,0.3,0.1,0.4,13.5,7035
8250050.20,8250050.20,84.6,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,65
8250050.21,8250050.21,78.8,0.0,4.3,0.2,1.1,0.6,0.2,0.2,0.0,0.6,0.4,1.1,12.5,2335
8250050.22,8250050.22,80.2,0.4,4.3,0.7,1.1,1.6,1.1,0.1,0.1,0.1,0.0,0.2,10.1,4035
8250051.00,8250051.00,92.5,0.4,0.3,0.1,0.1,0.2,0.3,1.3,0.0,0.1,0.0,0.0,4.7,5010
8250052.01,8250052.01,90.7,0.5,0.4,0.1,0.1,0.5,0.9,0.5,0.0,0.0,0.3,0.0,6.0,3865
8250052.02,8250052.02,93.6,0.0,0.4,0.0,0.4,0.8,0.0,0.4,0.3,0.0,0.0,0.0,4.1,3540
8250052.03,8250052.03,89.0,0.1,2.2,0.3,1.7,0.1,0.0,0.7,0.3,0.0,0.0,0.0,5.6,3625
8250052.04,8250052.04,81.4,0.4,3.0,0.3,2.4,1.0,0.7,0.7,0.2,0.2,0.2,0.3,9.2,4455
8250052.06,8250052.06,89.5,0.5,2.4,0.0,1.0,0.3,0.4,0.1,0.0,0.3,0.0,0.1,5.4,3900
8250052.07,8250052.07,81.6,0.3,3.0,0.0,2.2,1.1,0.6,0.5,0.0,0.4,0.1,0.6,9.6,3950
8250052.09,8250052.09,83.4,0.6,2.1,0.1,0.7,1.2,0.4,0.8,0.0,0.0,0.2,0.7,9.8,6045
8250052.10,8250052.10,79.9,0.4,3.5,0.3,0.7,2.0,0.6,0.6,0.0,0.1,0.3,1.1,10.5,4805
8250052.11,8250052.11,86.9,0.7,1.6,0.3,0.6,0.6,0.6,0.4,0.0,0.3,0.2,0.3,7.5,5090
8250052.12,8250052.12,87.5,0.5,1.9,0.4,0.5,1.2,0.1,0.4,0.1,0.0,0.1,0.1,7.2,4050
8250053.00,8250053.00,89.0,0.8,0.6,0.3,0.2,0.8,0.4,0.5,0.1,0.1,0.3,0.3,6.6,5570
8250054.00,8250054.00,91.2,0.6,1.0,0.1,0.8,0.9,0.1,0.5,0.1,0.0,0.0,0.1,4.6,3865
8250055.00,8250055.00,90.6,0.0,1.4,0.9,0.9,0.7,0.2,0.4,0.0,0.0,0.2,0.0,4.7,2770
8250056.00,8250056.00,93.0,0.4,1.0,0.2,0.5,0.5,0.2,0.2,0.0,0.0,0.2,0.0,3.8,5730
8250057.00,8250057.00,90.9,0.3,1.0,0.0,1.0,0.9,0.3,0.5,0.1,0.0,0.2,0.0,4.8,5740
8250058.00,8250058.00,90.7,0.7,1.0,0.1,1.3,1.0,0.4,0.2,0.0,0.2,0.1,0.2,4.1,6605
8250059.00,8250059.00,85.0,0.5,1.6,0.1,2.7,1.1,0.7,0.5,0.2,0.3,0.1,0.1,7.1,6735
8250060.00,8250060.00,90.7,0.6,0.3,0.3,0.9,0.7,0.6,0.6,0.4,0.1,0.1,0.2,4.5,5075
8250061.00,8250061.00,76.8,0.7,0.5,0.7,0.7,1.0,2.0,1.0,0.3,0.7,0.0,1.0,14.6,3020
8250062.00,8250062.00,82.4,0.6,1.5,0.3,4.1,1.2,0.6,1.1,0.3,0.3,0.2,0.1,7.3,5445
8250063.00,8250063.00,88.4,0.6,1.3,0.4,1.7,0.9,0.1,0.3,0.1,0.1,0.1,0.1,5.9,4795
8250064.00,8250064.00,85.1,0.3,2.1,0.2,0.7,1.7,0.7,0.7,0.2,0.5,0.2,0.2,7.4,6055
8250065.00,8250065.00,81.5,0.3,4.6,0.3,1.7,1.7,0.3,1.2,0.0,0.1,0.1,0.3,7.9,3835
8250066.02,8250066.02,77.7,0.7,3.5,0.0,1.5,1.5,1.2,1.0,0.0,0.2,0.3,0.4,12.0,5325
8250066.03,8250066.03,72.5,0.5,2.7,0.2,1.0,1.7,3.2,0.9,0.0,0.0,0.2,1.1,16.0,4030
8250066.04,8250066.04,97.1,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,340
8250067.00,8250067.00,72.3,0.3,9.9,0.5,2.3,0.6,1.2,0.6,0.3,0.5,0.0,0.3,11.2,3290
8250068.00,8250068.00,89.1,0.7,2.2,0.0,1.8,0.4,0.2,0.2,0.0,0.2,0.0,0.2,5.0,2750
8250069.00,8250069.00,91.4,0.2,0.2,0.0,1.1,1.1,0.5,0.5,0.0,0.2,0.0,0.0,4.8,2205
8250070.00,8250070.00,87.8,0.2,1.3,0.0,1.1,1.5,0.4,0.2,0.2,0.0,0.4,0.0,6.9,2335
8250071.00,8250071.00,91.7,0.5,0.3,0.3,0.3,0.8,0.5,0.6,0.2,0.0,0.2,0.5,4.1,3140
8250072.00,8250072.00,84.7,0.6,1.6,0.3,2.9,1.2,0.8,0.7,0.2,0.0,0.0,0.1,6.9,6190
8250073.00,8250073.00,80.0,0.4,0.2,0.4,3.8,2.5,0.6,1.5,0.4,0.2,0.0,0.2,9.8,2380
8250074.00,8250074.00,91.3,0.3,0.4,0.4,1.2,1.0,1.0,0.1,0.1,0.4,0.0,0.0,3.8,3460
8250075.01,8250075.01,76.5,0.2,1.8,0.5,6.8,0.7,1.5,2.2,0.3,0.7,0.0,0.3,8.5,3015
8250075.02,8250075.02,75.8,0.4,2.6,0.0,3.2,2.0,2.4,1.5,0.1,0.0,0.0,0.7,11.3,4250
8250076.01,8250076.01,78.1,0.2,3.8,0.0,5.6,1.3,2.2,0.7,1.1,0.4,0.0,0.2,6.4,2785
8250076.02,8250076.02,74.0,0.5,2.1,0.0,4.8,1.6,1.9,2.1,0.2,0.2,0.0,0.3,12.3,3120
8250076.03,8250076.03,88.8,0.5,0.6,0.0,2.0,0.9,0.6,0.2,0.5,0.2,0.0,0.2,5.5,4330
8250076.04,8250076.04,80.4,0.5,2.0,0.0,3.8,1.4,1.2,1.3,0.3,0.1,0.0,0.1,8.9,3905
8250076.05,8250076.05,79.8,1.1,2.3,0.0,2.9,2.9,2.5,1.1,0.3,0.3,0.0,0.3,6.5,3250
8250076.06,8250076.06,76.5,0.6,1.7,0.3,5.6,1.4,1.7,1.5,0.3,0.3,0.1,0.5,9.5,4380
8250076.09,8250076.09,75.2,0.3,2.5,0.4,7.7,2.2,1.4,1.3,0.4,0.1,0.1,0.3,8.1,4795
8250076.13,8250076.13,75.0,0.4,2.7,1.4,4.6,1.9,1.1,1.6,0.1,0.7,0.3,0.6,9.6,7720
8250076.14,8250076.14,67.3,0.2,3.2,0.4,15.1,1.0,1.4,0.8,0.4,0.7,0.0,0.2,9.3,5810
8250076.15,8250076.15,78.0,0.7,1.6,0.0,5.1,1.4,1.9,0.9,0.2,0.5,0.0,0.5,9.2,2155
8250076.19,8250076.19,62.7,0.0,5.4,3.6,8.6,0.6,1.8,0.9,0.3,1.8,0.0,1.2,13.1,3315
8250076.20,8250076.20,70.7,0.1,4.2,0.5,8.4,1.6,0.8,3.2,0.1,0.8,0.3,0.3,9.0,3700
8250076.23,8250076.23,71.4,0.6,1.5,1.7,3.1,1.8,1.1,3.1,0.1,1.0,0.0,1.4,13.2,4625
8250076.24,8250076.24,75.0,0.6,1.6,1.3,2.8,1.8,0.6,3.5,0.0,0.7,0.1,0.7,11.3,5495
8250076.25,8250076.25,68.8,0.5,4.4,3.1,5.2,0.9,0.9,1.9,0.0,0.3,0.0,1.2,12.8,3850
8250076.26,8250076.26,68.9,0.5,2.9,1.2,3.0,1.9,0.6,3.1,0.0,0.3,0.1,0.9,16.6,7335
8250076.27,8250076.27,75.0,0.0,2.0,1.3,2.9,1.6,1.2,1.2,0.1,0.8,0.0,2.4,11.5,4305
8250076.28,8250076.28,72.8,0.1,3.1,1.8,3.1,1.9,0.9,2.4,0.0,0.8,0.0,0.9,12.2,3710
8250076.29,8250076.29,57.7,0.3,4.3,4.5,4.8,1.7,0.5,3.6,0.0,0.3,0.2,3.1,19.0,2920
8250076.30,8250076.30,62.2,0.3,4.8,2.8,7.4,1.9,0.8,1.9,0.0,0.2,0.1,2.8,14.8,7250
8250076.31,8250076.31,59.3,0.4,7.0,2.9,9.1,1.4,1.0,1.7,0.2,0.9,0.1,1.5,14.5,6905
8250076.32,8250076.32,59.3,0.1,5.4,4.8,9.3,1.6,0.9,2.1,0.0,1.9,0.0,2.7,11.9,3855
8250076.33,8250076.33,59.8,0.5,6.2,2.5,9.4,1.2,1.6,2.4,0.0,0.8,0.4,1.9,13.3,4165
8250076.34,8250076.34,70.8,0.0,4.4,0.8,5.8,1.4,1.0,2.3,0.1,1.4,0.0,0.6,11.4,3530
8250076.35,8250076.35,75.3,0.2,4.5,0.9,5.0,1.4,0.9,2.0,0.0,0.5,0.1,0.5,8.7,4335
8250076.37,8250076.37,70.4,0.5,1.8,2.2,2.8,1.3,1.0,3.9,0.1,0.4,0.0,1.8,13.8,4850
8250076.38,8250076.38,67.9,0.6,2.9,1.4,5.0,1.4,0.8,4.1,0.0,0.4,0.0,1.0,14.5,2415
8250076.39,8250076.39,73.0,0.4,2.4,0.4,4.0,2.6,0.6,2.8,0.2,0.0,0.2,1.4,12.0,2480
8250077.01,8250077.01,82.5,0.4,3.5,0.4,2.5,1.0,0.4,0.4,0.2,0.0,0.4,0.2,8.1,2425
8250077.02,8250077.02,72.6,0.5,5.2,0.2,1.9,1.4,1.3,2.1,0.1,0.4,0.3,0.8,13.2,5535
8250077.03,8250077.03,82.4,0.5,4.2,0.5,2.4,0.2,0.2,0.3,0.2,0.3,0.0,0.5,8.3,3065
8250077.04,8250077.04,79.9,0.5,1.2,0.2,0.8,1.8,1.7,1.9,0.0,0.0,0.3,0.8,10.9,5075
8250077.06,8250077.06,73.9,0.5,7.5,0.2,3.6,1.0,0.6,0.4,0.1,0.1,0.1,1.0,11.0,4210
8250077.13,8250077.13,76.9,0.6,6.6,0.3,3.3,0.8,0.8,0.0,0.0,0.5,0.0,0.8,9.4,3310
8250077.14,8250077.14,72.2,0.3,7.0,0.7,3.4,0.9,0.8,0.7,0.4,0.1,0.0,1.3,12.2,3720
8250077.16,8250077.16,61.7,0.2,12.7,1.1,9.0,0.6,0.7,0.2,0.2,0.7,0.0,1.4,11.5,6145
8250077.17,8250077.17,67.1,0.3,10.2,0.8,4.7,1.2,1.4,0.6,0.1,0.1,0.3,1.1,12.1,5000
