ctuid,name,dwelling_value
8350151.07,8350151.07,452000.0
8350152.00,8350152.00,348000.0
8350153.01,8350153.01,376000.0
8350153.02,8350153.02,340000.0
8350154.00,8350154.00,364000.0
8350155.00,8350155.00,348000.0
8350156.00,8350156.00,332000.0
8350157.00,8350157.00,300000.0
8350160.01,8350160.01,624000.0
8350160.04,8350160.04,600000.0
8350161.01,8350161.01,424000.0
8350161.03,8350161.03,336000.0
8350161.04,8350161.04,348000.0
8350162.01,8350162.01,336000.0
8350162.03,8350162.03,376000.0
8350162.04,8350162.04,424000.0
8350162.05,8350162.05,348000.0
8350163.03,8350163.03,324000.0
8350163.05,8350163.05,340000.0
8350163.06,8350163.06,380000.0
8350164.01,8350164.01,368000.0
8350164.03,8350164.03,552000.0
8350164.04,8350164.04,620000.0
8350165.01,8350165.01,528000.0
8350165.04,8350165.04,452000.0
8350166.02,8350166.02,348000.0
8350200.00,8350200.00,250000.0
3200001.00,3200001.00,348000.0
3200002.00,3200002.00,400000.0
3200003.00,3200003.00,300000.0
3200004.00,3200004.00,290000.0
3200005.00,3200005.00,274000.0
3200006.00,3200006.00,290000.0
3200007.00,3200007.00,260000.0
3200008.00,3200008.00,250000.0
3200009.00,3200009.00,226000.0
3200010.00,3200010.00,200000.0
3200011.00,3200011.00,200000.0
3200012.00,3200012.00,250000.0
3200013.00,3200013.00,224000.0
3200014.00,3200014.00,200000.0
3200015.00,3200015.00,172000.0
3200018.00,3200018.00,234000.0
3200019.00,3200019.00,200000.0
3200020.00,3200020.00,200000.0
3200021.00,3200021.00,276000.0
3200022.00,3200022.00,250000.0
3200023.00,3200023.00,274000.0
3200024.00,3200024.00,224000.0
3200026.00,3200026.00,180000.0
3200027.00,3200027.00,129000.0
3200028.00,3200028.00,105000.0
3200029.00,3200029.00,178000.0
3200030.00,3200030.00,190000.0
3200031.00,3200031.00,180000.0
4500001.00,4500001.00,300000.0
4500002.00,4500002.00,320000.0
4500004.00,4500004.00,250000.0
4500005.00,4500005.00,250000.0
4500006.00,4500006.00,300000.0
4500007.00,4500007.00,236000.0
4500008.00,4500008.00,230000.0
4500009.00,4500009.00,250000.0
4500010.00,4500010.00,210000.0
4500011.00,4500011.00,250000.0
4500012.00,4500012.00,240000.0
4500013.00,4500013.00,300000.0
4500014.00,4500014.00,324000.0
4500015.00,4500015.00,300000.0
4500016.00,4500016.00,250000.0
4500100.01,4500100.01,300000.0
4500100.02,4500100.02,500000.0
4500100.03,4500100.03,448000.0
4500200.00,4500200.00,276000.0
4500201.00,4500201.00,290000.0
4500202.00,4500202.00,260000.0
8500001.00,8500001.00,344000.0
8500002.00,8500002.00,324000.0
8500003.00,8500003.00,348000.0
8500004.00,8500004.00,260000.0
8500005.00,8500005.00,280000.0
8500006.00,8500006.00,332000.0
8500007.00,8500007.00,290000.0
8500008.00,8500008.00,348000.0
8500009.00,8500009.00,372000.0
8500010.00,8500010.00,340000.0
8500011.00,8500011.00,348000.0
8500013.00,8500013.00,224000.0
5800001.01,5800001.01,500000.0
5800001.02,5800001.02,320000.0
5800001.03,5800001.03,436000.0
5800001.05,5800001.05,600000.0
5800001.06,5800001.06,500000.0
5800002.00,5800002.00,280000.0
5800003.00,5800003.00,280000.0
5800004.00,5800004.00,400000.0
5800005.00,5800005.00,276000.0
5800006.00,5800006.00,250000.0
5800007.00,5800007.00,348000.0
5800008.00,5800008.00,332000.0
5800009.00,5800009.00,332000.0
5800010.00,5800010.00,250000.0
5800011.00,5800011.00,300000.0
5800012.00,5800012.00,250000.0
5800014.00,5800014.00,260000.0
5800015.00,5800015.00,230000.0
5800016.01,5800016.01,400000.0
5800016.02,5800016.02,348000.0
5800017.01,5800017.01,376000.0
5800017.02,5800017.02,300000.0
5800100.00,5800100.00,280000.0
5800101.00,5800101.00,324000.0
5800102.00,5800102.00,300000.0
5800110.00,5800110.00,264000.0
5800130.00,5800130.00,290000.0
5800131.00,5800131.00,400000.0
5800132.01,5800132.01,300000.0
5800140.00,5800140.00,250000.0
5800160.00,5800160.00,348000.0
5800161.01,5800161.01,300000.0
5800161.02,5800161.02,300000.0
5800162.00,5800162.00,348000.0
5800190.00,5800190.00,400000.0
5800191.00,5800191.00,340000.0
5800192.00,5800192.00,348000.0
5800193.01,5800193.01,300000.0
5800193.02,5800193.02,320000.0
5800193.03,5800193.03,348000.0
5800194.02,5800194.02,250000.0
5800200.00,5800200.00,280000.0
5800300.00,5800300.00,300000.0
5500001.02,5500001.02,800000.0
5500001.03,5500001.03,500000.0
5500001.05,5500001.05,700000.0
5500001.06,5500001.06,750000.0
5500001.07,5500001.07,800000.0
5500001.08,5500001.08,850000.0
5500001.09,5500001.09,800000.0
5500002.00,5500002.00,800000.0
5500003.00,5500003.00,600000.0
5500004.01,5500004.01,700000.0
5500004.02,5500004.02,650000.0
5500004.03,5500004.03,700000.0
5500005.00,5500005.00,695000.0
5500006.00,5500006.00,700000.0
5500007.00,5500007.00,750000.0
5500008.00,5500008.00,600000.0
5500009.03,5500009.03,755000.0
5500009.04,5500009.04,600000.0
5500009.05,5500009.05,695000.0
5500009.06,5500009.06,700000.0
5500010.01,5500010.01,500000.0
5500010.02,5500010.02,500000.0
5500011.00,5500011.00,750000.0
5500012.00,5500012.00,700000.0
5500013.01,5500013.01,695000.0
5500013.02,5500013.02,685000.0
5500014.00,5500014.00,980000.0
5500015.00,5500015.00,472000.0
5500100.00,5500100.00,900000.0
5500101.00,5500101.00,1000000.0
2050001.00,2050001.00,300000.0
2050002.00,2050002.00,400000.0
2050003.00,2050003.00,900000.0
2050004.01,2050004.01,412000.0
2050004.02,2050004.02,500000.0
2050005.00,2050005.00,1000000.0
2050006.00,2050006.00,800000.0
2050007.00,2050007.00,500000.0
2050008.00,2050008.00,500000.0
2050009.00,2050009.00,500000.0
2050010.00,2050010.00,448000.0
2050011.00,2050011.00,500000.0
2050012.00,2050012.00,800000.0
2050013.00,2050013.00,700000.0
2050014.00,2050014.00,440000.0
2050015.00,2050015.00,250000.0
2050016.00,2050016.00,400000.0
2050017.00,2050017.00,600000.0
2050018.00,2050018.00,500000.0
2050019.00,2050019.00,500000.0
2050020.00,2050020.00,500000.0
2050021.00,2050021.00,472000.0
2050022.00,2050022.00,400000.0
2050023.00,2050023.00,388000.0
2050024.00,2050024.00,348000.0
2050025.01,2050025.01,300000.0
2050025.02,2050025.02,400000.0
2050025.04,2050025.04,300000.0
2050025.05,2050025.05,300000.0
2050026.02,2050026.02,468000.0
2050026.03,2050026.03,400000.0
2050026.04,2050026.04,348000.0
2050026.05,2050026.05,468000.0
2050027.00,2050027.00,500000.0
2050100.00,2050100.00,230000.0
2050101.00,2050101.00,300000.0
2050102.00,2050102.00,424000.0
2050103.00,2050103.00,348000.0
2050104.01,2050104.01,296000.0
2050104.03,2050104.03,448000.0
2050104.04,2050104.04,424000.0
2050104.05,2050104.05,348000.0
2050105.01,2050105.01,266000.0
2050105.02,2050105.02,300000.0
2050106.01,2050106.01,348000.0
2050106.02,2050106.02,400000.0
2050107.00,2050107.00,280000.0
2050108.00,2050108.00,448000.0
2050109.00,2050109.00,380000.0
2050110.00,2050110.00,448000.0
2050111.00,2050111.00,280000.0
2050112.00,2050112.00,250000.0
2050114.00,2050114.00,348000.0
2050120.00,2050120.00,376000.0
2050121.02,2050121.02,300000.0
2050121.03,2050121.03,348000.0
2050121.05,2050121.05,224000.0
2050121.06,2050121.06,250000.0
2050121.08,2050121.08,384000.0
2050121.10,2050121.10,376000.0
2050122.01,2050122.01,250000.0
2050122.03,2050122.03,318000.0
2050122.04,2050122.04,324000.0
2050122.05,2050122.05,250000.0
2050123.01,2050123.01,400000.0
2050123.02,2050123.02,452000.0
2050123.05,2050123.05,424000.0
2050123.06,2050123.06,424000.0
2050123.07,2050123.07,380000.0
2050123.08,2050123.08,650000.0
2050123.09,2050123.09,448000.0
2050130.03,2050130.03,500000.0
2050130.04,2050130.04,400000.0
2050130.07,2050130.07,250000.0
2050130.08,2050130.08,376000.0
2050130.09,2050130.09,320000.0
2050131.01,2050131.01,276000.0
2050131.02,2050131.02,250000.0
2050131.03,2050131.03,280000.0
2050131.04,2050131.04,280000.0
2050131.05,2050131.05,300000.0
2050132.03,2050132.03,300000.0
2050132.04,2050132.04,348000.0
2050132.06,2050132.06,552000.0
2050132.07,2050132.07,448000.0
2050132.10,2050132.10,400000.0
2050140.00,2050140.00,300000.0
2050141.00,2050141.00,324000.0
2050142.01,2050142.01,300000.0
2050142.02,2050142.02,332000.0
2050143.01,2050143.01,400000.0
2050143.02,2050143.02,424000.0
2050150.01,2050150.01,270000.0
2050150.02,2050150.02,348000.0
2050151.00,2050151.00,296000.0
2050152.00,2050152.00,280000.0
2050153.00,2050153.00,240000.0
2050154.04,2050154.04,150000.0
2050200.00,2050200.00,180000.0
2050201.00,2050201.00,300000.0
2050202.00,2050202.00,300000.0
5370001.01,5370001.01,800000.0
5370001.02,5370001.02,695000.0
5370001.04,5370001.04,800000.0
5370001.05,5370001.05,800000.0
5370001.06,5370001.06,750000.0
5370001.07,5370001.07,500000.0
5370001.08,5370001.08,750000.0
5370001.09,5370001.09,750000.0
5370002.01,5370002.01,750000.0
5370002.03,5370002.03,600000.0
5370002.04,5370002.04,700000.0
5370002.06,5370002.06,700000.0
5370002.07,5370002.07,800000.0
5370002.08,5370002.08,900000.0
5370003.01,5370003.01,695000.0
5370003.02,5370003.02,560000.0
5370003.03,5370003.03,650000.0
5370003.04,5370003.04,600000.0
5370004.01,5370004.01,600000.0
5370004.02,5370004.02,600000.0
5370005.01,5370005.01,650000.0
5370005.02,5370005.02,600000.0
5370005.03,5370005.03,695000.0
5370006.00,5370006.00,645000.0
5370007.00,5370007.00,600000.0
5370008.00,5370008.00,600000.0
5370009.00,5370009.00,600000.0
5370010.00,5370010.00,600000.0
5370011.00,5370011.00,624000.0
5370012.00,5370012.00,552000.0
5370013.00,5370013.00,700000.0
5370014.00,5370014.00,750000.0
5370015.00,5370015.00,700000.0
5370016.00,5370016.00,604000.0
5370017.00,5370017.00,950000.0
5370019.00,5370019.00,650000.0
5370020.00,5370020.00,552000.0
5370021.00,5370021.00,500000.0
5370022.00,5370022.00,500000.0
5370023.00,5370023.00,600000.0
5370024.00,5370024.00,800000.0
5370025.00,5370025.00,600000.0
5370026.01,5370026.01,600000.0
5370026.02,5370026.02,650000.0
5370026.03,5370026.03,800000.0
5370026.04,5370026.04,695000.0
5370026.05,5370026.05,600000.0
5370026.06,5370026.06,472000.0
5370027.00,5370027.00,600000.0
5370028.00,5370028.00,600000.0
5370029.00,5370029.00,552000.0
5370030.00,5370030.00,600000.0
5370031.00,5370031.00,695000.0
5370032.00,5370032.00,548000.0
5370033.00,5370033.00,700000.0
5370034.00,5370034.00,400000.0
5370035.00,5370035.00,600000.0
5370036.00,5370036.00,452000.0
5370037.00,5370037.00,400000.0
5370038.00,5370038.00,400000.0
5370039.00,5370039.00,695000.0
5370040.00,5370040.00,800000.0
5370041.00,5370041.00,645000.0
5370042.00,5370042.00,700000.0
5370043.00,5370043.00,695000.0
5370044.00,5370044.00,600000.0
5370045.00,5370045.00,800000.0
5370046.00,5370046.00,695000.0
5370047.00,5370047.00,552000.0
5370048.00,5370048.00,500000.0
5370049.00,5370049.00,500000.0
5370050.00,5370050.00,500000.0
5370051.00,5370051.00,500000.0
5370052.00,5370052.00,600000.0
5370053.00,5370053.00,500000.0
5370054.00,5370054.00,452000.0
5370055.00,5370055.00,500000.0
5370056.00,5370056.00,500000.0
5370057.00,5370057.00,428000.0
5370058.00,5370058.00,420000.0
5370059.00,5370059.00,448000.0
5370060.00,5370060.00,500000.0
5370061.00,5370061.00,448000.0
5370062.00,5370062.00,500000.0
5370063.00,5370063.00,512000.0
5370064.00,5370064.00,600000.0
5370065.00,5370065.00,552000.0
5370066.00,5370066.00,552000.0
5370067.00,5370067.00,400000.0
5370068.00,5370068.00,348000.0
5370069.00,5370069.00,400000.0
5370070.00,5370070.00,500000.0
5370071.00,5370071.00,500000.0
5370072.01,5370072.01,1000000.0
5370072.02,5370072.02,680000.0
5370072.03,5370072.03,424000.0
5370072.04,5370072.04,690000.0
5370073.00,5370073.00,750000.0
5370080.01,5370080.01,900000.0
5370080.03,5370080.03,790000.0
5370080.05,5370080.05,800000.0
5370080.06,5370080.06,700000.0
5370080.07,5370080.07,755000.0
5370081.00,5370081.00,695000.0
5370082.00,5370082.00,645000.0
5370083.00,5370083.00,680000.0
5370084.01,5370084.01,700000.0
5370084.02,5370084.02,650000.0
5370084.03,5370084.03,750000.0
5370084.04,5370084.04,532000.0
5370084.05,5370084.05,750000.0
5370085.01,5370085.01,850000.0
5370085.02,5370085.02,695000.0
5370085.03,5370085.03,800000.0
5370086.01,5370086.01,900000.0
5370086.02,5370086.02,850000.0
5370100.03,5370100.03,800000.0
5370100.04,5370100.04,800000.0
5370100.05,5370100.05,800000.0
5370100.06,5370100.06,800000.0
5370101.02,5370101.02,880000.0
5370101.03,5370101.03,650000.0
5370101.04,5370101.04,800000.0
5370120.02,5370120.02,1000000.0
5370120.03,5370120.03,900000.0
5370120.04,5370120.04,950000.0
5370121.00,5370121.00,1000000.0
5370122.01,5370122.01,800000.0
5370122.02,5370122.02,1000000.0
5370123.01,5370123.01,1000000.0
5370123.02,5370123.02,950000.0
5370124.00,5370124.00,1000000.0
5370130.02,5370130.02,850000.0
5370130.03,5370130.03,820000.0
5370131.00,5370131.00,800000.0
5370132.00,5370132.00,700000.0
5370133.01,5370133.01,900000.0
5370133.02,5370133.02,750000.0
5370140.04,5370140.04,870000.0
5370140.05,5370140.05,870000.0
5370140.06,5370140.06,900000.0
5370140.07,5370140.07,850000.0
5370140.08,5370140.08,1000000.0
5370141.00,5370141.00,1000000.0
5370142.01,5370142.01,850000.0
5370142.02,5370142.02,604000.0
5370143.00,5370143.00,950000.0
5370144.01,5370144.01,1200000.0
5370144.02,5370144.02,1000000.0
5370200.00,5370200.00,1150000.0
5370201.00,5370201.00,900000.0
5370202.00,5370202.00,980000.0
5370203.00,5370203.00,1000000.0
5370204.00,5370204.00,900000.0
5370205.01,5370205.01,900000.0
5370205.02,5370205.02,600000.0
5370206.00,5370206.00,800000.0
5370207.01,5370207.01,1000000.0
5370207.02,5370207.02,850000.0
5370207.03,5370207.03,900000.0
5370207.04,5370207.04,650000.0
5370208.00,5370208.00,800000.0
5370209.00,5370209.00,850000.0
5370210.00,5370210.00,730000.0
5370211.00,5370211.00,800000.0
5370212.00,5370212.00,1000000.0
5370213.00,5370213.00,1000000.0
5370214.00,5370214.00,900000.0
5370215.00,5370215.00,1000000.0
5370216.00,5370216.00,1500000.0
5370217.01,5370217.01,750000.0
5370217.02,5370217.02,900000.0
5370218.00,5370218.00,900000.0
5370219.00,5370219.00,1400000.0
5370220.00,5370220.00,900000.0
5370221.00,5370221.00,990000.0
5370222.02,5370222.02,800000.0
5370222.03,5370222.03,900000.0
5370223.01,5370223.01,900000.0
5370223.02,5370223.02,850000.0
5370223.05,5370223.05,950000.0
5370223.06,5370223.06,1000000.0
5370223.07,5370223.07,900000.0
5370223.10,5370223.10,990000.0
5370223.13,5370223.13,1200000.0
5370223.14,5370223.14,1390000.0
5370223.15,5370223.15,950000.0
5370223.16,5370223.16,750000.0
5370223.17,5370223.17,1000000.0
5370223.18,5370223.18,1000000.0
5370223.19,5370223.19,700000.0
5370223.20,5370223.20,700000.0
5370224.02,5370224.02,1500000.0
5370224.03,5370224.03,1200000.0
5370224.04,5370224.04,1050000.0
5370224.05,5370224.05,1000000.0
5370300.00,5370300.00,900000.0
5370301.01,5370301.01,750000.0
5370301.02,5370301.02,775000.0
5370302.00,5370302.00,700000.0
5370303.01,5370303.01,800000.0
5370303.03,5370303.03,700000.0
5370303.04,5370303.04,900000.0
9250001.00,9250001.00,552000.0
9250002.00,9250002.00,600000.0
9250003.00,9250003.00,600000.0
9250004.00,9250004.00,650000.0
9250005.01,9250005.01,500000.0
9250005.02,9250005.02,650000.0
9250006.01,9250006.01,645000.0
9250006.02,9250006.02,600000.0
9250007.00,9250007.00,600000.0
9250008.00,9250008.00,600000.0
9250009.00,9250009.00,500000.0
9250010.00,9250010.00,552000.0
9250011.00,9250011.00,400000.0
9250012.00,9250012.00,416000.0
9250013.00,9250013.00,484000.0
9250014.00,9250014.00,360000.0
9250015.00,9250015.00,500000.0
9250016.00,9250016.00,500000.0
9250017.00,9250017.00,548000.0
9250018.00,9250018.00,548000.0
9250019.00,9250019.00,600000.0
9250020.00,9250020.00,532000.0
9250021.01,9250021.01,650000.0
9250022.00,9250022.00,448000.0
9250100.03,9250100.03,600000.0
9250101.00,9250101.00,600000.0
9250110.00,9250110.00,348000.0
9250200.00,9250200.00,380000.0
9150001.00,9150001.00,1000000.0
9150002.00,9150002.00,900000.0
9150003.01,9150003.01,1000000.0
9150003.02,9150003.02,900000.0
9150004.00,9150004.00,800000.0
9150005.00,9150005.00,650000.0
9150006.00,9150006.00,650000.0
9150007.00,9150007.00,348000.0
9150008.00,9150008.00,472000.0
9150009.01,9150009.01,448000.0
9150009.02,9150009.02,600000.0
9150009.03,9150009.03,352000.0
9150010.01,9150010.01,520000.0
9150010.02,9150010.02,650000.0
9150010.03,9150010.03,604000.0
9150011.00,9150011.00,580000.0
9150012.00,9150012.00,600000.0
9150013.00,9150013.00,800000.0
9150014.00,9150014.00,552000.0
9150015.00,9150015.00,800000.0
9150016.00,9150016.00,600000.0
9150017.00,9150017.00,650000.0
9150018.02,9150018.02,755000.0
9150019.01,9150019.01,850000.0
9150019.02,9150019.02,650000.0
9150019.03,9150019.03,1000000.0
9150019.04,9150019.04,695000.0
9150103.00,9150103.00,700000.0
9150104.03,9150104.03,645000.0
9150105.02,9150105.02,730000.0
9150105.04,9150105.04,1200000.0
9150105.05,9150105.05,1000000.0
9150105.06,9150105.06,850000.0
9150105.07,9150105.07,700000.0
9150200.00,9150200.00,1300000.0
9150201.00,9150201.00,850000.0
9150202.00,9150202.00,1000000.0
9150203.00,9150203.00,695000.0
9150204.00,9150204.00,364000.0
9150205.00,9150205.00,600000.0
9150206.00,9150206.00,650000.0
9150207.00,9150207.00,800000.0
9150208.00,9150208.00,750000.0
9150209.00,9150209.00,600000.0
9150211.00,9150211.00,352000.0
9150212.00,9150212.00,800000.0
9150213.00,9150213.00,1000000.0
5210001.00,5210001.00,850000.0
5210002.00,5210002.00,800000.0
5210003.00,5210003.00,800000.0
5210004.00,5210004.00,452000.0
5210005.00,5210005.00,500000.0
5210006.00,5210006.00,448000.0
5210007.00,5210007.00,500000.0
5210008.00,5210008.00,448000.0
5210009.00,5210009.00,500000.0
5210010.00,5210010.00,400000.0
5210011.01,5210011.01,332000.0
5210011.02,5210011.02,372000.0
5210012.00,5210012.00,348000.0
5210014.00,5210014.00,400000.0
5210015.00,5210015.00,452000.0
5210100.01,5210100.01,700000.0
5210100.02,5210100.02,552000.0
5210101.00,5210101.00,580000.0
5210102.00,5210102.00,548000.0
5210103.00,5210103.00,500000.0
5210104.00,5210104.00,400000.0
5210105.01,5210105.01,448000.0
5210105.02,5210105.02,500000.0
5210106.00,5210106.00,400000.0
5210107.00,5210107.00,500000.0
5210108.00,5210108.00,448000.0
5210109.00,5210109.00,800000.0
5210110.00,5210110.00,400000.0
5210111.01,5210111.01,452000.0
5210111.02,5210111.02,500000.0
5210112.03,5210112.03,448000.0
5210112.04,5210112.04,448000.0
5210112.05,5210112.05,448000.0
5210112.06,5210112.06,600000.0
5210112.07,5210112.07,448000.0
5210113.01,5210113.01,520000.0
5210113.02,5210113.02,500000.0
5210200.00,5210200.00,500000.0
5410001.01,5410001.01,500000.0
5410001.03,5410001.03,750000.0
5410001.05,5410001.05,950000.0
5410001.06,5410001.06,900000.0
5410002.01,5410002.01,600000.0
5410002.02,5410002.02,600000.0
5410002.03,5410002.03,500000.0
5410002.04,5410002.04,645000.0
5410002.06,5410002.06,552000.0
5410002.07,5410002.07,650000.0
5410002.09,5410002.09,650000.0
5410002.12,5410002.12,700000.0
5410002.13,5410002.13,700000.0
5410002.14,5410002.14,750000.0
5410002.15,5410002.15,800000.0
5410003.00,5410003.00,600000.0
5410004.01,5410004.01,600000.0
5410004.02,5410004.02,600000.0
5410005.01,5410005.01,600000.0
5410005.02,5410005.02,452000.0
5410006.00,5410006.00,645000.0
5410007.00,5410007.00,500000.0
5410008.01,5410008.01,700000.0
5410008.02,5410008.02,650000.0
5410008.04,5410008.04,750000.0
5410008.05,5410008.05,695000.0
5410008.06,5410008.06,700000.0
5410009.01,5410009.01,500000.0
5410009.02,5410009.02,520000.0
5410009.04,5410009.04,800000.0
5410009.05,5410009.05,645000.0
5410010.00,5410010.00,600000.0
5410011.00,5410011.00,500000.0
5410012.00,5410012.00,552000.0
5410013.00,5410013.00,650000.0
5410014.02,5410014.02,650000.0
5410014.03,5410014.03,700000.0
5410014.04,5410014.04,695000.0
5410014.06,5410014.06,800000.0
5410014.08,5410014.08,850000.0
5410014.09,5410014.09,850000.0
5410015.00,5410015.00,650000.0
5410016.00,5410016.00,650000.0
5410017.00,5410017.00,408000.0
5410018.00,5410018.00,500000.0
5410019.00,5410019.00,700000.0
5410020.00,5410020.00,700000.0
5410021.00,5410021.00,600000.0
5410022.00,5410022.00,500000.0
5410023.00,5410023.00,600000.0
5410024.00,5410024.00,800000.0
5410025.00,5410025.00,1200000.0
