ctuid,name,canadian_born,naturalized,non_citizens,npr,population
4620078.00,4620078.00,64.1,26.6,9.2,4.4,3960
4620079.00,4620079.00,72.2,16.5,11.3,4.0,4640
4620080.00,4620080.00,76.7,9.2,14.1,8.6,815
4620081.00,4620081.00,73.6,14.1,12.3,6.5,3410
4620082.00,4620082.00,68.0,19.5,12.4,7.6,2175
4620083.00,4620083.00,77.9,11.8,10.3,3.8,3400
4620084.00,4620084.00,71.2,20.5,8.1,4.3,2465
4620085.00,4620085.00,68.3,16.9,14.8,2.8,710
4620086.00,4620086.00,72.6,15.8,11.5,4.9,3855
4620087.00,4620087.00,70.3,20.7,9.1,2.5,3195
4620088.00,4620088.00,77.1,14.2,8.7,3.0,3490
4620089.00,4620089.00,66.2,19.4,14.4,6.6,4940
4620090.00,4620090.00,56.2,23.9,19.8,9.3,4520
4620092.00,4620092.00,68.5,19.4,12.0,5.2,5820
4620093.00,4620093.00,74.6,15.6,9.7,5.5,3195
4620094.01,4620094.01,52.5,26.3,21.2,8.1,6290
4620095.00,4620095.00,58.5,18.4,23.1,15.7,2010
4620096.00,4620096.00,71.1,19.0,10.2,3.7,2315
4620097.01,4620097.01,46.5,27.8,25.7,12.4,6170
4620097.02,4620097.02,38.1,24.4,37.5,22.7,3855
4620098.00,4620098.00,59.1,28.8,12.1,4.2,5455
4620099.00,4620099.00,59.5,24.7,15.9,7.0,5715
4620100.01,4620100.01,52.2,28.7,19.0,8.1,4160
4620100.02,4620100.02,47.1,30.2,22.7,8.4,3460
4620101.01,4620101.01,44.2,31.6,24.2,8.9,4065
4620101.02,4620101.02,38.7,34.4,27.0,7.8,3575
4620102.00,4620102.00,66.1,23.5,10.4,3.8,4120
4620103.00,4620103.00,71.3,20.0,8.8,4.9,2455
4620104.00,4620104.00,71.2,18.1,10.7,5.7,2815
4620105.00,4620105.00,67.5,19.4,13.0,6.1,3420
4620106.00,4620106.00,54.0,20.7,25.5,14.5,1860
4620107.00,4620107.00,57.6,20.7,21.7,14.6,1570
4620108.00,4620108.00,68.8,17.5,13.6,7.1,3610
4620109.00,4620109.00,55.6,25.1,19.6,10.6,1835
4620110.00,4620110.00,47.4,26.3,26.4,12.9,4070
4620111.00,4620111.00,46.4,34.2,19.4,9.8,6965
4620112.01,4620112.01,41.9,34.6,23.4,4.7,5845
4620112.02,4620112.02,26.0,41.5,32.4,6.8,4255
4620113.00,4620113.00,41.2,33.2,25.7,11.7,4880
4620114.00,4620114.00,45.4,29.7,24.8,13.4,2355
4620115.01,4620115.01,49.6,23.2,27.0,14.4,2115
4620115.02,4620115.02,38.2,30.0,31.7,16.9,5910
4620116.00,4620116.00,34.2,25.2,40.6,22.4,6480
4620117.00,4620117.00,24.7,39.1,36.2,9.4,3900
4620118.00,4620118.00,31.0,34.5,34.5,10.4,4455
4620119.00,4620119.00,28.4,37.1,34.5,10.3,6120
4620120.01,4620120.01,35.1,34.2,30.7,15.1,7175
4620120.02,4620120.02,61.4,35.0,4.0,0.0,1115
4620121.00,4620121.00,51.6,27.7,20.4,7.1,1985
4620122.00,4620122.00,29.9,32.5,37.7,18.0,6345
4620123.00,4620123.00,34.0,28.2,37.8,21.0,6295
4620124.00,4620124.00,40.0,31.7,28.3,14.6,5850
4620125.00,4620125.00,51.8,29.5,18.7,9.2,6185
4620126.00,4620126.00,54.1,13.6,32.3,24.3,2015
4620127.01,4620127.01,39.6,25.6,34.8,23.1,5555
4620128.00,4620128.00,50.5,27.1,22.2,10.9,4000
4620129.01,4620129.01,48.5,28.4,23.1,13.3,4225
4620129.02,4620129.02,39.6,23.1,37.4,25.3,3420
4620130.00,4620130.00,33.4,15.9,50.9,42.3,2860
4620131.00,4620131.00,39.1,18.7,42.3,31.7,3235
4620132.00,4620132.00,44.9,20.4,34.8,25.9,4685
4620133.00,4620133.00,47.1,15.0,37.9,27.8,2535
4620134.00,4620134.00,58.3,17.0,24.8,14.7,1090
4620135.00,4620135.00,62.0,22.2,16.1,9.4,1645
4620136.00,4620136.00,58.9,17.6,23.6,14.8,2845
4620137.00,4620137.00,55.3,14.0,31.1,23.0,1175
4620138.00,4620138.00,53.9,21.4,24.7,21.1,1965
4620139.00,4620139.00,55.5,19.2,25.2,17.0,3210
4620140.00,4620140.00,60.7,18.1,21.5,11.9,1350
4620141.00,4620141.00,62.5,14.6,23.1,17.4,1815
4620142.00,4620142.00,61.3,17.3,21.4,14.4,1705
4620143.00,4620143.00,61.3,15.6,23.2,12.1,2440
4620144.00,4620144.00,56.8,15.1,28.0,17.1,3355
4620146.00,4620146.00,60.5,14.6,25.1,16.8,2530
4620147.00,4620147.00,65.1,12.9,22.0,15.7,2840
4620148.00,4620148.00,64.9,13.4,21.8,11.4,1010
4620149.00,4620149.00,63.6,13.8,22.7,15.1,3145
4620150.00,4620150.00,65.6,14.6,19.6,12.9,2400
4620151.00,4620151.00,72.0,10.8,17.2,9.0,2000
4620152.00,4620152.00,78.3,9.5,11.9,5.9,1685
4620153.00,4620153.00,54.7,14.7,30.0,22.7,750
4620154.00,4620154.00,74.9,14.5,10.6,7.7,1035
4620155.00,4620155.00,71.2,11.4,17.5,8.3,1805
4620156.00,4620156.00,70.7,8.9,20.4,14.2,1860
4620157.00,4620157.00,69.2,10.4,20.4,12.0,2210
4620158.00,4620158.00,68.7,10.1,20.9,11.3,2030
4620159.00,4620159.00,64.0,13.7,22.3,13.5,1930
4620160.00,4620160.00,52.8,18.6,28.7,19.4,1725
4620161.00,4620161.00,60.2,20.1,19.7,13.0,2035
4620162.00,4620162.00,56.0,12.9,31.1,22.3,1750
4620163.00,4620163.00,63.4,18.5,18.3,12.5,3035
4620164.00,4620164.00,55.2,20.6,23.9,13.1,1530
4620165.00,4620165.00,69.4,16.0,14.6,8.9,2090
4620166.00,4620166.00,71.7,14.2,15.1,7.5,530
4620167.00,4620167.00,71.5,15.3,13.4,4.3,2455
4620168.00,4620168.00,73.3,13.9,12.9,7.3,2870
4620169.00,4620169.00,69.1,16.8,13.9,8.1,2235
4620170.00,4620170.00,62.7,20.1,17.5,11.0,2090
4620171.00,4620171.00,63.5,18.2,18.5,12.9,4600
4620172.00,4620172.00,53.5,12.2,34.5,23.7,2655
4620173.00,4620173.00,64.9,14.3,20.9,12.8,2035
4620174.00,4620174.00,68.7,12.0,19.5,7.4,2175
4620175.00,4620175.00,67.2,11.2,21.6,10.2,1965
4620176.00,4620176.00,69.0,15.4,16.0,11.0,1595
4620177.00,4620177.00,73.6,13.6,12.8,7.9,1325
4620178.00,4620178.00,75.8,12.1,12.1,6.1,2360
4620179.00,4620179.00,76.4,8.6,15.0,9.3,3705
4620180.00,4620180.00,78.6,11.2,10.3,5.2,3300
4620181.00,4620181.00,79.0,11.5,9.5,4.6,5435
4620182.00,4620182.00,81.6,10.6,7.8,2.4,2115
4620183.00,4620183.00,81.0,9.5,9.5,5.5,2105
4620184.00,4620184.00,82.1,10.6,7.3,2.8,2885
4620185.00,4620185.00,79.2,11.1,9.7,4.3,5225
4620186.00,4620186.00,67.7,17.6,14.7,7.9,4685
4620187.01,4620187.01,72.5,15.4,12.1,7.0,3090
4620187.03,4620187.03,72.7,18.0,9.4,2.7,4800
4620187.04,4620187.04,76.0,16.5,7.4,2.0,6195
4620188.01,4620188.01,65.5,20.9,13.3,6.4,2175
4620188.02,4620188.02,68.1,17.5,14.5,5.6,2510
4620190.01,4620190.01,64.6,21.8,13.7,5.0,3785
4620190.02,4620190.02,79.6,12.5,7.9,4.4,4000
4620191.00,4620191.00,64.8,19.1,16.2,7.2,6130
4620192.00,4620192.00,76.5,17.7,5.9,3.5,2705
4620193.00,4620193.00,70.6,21.3,8.3,2.0,2040
4620194.01,4620194.01,65.3,25.6,9.2,1.3,4610
4620194.02,4620194.02,68.6,22.3,9.3,2.9,4470
4620195.01,4620195.01,67.0,23.6,9.6,2.8,3225
4620195.02,4620195.02,58.3,31.6,10.1,2.9,5175
4620195.03,4620195.03,57.4,29.8,12.7,3.9,5030
4620196.00,4620196.00,64.6,22.5,12.9,4.9,4070
4620197.00,4620197.00,63.5,22.5,13.9,4.4,4795
4620198.00,4620198.00,66.3,18.7,14.8,4.9,4990
4620199.00,4620199.00,66.7,19.6,13.6,5.0,2675
4620200.00,4620200.00,61.4,22.1,16.3,8.0,4560
4620201.00,4620201.00,63.8,20.4,15.8,7.1,6395
4620202.00,4620202.00,73.3,16.6,10.2,5.3,4225
4620203.00,4620203.00,83.1,9.2,7.7,2.4,2715
4620204.00,4620204.00,84.4,8.0,7.6,5.3,2750
4620205.00,4620205.00,83.4,7.0,9.3,5.0,2205
4620206.00,4620206.00,84.8,7.6,7.8,3.8,2500
4620207.00,4620207.00,70.8,16.7,12.5,7.4,3445
4620208.00,4620208.00,77.7,11.3,11.0,5.0,2310
4620209.00,4620209.00,69.9,15.8,14.2,7.1,5620
4620210.00,4620210.00,68.5,14.6,16.7,10.1,4100
4620211.00,4620211.00,72.2,13.3,14.6,9.0,2335
4620212.00,4620212.00,75.6,11.9,12.7,7.7,2520
4620213.00,4620213.00,78.4,10.5,10.9,6.7,2385
4620214.00,4620214.00,67.3,15.6,17.4,10.3,2765
4620215.00,4620215.00,69.6,16.2,14.2,7.3,2810
4620216.00,4620216.00,71.5,12.4,16.2,9.7,2260
4620217.00,4620217.00,68.4,15.6,16.0,11.0,2630
4620218.00,4620218.00,69.7,14.9,15.6,8.6,2855
4620219.00,4620219.00,65.9,20.4,13.8,9.5,2725
4620220.00,4620220.00,37.2,29.5,33.3,21.1,5445
4620221.00,4620221.00,36.1,33.9,30.0,18.6,6145
4620222.00,4620222.00,37.5,31.0,31.5,18.3,3775
4620223.01,4620223.01,26.1,31.8,42.2,27.4,3850
4620223.02,4620223.02,33.6,33.5,32.9,21.7,3555
4620224.00,4620224.00,34.6,31.8,33.6,20.2,6025
4620225.00,4620225.00,68.7,23.6,7.7,4.2,1420
4620226.00,4620226.00,77.1,12.3,10.6,4.6,2965
4620227.00,4620227.00,80.0,9.0,10.7,5.3,1500
4620228.00,4620228.00,77.6,15.9,6.2,3.7,1605
4620230.00,4620230.00,74.6,15.0,10.7,4.5,1770
4620231.00,4620231.00,76.4,13.9,9.7,5.5,1650
4620232.00,4620232.00,71.2,14.0,14.9,7.7,4670
4620233.00,4620233.00,63.6,16.5,19.8,12.0,1965
4620234.00,4620234.00,61.2,24.0,14.8,8.2,2190
4620235.00,4620235.00,79.9,10.6,9.8,5.6,1890
4620236.00,4620236.00,74.2,15.8,10.0,3.7,1745
4620237.00,4620237.00,74.5,12.3,13.2,6.3,3490
4620238.00,4620238.00,74.5,13.1,12.2,5.2,2330
4620239.00,4620239.00,64.3,16.9,18.8,9.0,4540
4620240.00,4620240.00,60.2,24.6,15.2,5.0,2990
4620241.00,4620241.00,55.7,29.7,14.6,4.9,2845
4620242.00,4620242.00,58.8,26.0,15.1,6.8,6070
4620243.00,4620243.00,56.3,26.9,16.8,5.9,3810
4620244.00,4620244.00,75.0,16.9,8.3,4.2,2040
4620245.00,4620245.00,69.4,14.9,15.9,8.3,2760
4620247.00,4620247.00,77.2,11.6,11.4,6.4,2105
4620249.00,4620249.00,61.2,22.6,16.2,8.3,4205
4620250.00,4620250.00,62.0,27.2,10.6,3.3,3950
4620251.01,4620251.01,46.3,38.2,15.8,6.7,3455
4620251.02,4620251.02,44.8,34.2,21.0,9.8,2500
4620252.00,4620252.00,47.2,30.7,22.2,8.0,5185
4620253.00,4620253.00,48.1,31.3,20.5,7.1,3510
4620254.00,4620254.00,48.4,32.4,19.2,9.2,4095
4620256.00,4620256.00,40.7,35.6,23.8,11.6,3935
4620257.00,4620257.00,40.1,39.0,21.0,7.7,4400
4620258.00,4620258.00,45.9,32.9,21.3,4.1,5410
4620259.00,4620259.00,37.9,30.0,32.2,14.2,6340
4620260.00,4620260.00,43.7,33.9,22.4,10.3,2230
4620261.00,4620261.00,44.3,34.9,20.8,11.2,3025
4620262.00,4620262.00,40.9,37.1,22.0,8.6,4800
4620263.00,4620263.00,48.8,37.1,14.1,3.3,4080
4620264.01,4620264.01,77.4,17.9,4.8,1.4,5125
4620264.02,4620264.02,69.5,23.3,7.2,1.6,4905
4620265.00,4620265.00,72.0,17.2,10.8,5.2,4435
4620266.00,4620266.00,63.1,22.4,14.7,6.7,3130
4620267.00,4620267.00,48.1,35.5,16.3,8.0,6475
4620268.01,4620268.01,35.7,39.5,24.8,3.3,6430
4620268.02,4620268.02,32.9,42.0,25.1,2.4,6155
4620268.03,4620268.03,48.7,34.2,17.1,2.6,380
4620269.00,4620269.00,50.7,24.1,25.1,12.6,4475
4620270.00,4620270.00,68.5,15.2,16.3,7.5,4795
4620271.00,4620271.00,80.8,13.8,5.5,3.0,3620
4620272.00,4620272.00,63.5,21.9,14.7,5.8,3770
4620273.00,4620273.00,57.1,29.2,13.7,4.3,4560
4620274.00,4620274.00,51.6,34.2,14.3,2.9,3110
4620275.00,4620275.00,64.3,21.6,13.9,5.7,4135
4620276.00,4620276.00,64.0,21.6,14.3,6.3,5090
4620277.00,4620277.00,63.1,17.0,19.9,8.7,3790
4620278.00,4620278.00,73.7,15.3,10.9,4.9,4315
4620279.00,4620279.00,69.0,19.7,11.3,3.5,4290
4620280.00,4620280.00,63.7,20.7,15.7,7.1,4655
4620281.00,4620281.00,78.6,14.1,7.3,3.4,3130
4620282.00,4620282.00,52.2,34.6,13.3,3.2,6335
4620283.01,4620283.01,44.7,44.4,10.9,2.5,3625
4620283.02,4620283.02,42.8,43.1,14.0,0.9,2830
4620284.00,4620284.00,51.4,38.2,10.4,2.0,3550
4620285.00,4620285.00,48.0,32.4,19.6,7.2,5795
4620286.00,4620286.00,40.9,35.5,23.7,7.5,5430
4620287.01,4620287.01,36.4,31.7,31.9,12.6,6575
4620287.02,4620287.02,54.8,37.6,7.5,1.6,4575
4620288.00,4620288.00,64.3,33.3,2.4,0.0,1260
4620290.01,4620290.01,64.8,30.5,4.7,0.9,2685
4620290.02,4620290.02,62.3,31.9,5.7,0.8,5700
4620290.03,4620290.03,56.7,33.9,9.5,2.5,4275
4620290.04,4620290.04,62.7,30.0,7.3,1.4,6875
4620290.05,4620290.05,67.2,26.3,6.5,2.1,4825
4620290.06,4620290.06,55.6,36.1,8.3,0.7,5320
4620290.07,4620290.07,65.3,30.2,4.5,1.2,4010
4620290.08,4620290.08,60.5,32.3,7.4,0.6,4075
4620290.09,4620290.09,60.4,34.2,5.4,1.0,4930
4620291.01,4620291.01,62.8,32.5,4.9,1.0,3895
4620291.03,4620291.03,75.7,21.2,3.0,0.3,5765
4620291.04,4620291.04,72.6,22.9,4.5,0.8,4645
4620300.00,4620300.00,61.5,16.9,21.4,10.7,2195
4620301.00,4620301.00,68.5,19.6,11.9,4.8,5165
4620302.00,4620302.00,71.6,11.3,16.9,9.5,2780
4620303.00,4620303.00,73.1,13.7,13.1,6.4,2510
4620304.00,4620304.00,63.5,18.5,17.9,8.5,3100
4620305.00,4620305.00,67.5,14.8,17.7,9.0,3880
4620306.00,4620306.00,76.7,9.7,13.6,7.4,2900
4620307.00,4620307.00,71.6,13.9,14.5,7.3,2960
4620308.00,4620308.00,75.4,11.2,13.3,9.5,2625
4620309.00,4620309.00,81.1,11.1,7.8,4.2,1535
4620310.00,4620310.00,86.8,7.9,5.5,2.9,3290
4620311.00,4620311.00,80.6,8.6,10.9,5.4,3910
4620312.00,4620312.00,87.3,7.3,5.4,2.2,3145
4620313.00,4620313.00,83.0,9.4,7.7,2.9,3315
4620314.00,4620314.00,84.3,9.0,6.4,2.6,2330
4620316.00,4620316.00,82.9,12.8,4.3,0.5,2070
4620317.03,4620317.03,67.2,24.3,8.7,2.1,4450
4620317.05,4620317.05,44.0,26.3,29.8,11.9,3570
4620317.06,4620317.06,55.9,26.7,17.4,5.8,4695
4620317.07,4620317.07,58.1,27.8,14.1,4.4,5165
4620317.08,4620317.08,42.3,29.1,28.8,14.2,3195
4620320.00,4620320.00,79.3,14.0,6.8,2.0,4740
4620321.00,4620321.00,74.3,17.3,8.5,3.9,2955
4620322.02,4620322.02,64.8,24.1,11.1,3.6,3875
4620322.03,4620322.03,70.1,19.0,10.9,3.8,4985
4620322.04,4620322.04,68.7,26.3,5.0,1.3,2795
4620323.00,4620323.00,69.9,18.7,11.0,4.0,2855
4620324.01,4620324.01,56.4,24.3,19.3,10.1,4755
4620324.02,4620324.02,50.2,32.4,17.6,9.6,2820
4620325.01,4620325.01,51.8,32.1,16.1,7.6,3735
4620325.02,4620325.02,51.7,26.4,21.8,9.9,6640
4620325.03,4620325.03,51.6,32.4,16.0,6.1,3750
4620325.05,4620325.05,43.2,29.6,27.2,10.8,8945
4620325.06,4620325.06,58.7,26.3,15.0,6.1,4840
4620326.01,4620326.01,54.0,24.8,21.2,12.7,2880
4620326.02,4620326.02,52.7,28.6,18.5,9.6,3640
4620326.03,4620326.03,46.2,30.4,23.3,9.5,5010
4620327.00,4620327.00,62.2,24.5,13.3,4.4,4760
4620328.00,4620328.00,45.8,41.3,12.9,2.9,1900
4620329.00,4620329.00,62.6,23.6,13.8,5.8,4335
4620330.00,4620330.00,65.9,21.3,12.9,6.1,5480
4620340.00,4620340.00,71.8,21.5,6.8,3.2,5105
4620350.00,4620350.00,64.7,19.4,15.8,7.2,2495
4620351.00,4620351.00,60.4,23.8,15.9,7.2,4855
4620352.00,4620352.00,57.9,21.1,21.1,11.5,2485
4620353.00,4620353.00,71.9,18.0,10.1,4.8,2920
4620354.00,4620354.00,72.5,17.8,9.7,5.0,2985
4620355.00,4620355.00,72.8,16.1,11.1,4.4,1490
4620356.00,4620356.00,66.8,21.0,12.2,4.1,2050
4620360.00,4620360.00,78.9,17.1,4.0,1.9,1870
4620361.00,4620361.00,52.8,23.0,24.3,11.5,1525
4620362.00,4620362.00,80.0,11.8,8.4,1.5,2330
4620363.00,4620363.00,77.9,13.8,8.4,1.8,4595
4620364.00,4620364.00,75.4,11.9,12.5,4.5,3315
4620365.00,4620365.00,70.9,17.6,11.5,2.8,3270
4620366.00,4620366.00,69.3,17.0,13.6,5.7,2610
4620367.00,4620367.00,61.6,25.5,12.9,8.3,4235
4620370.00,4620370.00,67.4,21.9,10.7,5.0,7035
4620380.00,4620380.00,51.8,33.8,14.4,4.3,4215
4620381.00,4620381.00,34.4,32.9,32.7,9.0,5945
4620382.01,4620382.01,55.3,30.9,13.9,7.5,4015
4620382.02,4620382.02,54.0,33.9,12.1,4.0,4450
4620383.01,4620383.01,62.5,31.5,6.1,2.7,3760
4620383.02,4620383.02,55.7,33.6,10.8,3.6,8640
4620385.00,4620385.00,51.3,29.0,20.1,7.0,1570
4620390.00,4620390.00,80.9,10.9,7.9,5.3,1520
4620391.00,4620391.00,82.9,7.6,9.5,3.5,1580
4620392.00,4620392.00,78.4,14.2,7.4,3.2,1550
4620393.00,4620393.00,71.4,15.6,13.0,5.9,6810
4620394.00,4620394.00,68.5,16.3,15.1,7.3,4195
4620395.01,4620395.01,61.2,17.8,21.2,11.1,2525
4620395.02,4620395.02,59.8,21.6,18.6,7.8,6340
4620395.03,4620395.03,67.3,18.5,14.2,6.5,4815
4620396.00,4620396.00,79.6,12.4,8.0,2.4,5725
4620397.00,4620397.00,79.9,16.4,3.8,0.5,3990
4620400.00,4620400.00,60.8,26.6,12.5,5.2,5405
4620401.00,4620401.00,67.5,18.9,13.6,6.3,2935
4620402.00,4620402.00,45.2,30.8,24.0,10.1,2080
4620403.00,4620403.00,59.4,25.7,14.8,4.9,5365
4620404.00,4620404.00,60.4,28.6,11.0,4.2,4910
4620410.01,4620410.01,46.2,39.7,14.0,4.3,5525
4620410.02,4620410.02,29.4,45.0,25.7,4.1,5655
4620410.03,4620410.03,43.4,38.1,18.8,5.6,1865
4620412.00,4620412.00,42.7,40.3,17.1,4.9,7055
4620413.01,4620413.01,50.0,44.9,5.2,0.8,3810
4620413.02,4620413.02,38.5,37.7,23.9,8.1,3995
4620415.03,4620415.03,36.4,42.8,20.8,6.4,4120
4620415.04,4620415.04,38.0,41.2,20.7,5.6,5200
4620415.07,4620415.07,61.6,28.3,10.2,1.5,7285
4620415.08,4620415.08,52.0,33.6,14.4,1.1,2740
4620415.09,4620415.09,56.1,32.2,11.7,2.0,2995
4620415.10,4620415.10,57.9,34.8,7.4,1.4,5335
4620416.01,4620416.01,52.6,40.2,7.4,1.0,3920
4620416.02,4620416.02,50.1,39.4,10.3,2.2,3410
4620417.01,4620417.01,42.1,38.7,19.2,5.4,5125
4620417.02,4620417.02,28.0,34.9,37.0,16.2,2625
4620418.00,4620418.00,49.0,31.5,19.5,6.4,5700
4620419.00,4620419.00,27.1,32.2,40.8,17.5,4785
4620420.00,4620420.00,55.1,35.3,9.6,2.1,4675
4620421.03,4620421.03,30.7,44.1,25.4,2.9,2950
4620421.04,4620421.04,29.7,40.3,30.2,11.7,4400
4620421.05,4620421.05,26.3,38.7,35.0,7.1,2340
4620421.06,4620421.06,29.9,39.9,30.3,8.1,5355
4620430.00,4620430.00,69.1,21.5,9.3,3.6,7010
4620431.00,4620431.00,68.0,22.7,9.3,3.8,5405
4620432.00,4620432.00,78.2,17.8,3.9,0.0,3235
4620433.00,4620433.00,72.0,22.7,5.3,1.5,3370
4620450.00,4620450.00,76.1,19.5,4.4,1.4,6995
4620451.00,4620451.00,77.1,16.8,6.2,1.3,6965
4620452.00,4620452.00,65.7,21.1,13.1,5.3,7340
4620453.01,4620453.01,74.1,18.3,7.6,1.9,5425
4620453.02,4620453.02,56.5,32.7,10.8,2.0,4830
4620460.00,4620460.00,71.6,20.1,8.3,1.3,5375
4620461.00,4620461.00,72.6,19.1,8.2,2.7,2795
4620462.01,4620462.01,72.5,19.3,8.2,2.9,5130
4620462.02,4620462.02,74.5,15.7,9.8,4.0,5740
4620470.01,4620470.01,66.5,25.4,8.0,1.7,6860
4620470.03,4620470.03,72.5,18.0,9.5,2.3,4905
4620470.04,4620470.04,61.2,28.5,10.2,2.7,3490
4620470.05,4620470.05,57.2,30.1,12.8,4.1,3985
4620480.00,4620480.00,70.6,22.1,7.1,2.5,3660
4620490.00,4620490.00,70.6,14.6,15.0,10.1,2570
4620491.00,4620491.00,79.4,16.5,4.1,0.5,2060
4620500.00,4620500.00,79.1,17.3,3.7,0.0,955
4620511.01,4620511.01,58.8,33.6,7.6,2.0,3285
4620511.02,4620511.02,43.8,33.6,22.6,7.1,6645
4620512.02,4620512.02,62.5,29.6,7.8,2.0,4605
4620512.03,4620512.03,51.4,30.7,17.7,6.5,2540
4620512.04,4620512.04,57.0,33.9,9.0,1.8,6530
4620513.01,4620513.01,51.0,39.7,9.4,1.2,5000
4620513.02,4620513.02,48.9,35.8,15.2,4.7,4505
4620514.01,4620514.01,61.1,31.5,7.4,1.0,6845
4620514.02,4620514.02,56.5,34.0,9.5,1.0,6110
4620515.01,4620515.01,61.5,30.2,8.4,1.2,6245
4620515.02,4620515.02,56.3,32.9,10.7,1.5,4280
4620515.03,4620515.03,58.9,30.1,11.0,2.3,3555
4620515.04,4620515.04,56.6,30.1,13.5,1.7,3605
4620520.02,4620520.02,49.6,39.5,10.8,2.0,7095
4620520.03,4620520.03,41.8,41.4,16.8,6.5,3925
4620520.04,4620520.04,45.5,37.5,17.0,4.9,4480
4620521.01,4620521.01,58.3,33.3,8.4,1.9,5000
4620521.04,4620521.04,66.0,26.6,7.4,1.5,4720
4620521.05,4620521.05,66.7,28.6,4.6,1.7,4355
4620521.06,4620521.06,63.2,30.7,6.2,1.5,5175
4620521.07,4620521.07,62.0,33.4,4.6,0.3,3790
4620522.01,4620522.01,61.2,32.5,6.5,2.0,3695
4620522.02,4620522.02,61.5,33.0,5.7,1.1,3165
4620523.00,4620523.00,60.3,34.2,5.5,0.4,2530
4620530.00,4620530.00,60.4,33.4,6.2,1.3,6130
4620540.00,4620540.00,63.7,20.9,15.5,3.9,3330
4620550.02,4620550.02,72.7,21.0,6.4,0.4,3350
4620550.03,4620550.03,71.0,24.2,4.8,0.5,6690
4620550.04,4620550.04,74.9,21.6,3.5,0.8,4765
4620570.00,4620570.00,85.3,8.1,6.6,2.6,4255
4620580.01,4620580.01,79.4,14.6,6.1,2.6,4695
4620580.02,4620580.02,79.9,16.7,3.4,0.5,3260
4620580.03,4620580.03,89.2,8.1,2.8,0.3,3695
4620581.01,4620581.01,81.7,13.6,4.7,1.4,5000
4620581.02,4620581.02,78.8,16.5,4.5,0.8,3660
4620582.01,4620582.01,82.6,12.1,5.2,1.4,6210
4620582.02,4620582.02,80.5,15.6,3.8,1.0,5865
4620583.00,4620583.00,83.5,12.8,3.8,1.6,3120
4620584.00,4620584.00,83.9,11.5,4.5,0.9,6940
4620585.01,4620585.01,80.6,14.6,4.5,0.4,2325
4620585.02,4620585.02,85.3,12.1,2.6,0.5,3705
4620590.01,4620590.01,60.7,25.5,13.8,6.0,5450
4620590.02,4620590.02,52.6,23.9,23.5,7.6,3430
4620591.01,4620591.01,63.7,27.5,8.8,3.2,2855
4620591.02,4620591.02,61.6,25.6,12.7,4.7,3865
4620592.00,4620592.00,53.4,29.1,17.4,5.0,7570
4620593.01,4620593.01,67.7,28.4,3.9,0.8,4225
4620593.02,4620593.02,60.5,27.2,12.4,2.8,4640
4620594.01,4620594.01,53.0,29.8,17.2,3.9,2785
4620594.02,4620594.02,60.3,29.8,9.9,2.3,7475
4620600.01,4620600.01,47.5,39.8,12.6,3.2,4210
4620600.02,4620600.02,41.4,33.9,24.7,11.2,3935
4620600.03,4620600.03,43.0,40.3,16.7,4.5,6040
4620601.01,4620601.01,51.4,36.7,12.0,2.9,3280
4620601.02,4620601.02,46.6,34.6,18.6,6.4,4460
4620602.01,4620602.01,55.5,34.5,9.9,2.3,3750
4620602.02,4620602.02,47.2,35.9,16.9,5.5,2810
4620603.01,4620603.01,42.9,40.1,17.2,4.3,3405
4620603.02,4620603.02,48.3,39.5,12.2,2.7,3920
4620603.03,4620603.03,47.7,37.8,14.5,2.6,3135
4620604.01,4620604.01,61.5,31.5,7.0,1.3,3440
4620604.02,4620604.02,47.8,37.5,14.7,3.1,4560
4620604.03,4620604.03,50.0,38.5,11.5,3.2,2950
4620604.04,4620604.04,47.2,39.3,13.4,2.0,3475
4620604.05,4620604.05,51.5,36.3,12.2,2.0,5370
4620605.01,4620605.01,49.2,39.3,11.7,2.7,3550
4620605.02,4620605.02,62.7,32.9,4.4,1.0,2050
4620605.03,4620605.03,51.4,35.6,13.0,2.3,5840
4620605.04,4620605.04,51.9,35.9,12.2,3.3,4845
4620605.05,4620605.05,58.2,35.4,6.1,1.3,2390
4620610.01,4620610.01,50.7,26.6,22.6,8.1,5000
4620610.02,4620610.02,55.6,31.0,13.3,4.1,4520
4620610.03,4620610.03,57.2,31.8,11.1,4.2,5090
4620610.04,4620610.04,49.1,23.6,27.3,15.0,4025
4620610.05,4620610.05,47.4,22.4,30.4,19.0,4790
4620610.06,4620610.06,51.6,28.4,19.9,10.1,2885
4620610.07,4620610.07,56.1,29.5,14.4,7.2,3255
4620611.01,4620611.01,52.7,31.6,15.8,7.4,2820
4620611.02,4620611.02,47.9,32.0,20.1,8.9,5835
4620612.00,4620612.00,51.9,30.9,17.1,6.9,4685
4620613.00,4620613.00,49.3,33.1,17.6,4.7,7740
4620614.00,4620614.00,60.4,24.8,14.8,5.4,3875
4620615.00,4620615.00,48.0,29.7,22.3,7.1,5950
4620616.00,4620616.00,50.3,30.7,18.9,6.7,6645
4620617.01,4620617.01,55.6,30.2,14.2,6.0,5565
4620617.02,4620617.02,62.5,28.1,9.3,2.9,4070
4620618.00,4620618.00,60.4,23.5,16.1,6.8,3295
4620619.00,4620619.00,60.0,23.0,17.1,6.8,5385
4620625.01,4620625.01,71.0,22.5,6.5,1.4,6200
