date,geography,component,value
1992-01-01,New Brunswick,Net interprovincial migration,-253.0
1993-01-01,New Brunswick,Net interprovincial migration,-1402.0
1994-01-01,New Brunswick,Net interprovincial migration,-671.0
1995-01-01,New Brunswick,Net interprovincial migration,-813.0
1996-01-01,New Brunswick,Net interprovincial migration,-369.0
1997-01-01,New Brunswick,Net interprovincial migration,-1263.0
1998-01-01,New Brunswick,Net interprovincial migration,-3192.0
1999-01-01,New Brunswick,Net interprovincial migration,-1244.0
2000-01-01,New Brunswick,Net interprovincial migration,-1183.0
2001-01-01,New Brunswick,Net interprovincial migration,-1530.0
2002-01-01,New Brunswick,Net interprovincial migration,-1218.0
2003-01-01,New Brunswick,Net interprovincial migration,-843.0
2004-01-01,New Brunswick,Net interprovincial migration,-760.0
2005-01-01,New Brunswick,Net interprovincial migration,-2074.0
2006-01-01,New Brunswick,Net interprovincial migration,-3487.0
2007-01-01,New Brunswick,Net interprovincial migration,-2632.0
2008-01-01,New Brunswick,Net interprovincial migration,-908.0
2009-01-01,New Brunswick,Net interprovincial migration,-237.0
2010-01-01,New Brunswick,Net interprovincial migration,571.0
2011-01-01,New Brunswick,Net interprovincial migration,-158.0
2012-01-01,New Brunswick,Net interprovincial migration,-1806.0
2013-01-01,New Brunswick,Net interprovincial migration,-3290.0
2014-01-01,New Brunswick,Net interprovincial migration,-3517.0
2015-01-01,New Brunswick,Net interprovincial migration,-2790.0
2016-01-01,New Brunswick,Net interprovincial migration,-1113.0
2017-01-01,New Brunswick,Net interprovincial migration,434.0
2018-01-01,New Brunswick,Net interprovincial migration,481.0
2019-01-01,New Brunswick,Net interprovincial migration,1669.0
2020-01-01,New Brunswick,Net interprovincial migration,1826.0
2021-01-01,New Brunswick,Net interprovincial migration,4590.0
2022-01-01,New Brunswick,Net interprovincial migration,7897.0
2023-01-01,New Brunswick,Net interprovincial migration,5051.0
2024-01-01,New Brunswick,Net interprovincial migration,5419.0
2025-01-01,New Brunswick,Net interprovincial migration,-186.0
1972-01-01,New Brunswick,Net non-permanent residents,43.0
1973-01-01,New Brunswick,Net non-permanent residents,94.0
1974-01-01,New Brunswick,Net non-permanent residents,-6.0
1975-01-01,New Brunswick,Net non-permanent residents,98.0
1976-01-01,New Brunswick,Net non-permanent residents,-17.0
1977-01-01,New Brunswick,Net non-permanent residents,-6.0
1978-01-01,New Brunswick,Net non-permanent residents,-18.0
1979-01-01,New Brunswick,Net non-permanent residents,102.0
1980-01-01,New Brunswick,Net non-permanent residents,183.0
1981-01-01,New Brunswick,Net non-permanent residents,200.0
1982-01-01,New Brunswick,Net non-permanent residents,-41.0
1983-01-01,New Brunswick,Net non-permanent residents,-57.0
1984-01-01,New Brunswick,Net non-permanent residents,13.0
1985-01-01,New Brunswick,Net non-permanent residents,-95.0
1986-01-01,New Brunswick,Net non-permanent residents,156.0
1987-01-01,New Brunswick,Net non-permanent residents,67.0
1988-01-01,New Brunswick,Net non-permanent residents,175.0
1989-01-01,New Brunswick,Net non-permanent residents,759.0
1990-01-01,New Brunswick,Net non-permanent residents,-201.0
1991-01-01,New Brunswick,Net non-permanent residents,-184.0
1992-01-01,New Brunswick,Net non-permanent residents,-8.0
1993-01-01,New Brunswick,Net non-permanent residents,-249.0
1994-01-01,New Brunswick,Net non-permanent residents,-16.0
1995-01-01,New Brunswick,Net non-permanent residents,-233.0
1996-01-01,New Brunswick,Net non-permanent residents,-1.0
1997-01-01,New Brunswick,Net non-permanent residents,27.0
1998-01-01,New Brunswick,Net non-permanent residents,6.0
1999-01-01,New Brunswick,Net non-permanent residents,342.0
2000-01-01,New Brunswick,Net non-permanent residents,424.0
2001-01-01,New Brunswick,Net non-permanent residents,292.0
2002-01-01,New Brunswick,Net non-permanent residents,423.0
2003-01-01,New Brunswick,Net non-permanent residents,395.0
2004-01-01,New Brunswick,Net non-permanent residents,335.0
2005-01-01,New Brunswick,Net non-permanent residents,356.0
2006-01-01,New Brunswick,Net non-permanent residents,118.0
2007-01-01,New Brunswick,Net non-permanent residents,368.0
2008-01-01,New Brunswick,Net non-permanent residents,360.0
2009-01-01,New Brunswick,Net non-permanent residents,819.0
2010-01-01,New Brunswick,Net non-permanent residents,43.0
2011-01-01,New Brunswick,Net non-permanent residents,323.0
2012-01-01,New Brunswick,Net non-permanent residents,269.0
2013-01-01,New Brunswick,Net non-permanent residents,21.0
2014-01-01,New Brunswick,Net non-permanent residents,321.0
2015-01-01,New Brunswick,Net non-permanent residents,557.0
2016-01-01,New Brunswick,Net non-permanent residents,393.0
2017-01-01,New Brunswick,Net non-permanent residents,467.0
2018-01-01,New Brunswick,Net non-permanent residents,707.0
2019-01-01,New Brunswick,Net non-permanent residents,1556.0
2020-01-01,New Brunswick,Net non-permanent residents,639.0
2021-01-01,New Brunswick,Net non-permanent residents,1467.0
2022-01-01,New Brunswick,Net non-permanent residents,4460.0
2023-01-01,New Brunswick,Net non-permanent residents,9554.0
2024-01-01,New Brunswick,Net non-permanent residents,9744.0
2025-01-01,New Brunswick,Net non-permanent residents,1878.0
1992-01-01,New Brunswick,Net temporary emigration,155.0
1993-01-01,New Brunswick,Net temporary emigration,154.0
1994-01-01,New Brunswick,Net temporary emigration,154.0
1995-01-01,New Brunswick,Net temporary emigration,155.0
1996-01-01,New Brunswick,Net temporary emigration,155.0
1997-01-01,New Brunswick,Net temporary emigration,223.0
1998-01-01,New Brunswick,Net temporary emigration,223.0
1999-01-01,New Brunswick,Net temporary emigration,223.0
2000-01-01,New Brunswick,Net temporary emigration,222.0
2001-01-01,New Brunswick,Net temporary emigration,223.0
2002-01-01,New Brunswick,Net temporary emigration,517.0
2003-01-01,New Brunswick,Net temporary emigration,517.0
2004-01-01,New Brunswick,Net temporary emigration,518.0
2005-01-01,New Brunswick,Net temporary emigration,518.0
