date,geography,product_group,cpi_value
2014-05-01,Canada,Food,135.7
2014-06-01,Canada,Food,136.4
2014-07-01,Canada,Food,136.5
2014-08-01,Canada,Food,135.9
2014-09-01,Canada,Food,135.5
2014-10-01,Canada,Food,135.4
2014-11-01,Canada,Food,136.9
2014-12-01,Canada,Food,137.4
2015-01-01,Canada,Food,139.1
2015-02-01,Canada,Food,139.5
2015-03-01,Canada,Food,139.5
2015-04-01,Canada,Food,139.4
2015-05-01,Canada,Food,140.8
2015-06-01,Canada,Food,141.0
2015-07-01,Canada,Food,140.9
2015-08-01,Canada,Food,140.8
2015-09-01,Canada,Food,140.3
2015-10-01,Canada,Food,140.9
2015-11-01,Canada,Food,141.6
2015-12-01,Canada,Food,142.5
2016-01-01,Canada,Food,144.6
2016-02-01,Canada,Food,145.0
2016-03-01,Canada,Food,144.5
2016-04-01,Canada,Food,143.8
2016-05-01,Canada,Food,143.3
2016-06-01,Canada,Food,142.8
2016-07-01,Canada,Food,143.2
2016-08-01,Canada,Food,142.3
2016-09-01,Canada,Food,140.4
2016-10-01,Canada,Food,139.9
2016-11-01,Canada,Food,140.6
2016-12-01,Canada,Food,140.6
2017-01-01,Canada,Food,141.5
2017-02-01,Canada,Food,141.7
2017-03-01,Canada,Food,141.8
2017-04-01,Canada,Food,142.2
2017-05-01,Canada,Food,143.1
2017-06-01,Canada,Food,143.6
2017-07-01,Canada,Food,144.1
2017-08-01,Canada,Food,143.6
2017-09-01,Canada,Food,142.4
2017-10-01,Canada,Food,141.7
2017-11-01,Canada,Food,142.9
2017-12-01,Canada,Food,143.4
2018-01-01,Canada,Food,144.7
2018-02-01,Canada,Food,144.7
2018-03-01,Canada,Food,144.2
2018-04-01,Canada,Food,144.8
2018-05-01,Canada,Food,144.6
2018-06-01,Canada,Food,145.6
2018-07-01,Canada,Food,146.1
2018-08-01,Canada,Food,145.9
2018-09-01,Canada,Food,144.9
2018-10-01,Canada,Food,144.6
2018-11-01,Canada,Food,146.1
2018-12-01,Canada,Food,147.5
2019-01-01,Canada,Food,148.7
2019-02-01,Canada,Food,149.3
2019-03-01,Canada,Food,149.4
2019-04-01,Canada,Food,149.0
2019-05-01,Canada,Food,149.7
2019-06-01,Canada,Food,150.7
2019-07-01,Canada,Food,151.6
2019-08-01,Canada,Food,151.1
2019-09-01,Canada,Food,150.2
2019-10-01,Canada,Food,149.9
2019-11-01,Canada,Food,151.1
2019-12-01,Canada,Food,151.9
2020-01-01,Canada,Food,153.5
2020-02-01,Canada,Food,152.9
2020-03-01,Canada,Food,152.8
2020-04-01,Canada,Food,154.0
2020-05-01,Canada,Food,154.3
2020-06-01,Canada,Food,154.8
2020-07-01,Canada,Food,155.0
2020-08-01,Canada,Food,153.8
2020-09-01,Canada,Food,152.6
2020-10-01,Canada,Food,153.3
2020-11-01,Canada,Food,153.9
2020-12-01,Canada,Food,153.6
2021-01-01,Canada,Food,155.0
2021-02-01,Canada,Food,155.6
2021-03-01,Canada,Food,155.5
2021-04-01,Canada,Food,155.4
2021-05-01,Canada,Food,156.6
2021-06-01,Canada,Food,156.8
2021-07-01,Canada,Food,157.6
2021-08-01,Canada,Food,158.0
2021-09-01,Canada,Food,158.5
2021-10-01,Canada,Food,159.2
2021-11-01,Canada,Food,160.7
2021-12-01,Canada,Food,161.6
2022-01-01,Canada,Food,163.9
2022-02-01,Canada,Food,166.0
2022-03-01,Canada,Food,167.5
2022-04-01,Canada,Food,169.0
2022-05-01,Canada,Food,170.4
2022-06-01,Canada,Food,170.6
2022-07-01,Canada,Food,172.1
2022-08-01,Canada,Food,173.5
2022-09-01,Canada,Food,174.8
2022-10-01,Canada,Food,175.2
2022-11-01,Canada,Food,177.3
2022-12-01,Canada,Food,177.9
2023-01-01,Canada,Food,181.0
2023-02-01,Canada,Food,182.1
2023-03-01,Canada,Food,182.4
2023-04-01,Canada,Food,183.1
2023-05-01,Canada,Food,184.6
2023-06-01,Canada,Food,184.8
2023-07-01,Canada,Food,185.5
2023-08-01,Canada,Food,185.3
2023-09-01,Canada,Food,185.2
2023-10-01,Canada,Food,185.0
2023-11-01,Canada,Food,186.2
2023-12-01,Canada,Food,186.8
2024-01-01,Canada,Food,188.1
2024-02-01,Canada,Food,188.1
2024-03-01,Canada,Food,187.8
2024-04-01,Canada,Food,187.4
2024-05-01,Canada,Food,189.0
2024-06-01,Canada,Food,190.0
2024-07-01,Canada,Food,190.5
2024-08-01,Canada,Food,190.3
2024-09-01,Canada,Food,190.3
2024-10-01,Canada,Food,190.5
2024-11-01,Canada,Food,191.5
2024-12-01,Canada,Food,188.0
2025-01-01,Canada,Food,187.0
2025-02-01,Canada,Food,190.5
2025-03-01,Canada,Food,193.8
2025-04-01,Canada,Food,194.5
2025-05-01,Canada,Food,195.4
2025-06-01,Canada,Food,195.6
2025-07-01,Canada,Food,196.8
2025-08-01,Canada,Food,196.8
2025-09-01,Canada,Food,197.5
2025-10-01,Canada,Food,196.9
2025-11-01,Canada,Food,199.5
2025-12-01,Canada,Food,199.7
2026-01-01,Canada,Food,200.7
2026-02-01,Canada,Food,200.8
2026-03-01,Canada,Food,201.5
2026-04-01,Canada,Food,201.3
2026-05-01,Canada,Food,202.8
2026-06-01,Canada,Food,202.4
1949-01-01,Canada,Health and personal care,10.1
1949-02-01,Canada,Health and personal care,10.1
1949-03-01,Canada,Health and personal care,10.2
1949-04-01,Canada,Health and personal care,10.2
1949-05-01,Canada,Health and personal care,10.2
1949-06-01,Canada,Health and personal care,10.2
1949-07-01,Canada,Health and personal care,10.2
1949-08-01,Canada,Health and personal care,10.2
1949-09-01,Canada,Health and personal care,10.2
1949-10-01,Canada,Health and personal care,10.2
1949-11-01,Canada,Health and personal care,10.2
1949-12-01,Canada,Health and personal care,10.2
1950-01-01,Canada,Health and personal care,10.4
1950-02-01,Canada,Health and personal care,10.4
1950-03-01,Canada,Health and personal care,10.4
1950-04-01,Canada,Health and personal care,10.4
1950-05-01,Canada,Health and personal care,10.4
1950-06-01,Canada,Health and personal care,10.4
1950-07-01,Canada,Health and personal care,10.4
1950-08-01,Canada,Health and personal care,10.4
1950-09-01,Canada,Health and personal care,10.4
1950-10-01,Canada,Health and personal care,10.4
1950-11-01,Canada,Health and personal care,10.4
1950-12-01,Canada,Health and personal care,10.5
1951-01-01,Canada,Health and personal care,10.8
1951-02-01,Canada,Health and personal care,10.9
1951-03-01,Canada,Health and personal care,11.1
1951-04-01,Canada,Health and personal care,11.2
1951-05-01,Canada,Health and personal care,11.2
1951-06-01,Canada,Health and personal care,11.2
1951-07-01,Canada,Health and personal care,11.3
1951-08-01,Canada,Health and personal care,11.5
1951-09-01,Canada,Health and personal care,11.5
1951-10-01,Canada,Health and personal care,11.6
1951-11-01,Canada,Health and personal care,11.6
1951-12-01,Canada,Health and personal care,11.7
1952-01-01,Canada,Health and personal care,11.8
1952-02-01,Canada,Health and personal care,11.9
1952-03-01,Canada,Health and personal care,11.9
1952-04-01,Canada,Health and personal care,11.9
1952-05-01,Canada,Health and personal care,12.0
1952-06-01,Canada,Health and personal care,12.0
1952-07-01,Canada,Health and personal care,12.0
1952-08-01,Canada,Health and personal care,12.0
1952-09-01,Canada,Health and personal care,12.0
1952-10-01,Canada,Health and personal care,12.0
1952-11-01,Canada,Health and personal care,12.0
1952-12-01,Canada,Health and personal care,12.0
1953-01-01,Canada,Health and personal care,12.0
1953-02-01,Canada,Health and personal care,12.0
1953-03-01,Canada,Health and personal care,12.0
1953-04-01,Canada,Health and personal care,12.2
1953-05-01,Canada,Health and personal care,12.2
1953-06-01,Canada,Health and personal care,12.2
1953-07-01,Canada,Health and personal care,12.2
1953-08-01,Canada,Health and personal care,12.3
1953-09-01,Canada,Health and personal care,12.3
1953-10-01,Canada,Health and personal care,12.3
1953-11-01,Canada,Health and personal care,12.3
1953-12-01,Canada,Health and personal care,12.3
1954-01-01,Canada,Health and personal care,12.4
1954-02-01,Canada,Health and personal care,12.5
1954-03-01,Canada,Health and personal care,12.5
1954-04-01,Canada,Health and personal care,12.7
1954-05-01,Canada,Health and personal care,12.7
1954-06-01,Canada,Health and personal care,12.7
1954-07-01,Canada,Health and personal care,12.7
1954-08-01,Canada,Health and personal care,12.8
1954-09-01,Canada,Health and personal care,12.8
1954-10-01,Canada,Health and personal care,12.9
1954-11-01,Canada,Health and personal care,12.9
1954-12-01,Canada,Health and personal care,12.9
1955-01-01,Canada,Health and personal care,12.9
1955-02-01,Canada,Health and personal care,12.9
1955-03-01,Canada,Health and personal care,12.9
1955-04-01,Canada,Health and personal care,12.9
1955-05-01,Canada,Health and personal care,12.9
1955-06-01,Canada,Health and personal care,12.9
1955-07-01,Canada,Health and personal care,12.9
1955-08-01,Canada,Health and personal care,12.9
1955-09-01,Canada,Health and personal care,12.9
1955-10-01,Canada,Health and personal care,12.9
1955-11-01,Canada,Health and personal care,13.0
1955-12-01,Canada,Health and personal care,13.0
1956-01-01,Canada,Health and personal care,13.0
1956-02-01,Canada,Health and personal care,13.1
1956-03-01,Canada,Health and personal care,13.1
1956-04-01,Canada,Health and personal care,13.2
1956-05-01,Canada,Health and personal care,13.2
1956-06-01,Canada,Health and personal care,13.2
1956-07-01,Canada,Health and personal care,13.2
1956-08-01,Canada,Health and personal care,13.2
1956-09-01,Canada,Health and personal care,13.2
1956-10-01,Canada,Health and personal care,13.4
1956-11-01,Canada,Health and personal care,13.4
1956-12-01,Canada,Health and personal care,13.4
1957-01-01,Canada,Health and personal care,13.4
1957-02-01,Canada,Health and personal care,13.7
1957-03-01,Canada,Health and personal care,13.7
1957-04-01,Canada,Health and personal care,14.0
1957-05-01,Canada,Health and personal care,14.0
1957-06-01,Canada,Health and personal care,14.1
1957-07-01,Canada,Health and personal care,14.1
1957-08-01,Canada,Health and personal care,14.3
1957-09-01,Canada,Health and personal care,14.3
1957-10-01,Canada,Health and personal care,14.3
1957-11-01,Canada,Health and personal care,14.4
1957-12-01,Canada,Health and personal care,14.5
1958-01-01,Canada,Health and personal care,14.5
1958-02-01,Canada,Health and personal care,14.5
1958-03-01,Canada,Health and personal care,14.5
1958-04-01,Canada,Health and personal care,14.7
1958-05-01,Canada,Health and personal care,14.8
1958-06-01,Canada,Health and personal care,14.8
1958-07-01,Canada,Health and personal care,14.8
1958-08-01,Canada,Health and personal care,14.8
1958-09-01,Canada,Health and personal care,14.9
1958-10-01,Canada,Health and personal care,15.0
1958-11-01,Canada,Health and personal care,15.1
1958-12-01,Canada,Health and personal care,15.1
1959-01-01,Canada,Health and personal care,15.1
1959-02-01,Canada,Health and personal care,15.1
1959-03-01,Canada,Health and personal care,15.1
1959-04-01,Canada,Health and personal care,15.2
1959-05-01,Canada,Health and personal care,15.2
1959-06-01,Canada,Health and personal care,15.3
1959-07-01,Canada,Health and personal care,15.3
1959-08-01,Canada,Health and personal care,15.3
1959-09-01,Canada,Health and personal care,15.3
1959-10-01,Canada,Health and personal care,15.5
1959-11-01,Canada,Health and personal care,15.5
1959-12-01,Canada,Health and personal care,15.5
1960-01-01,Canada,Health and personal care,15.7
1960-02-01,Canada,Health and personal care,15.7
1960-03-01,Canada,Health and personal care,15.7
1960-04-01,Canada,Health and personal care,15.7
1960-05-01,Canada,Health and personal care,15.7
1960-06-01,Canada,Health and personal care,15.8
1960-07-01,Canada,Health and personal care,15.8
1960-08-01,Canada,Health and personal care,15.7
1960-09-01,Canada,Health and personal care,15.7
1960-10-01,Canada,Health and personal care,15.8
1960-11-01,Canada,Health and personal care,15.8
1960-12-01,Canada,Health and personal care,15.8
1961-01-01,Canada,Health and personal care,15.8
1961-02-01,Canada,Health and personal care,15.7
1961-03-01,Canada,Health and personal care,15.7
1961-04-01,Canada,Health and personal care,15.8
1961-05-01,Canada,Health and personal care,15.8
1961-06-01,Canada,Health and personal care,15.8
1961-07-01,Canada,Health and personal care,15.8
1961-08-01,Canada,Health and personal care,15.7
1961-09-01,Canada,Health and personal care,15.8
1961-10-01,Canada,Health and personal care,15.8
1961-11-01,Canada,Health and personal care,15.9
1961-12-01,Canada,Health and personal care,15.9
1962-01-01,Canada,Health and personal care,15.9
1962-02-01,Canada,Health and personal care,16.0
1962-03-01,Canada,Health and personal care,16.0
1962-04-01,Canada,Health and personal care,16.1
1962-05-01,Canada,Health and personal care,16.1
1962-06-01,Canada,Health and personal care,16.1
1962-07-01,Canada,Health and personal care,16.1
1962-08-01,Canada,Health and personal care,16.1
1962-09-01,Canada,Health and personal care,16.1
1962-10-01,Canada,Health and personal care,16.3
1962-11-01,Canada,Health and personal care,16.3
1962-12-01,Canada,Health and personal care,16.3
1963-01-01,Canada,Health and personal care,16.3
1963-02-01,Canada,Health and personal care,16.3
1963-03-01,Canada,Health and personal care,16.3
1963-04-01,Canada,Health and personal care,16.5
1963-05-01,Canada,Health and personal care,16.5
1963-06-01,Canada,Health and personal care,16.5
1963-07-01,Canada,Health and personal care,16.5
1963-08-01,Canada,Health and personal care,16.5
1963-09-01,Canada,Health and personal care,16.5
1963-10-01,Canada,Health and personal care,16.7
1963-11-01,Canada,Health and personal care,16.7
1963-12-01,Canada,Health and personal care,16.8
1964-01-01,Canada,Health and personal care,16.8
1964-02-01,Canada,Health and personal care,16.8
1964-03-01,Canada,Health and personal care,16.8
1964-04-01,Canada,Health and personal care,17.0
1964-05-01,Canada,Health and personal care,17.0
1964-06-01,Canada,Health and personal care,17.0
1964-07-01,Canada,Health and personal care,17.0
1964-08-01,Canada,Health and personal care,17.1
1964-09-01,Canada,Health and personal care,17.1
1964-10-01,Canada,Health and personal care,17.3
1964-11-01,Canada,Health and personal care,17.3
1964-12-01,Canada,Health and personal care,17.6
1965-01-01,Canada,Health and personal care,17.7
1965-02-01,Canada,Health and personal care,17.7
1965-03-01,Canada,Health and personal care,17.7
1965-04-01,Canada,Health and personal care,17.8
1965-05-01,Canada,Health and personal care,17.8
1965-06-01,Canada,Health and personal care,17.8
1965-07-01,Canada,Health and personal care,17.8
1965-08-01,Canada,Health and personal care,17.8
1965-09-01,Canada,Health and personal care,17.8
1965-10-01,Canada,Health and personal care,18.0
1965-11-01,Canada,Health and personal care,18.1
1965-12-01,Canada,Health and personal care,18.1
1966-01-01,Canada,Health and personal care,18.1
1966-02-01,Canada,Health and personal care,18.1
1966-03-01,Canada,Health and personal care,18.1
1966-04-01,Canada,Health and personal care,18.2
1966-05-01,Canada,Health and personal care,18.4
1966-06-01,Canada,Health and personal care,18.4
1966-07-01,Canada,Health and personal care,18.4
1966-08-01,Canada,Health and personal care,18.4
1966-09-01,Canada,Health and personal care,18.4
1966-10-01,Canada,Health and personal care,18.6
1966-11-01,Canada,Health and personal care,18.7
1966-12-01,Canada,Health and personal care,18.7
1967-01-01,Canada,Health and personal care,18.8
1967-02-01,Canada,Health and personal care,18.9
1967-03-01,Canada,Health and personal care,18.9
1967-04-01,Canada,Health and personal care,19.3
1967-05-01,Canada,Health and personal care,19.5
1967-06-01,Canada,Health and personal care,19.4
1967-07-01,Canada,Health and personal care,19.5
1967-08-01,Canada,Health and personal care,19.5
1967-09-01,Canada,Health and personal care,19.5
1967-10-01,Canada,Health and personal care,19.7
1967-11-01,Canada,Health and personal care,19.7
1967-12-01,Canada,Health and personal care,19.7
1968-01-01,Canada,Health and personal care,19.7
1968-02-01,Canada,Health and personal care,19.7
1968-03-01,Canada,Health and personal care,19.7
1968-04-01,Canada,Health and personal care,20.1
1968-05-01,Canada,Health and personal care,20.1
1968-06-01,Canada,Health and personal care,20.1
1968-07-01,Canada,Health and personal care,20.3
1968-08-01,Canada,Health and personal care,20.3
1968-09-01,Canada,Health and personal care,20.3
1968-10-01,Canada,Health and personal care,20.3
1968-11-01,Canada,Health and personal care,20.4
1968-12-01,Canada,Health and personal care,20.4
1969-01-01,Canada,Health and personal care,20.4
1969-02-01,Canada,Health and personal care,20.5
1969-03-01,Canada,Health and personal care,20.4
1969-04-01,Canada,Health and personal care,21.1
1969-05-01,Canada,Health and personal care,21.1
1969-06-01,Canada,Health and personal care,21.1
1969-07-01,Canada,Health and personal care,21.1
1969-08-01,Canada,Health and personal care,21.1
1969-09-01,Canada,Health and personal care,21.4
1969-10-01,Canada,Health and personal care,21.6
1969-11-01,Canada,Health and personal care,21.6
1969-12-01,Canada,Health and personal care,21.6
1970-01-01,Canada,Health and personal care,21.6
1970-02-01,Canada,Health and personal care,21.7
1970-03-01,Canada,Health and personal care,21.7
1970-04-01,Canada,Health and personal care,22.0
1970-05-01,Canada,Health and personal care,22.1
1970-06-01,Canada,Health and personal care,22.1
1970-07-01,Canada,Health and personal care,22.1
1970-08-01,Canada,Health and personal care,22.2
1970-09-01,Canada,Health and personal care,22.2
1970-10-01,Canada,Health and personal care,22.3
1970-11-01,Canada,Health and personal care,22.3
1970-12-01,Canada,Health and personal care,22.3
1971-01-01,Canada,Health and personal care,22.3
1971-02-01,Canada,Health and personal care,22.3
1971-03-01,Canada,Health and personal care,22.3
1971-04-01,Canada,Health and personal care,22.3
1971-05-01,Canada,Health and personal care,22.4
1971-06-01,Canada,Health and personal care,22.5
1971-07-01,Canada,Health and personal care,22.5
1971-08-01,Canada,Health and personal care,22.5
1971-09-01,Canada,Health and personal care,22.5
1971-10-01,Canada,Health and personal care,22.7
1971-11-01,Canada,Health and personal care,22.8
1971-12-01,Canada,Health and personal care,23.1
1972-01-01,Canada,Health and personal care,23.1
1972-02-01,Canada,Health and personal care,23.3
1972-03-01,Canada,Health and personal care,23.3
1972-04-01,Canada,Health and personal care,23.4
1972-05-01,Canada,Health and personal care,23.6
1972-06-01,Canada,Health and personal care,23.6
1972-07-01,Canada,Health and personal care,23.6
1972-08-01,Canada,Health and personal care,23.6
1972-09-01,Canada,Health and personal care,23.6
1972-10-01,Canada,Health and personal care,23.9
1972-11-01,Canada,Health and personal care,23.9
1972-12-01,Canada,Health and personal care,23.9
1973-01-01,Canada,Health and personal care,24.0
1973-02-01,Canada,Health and personal care,24.2
1973-03-01,Canada,Health and personal care,24.2
1973-04-01,Canada,Health and personal care,24.4
1973-05-01,Canada,Health and personal care,24.8
1973-06-01,Canada,Health and personal care,24.8
1973-07-01,Canada,Health and personal care,24.8
1973-08-01,Canada,Health and personal care,24.9
1973-09-01,Canada,Health and personal care,24.9
1973-10-01,Canada,Health and personal care,25.2
1973-11-01,Canada,Health and personal care,25.4
1973-12-01,Canada,Health and personal care,25.5
1974-01-01,Canada,Health and personal care,25.6
1974-02-01,Canada,Health and personal care,25.8
1974-03-01,Canada,Health and personal care,25.8
1974-04-01,Canada,Health and personal care,26.4
1974-05-01,Canada,Health and personal care,26.6
1974-06-01,Canada,Health and personal care,26.8
1974-07-01,Canada,Health and personal care,26.8
1974-08-01,Canada,Health and personal care,27.3
1974-09-01,Canada,Health and personal care,27.4
1974-10-01,Canada,Health and personal care,27.7
1974-11-01,Canada,Health and personal care,28.1
1974-12-01,Canada,Health and personal care,28.2
1975-01-01,Canada,Health and personal care,28.3
1975-02-01,Canada,Health and personal care,28.7
1975-03-01,Canada,Health and personal care,28.9
1975-04-01,Canada,Health and personal care,29.4
1975-05-01,Canada,Health and personal care,29.7
1975-06-01,Canada,Health and personal care,29.8
1975-07-01,Canada,Health and personal care,30.0
1975-08-01,Canada,Health and personal care,30.5
1975-09-01,Canada,Health and personal care,30.6
1975-10-01,Canada,Health and personal care,30.8
1975-11-01,Canada,Health and personal care,31.2
1975-12-01,Canada,Health and personal care,31.2
1976-01-01,Canada,Health and personal care,31.3
1976-02-01,Canada,Health and personal care,31.7
1976-03-01,Canada,Health and personal care,31.7
1976-04-01,Canada,Health and personal care,32.1
1976-05-01,Canada,Health and personal care,32.5
1976-06-01,Canada,Health and personal care,32.5
1976-07-01,Canada,Health and personal care,32.5
1976-08-01,Canada,Health and personal care,32.8
1976-09-01,Canada,Health and personal care,32.8
1976-10-01,Canada,Health and personal care,33.1
1976-11-01,Canada,Health and personal care,33.3
1976-12-01,Canada,Health and personal care,33.4
1977-01-01,Canada,Health and personal care,33.5
1977-02-01,Canada,Health and personal care,33.9
1977-03-01,Canada,Health and personal care,34.0
1977-04-01,Canada,Health and personal care,34.4
1977-05-01,Canada,Health and personal care,34.8
1977-06-01,Canada,Health and personal care,34.9
1977-07-01,Canada,Health and personal care,35.0
1977-08-01,Canada,Health and personal care,35.2
1977-09-01,Canada,Health and personal care,35.2
1977-10-01,Canada,Health and personal care,35.7
1977-11-01,Canada,Health and personal care,35.9
1977-12-01,Canada,Health and personal care,36.0
1978-01-01,Canada,Health and personal care,36.1
1978-02-01,Canada,Health and personal care,36.4
1978-03-01,Canada,Health and personal care,36.7
1978-04-01,Canada,Health and personal care,36.7
1978-05-01,Canada,Health and personal care,37.1
1978-06-01,Canada,Health and personal care,37.1
1978-07-01,Canada,Health and personal care,37.4
1978-08-01,Canada,Health and personal care,37.8
1978-09-01,Canada,Health and personal care,37.8
1978-10-01,Canada,Health and personal care,38.1
1978-11-01,Canada,Health and personal care,38.7
1978-12-01,Canada,Health and personal care,38.8
1979-01-01,Canada,Health and personal care,38.9
1979-02-01,Canada,Health and personal care,39.3
1979-03-01,Canada,Health and personal care,40.0
1979-04-01,Canada,Health and personal care,40.2
1979-05-01,Canada,Health and personal care,40.3
1979-06-01,Canada,Health and personal care,40.5
1979-07-01,Canada,Health and personal care,41.0
1979-08-01,Canada,Health and personal care,41.4
1979-09-01,Canada,Health and personal care,41.6
1979-10-01,Canada,Health and personal care,41.6
1979-11-01,Canada,Health and personal care,42.3
1979-12-01,Canada,Health and personal care,42.4
1980-01-01,Canada,Health and personal care,42.5
1980-02-01,Canada,Health and personal care,43.0
1980-03-01,Canada,Health and personal care,43.8
1980-04-01,Canada,Health and personal care,43.8
1980-05-01,Canada,Health and personal care,44.4
1980-06-01,Canada,Health and personal care,44.6
1980-07-01,Canada,Health and personal care,44.9
1980-08-01,Canada,Health and personal care,45.7
1980-09-01,Canada,Health and personal care,45.9
1980-10-01,Canada,Health and personal care,46.1
1980-11-01,Canada,Health and personal care,46.6
1980-12-01,Canada,Health and personal care,46.6
1981-01-01,Canada,Health and personal care,46.8
1981-02-01,Canada,Health and personal care,47.5
1981-03-01,Canada,Health and personal care,48.7
1981-04-01,Canada,Health and personal care,49.0
1981-05-01,Canada,Health and personal care,49.6
1981-06-01,Canada,Health and personal care,49.7
1981-07-01,Canada,Health and personal care,50.0
1981-08-01,Canada,Health and personal care,50.7
1981-09-01,Canada,Health and personal care,50.7
1981-10-01,Canada,Health and personal care,50.8
